1.000000000000000000e+01, 3.896214872002019547e+00
1.200000000000000000e+02, 3.657831534990691580e+00
2.300000000000000000e+02, 6.461761135986307636e+00
3.400000000000000000e+02, 9.519982763988082297e+00
4.500000000000000000e+02, 1.266772155099897645e+01
5.600000000000000000e+02, 1.580282378599804360e+01
6.700000000000000000e+02, 1.891575041299802251e+01
7.800000000000000000e+02, 2.212461566600541119e+01
8.900000000000000000e+02, 2.526395877299364656e+01
1.000000000000000000e+03, 2.852138102200115100e+01
