1.000000000000000000e+01, 3.058005333994515240e+00
1.200000000000000000e+02, 9.882442750036716461e+00
2.300000000000000000e+02, 1.525008908298332244e+01
3.400000000000000000e+02, 2.049835958296898752e+01
4.500000000000000000e+02, 2.581248112500179559e+01
5.600000000000000000e+02, 3.136607366602402180e+01
6.700000000000000000e+02, 3.804864783305674791e+01
7.800000000000000000e+02, 4.645744600007310510e+01
8.900000000000000000e+02, 6.637246975000016391e+01
1.000000000000000000e+03, 8.000998841691762209e+01
