1.600000000000000000e+01, 2.053683347614824584e+01, 1.931794297833299368e+01
1.700000000000000000e+01, 2.095046578579498942e+01, 1.998875048395478871e+01
1.800000000000000000e+01, 2.129980730835453429e+01, 2.064252450902288771e+01
1.900000000000000000e+01, 2.160556531781925216e+01, 2.128060987196404596e+01
2.000000000000000000e+01, 2.197209809524672508e+01, 2.190418064384903474e+01
2.100000000000000000e+01, 2.235173961695758393e+01, 2.251426921889638777e+01
2.200000000000000000e+01, 2.271987487409403883e+01, 2.311178929534730386e+01
2.300000000000000000e+01, 2.310896375041036777e+01, 2.369755425978075181e+01
2.400000000000000000e+01, 2.354843017852065046e+01, 2.427229205313416571e+01
2.500000000000000000e+01, 2.401576184771882083e+01, 2.483665730955447515e+01
2.600000000000000000e+01, 2.452870206091839478e+01, 2.539124135691557171e+01
2.700000000000000000e+01, 2.508181820159041564e+01, 2.593658052303765515e+01
2.800000000000000000e+01, 2.564282078947634957e+01, 2.647316308647605609e+01
2.900000000000000000e+01, 2.623087388706232659e+01, 2.700143513334081291e+01
3.000000000000000000e+01, 2.686013077060173160e+01, 2.752180552393323509e+01
3.100000000000000000e+01, 2.743030883317005220e+01, 2.803465012952464974e+01
3.200000000000000000e+01, 2.791844240324693160e+01, 2.854031546650818285e+01
3.300000000000000000e+01, 2.845080865699961237e+01, 2.903912182970829647e+01
3.400000000000000000e+01, 2.906066755808042146e+01, 2.953136600689028413e+01
3.500000000000000000e+01, 2.979999602250941493e+01, 3.001732364106432982e+01
3.600000000000000000e+01, 3.048111300762648668e+01, 3.049725129499679355e+01
3.700000000000000000e+01, 3.114426698034798946e+01, 3.097138826266290934e+01
3.800000000000000000e+01, 3.194033220938307949e+01, 3.143995816463232984e+01
3.900000000000000000e+01, 3.283108618673648493e+01, 3.190317035814422653e+01
4.000000000000000000e+01, 3.367100093713282405e+01, 3.236122118757698729e+01
4.100000000000000000e+01, 3.443727138039906777e+01, 3.281429509690085666e+01
4.200000000000000000e+01, 3.529089760422470334e+01, 3.326256562232831016e+01
4.300000000000000000e+01, 3.604980341713055481e+01, 3.370619628059827733e+01
4.400000000000000000e+01, 3.687329514540036968e+01, 3.414534136602982528e+01
