0.000000000000000000e+00 4.627945003143186575e+00 1.710234391108424457e-01
1.000000000000000021e-03 4.626908338373181273e+00 1.727613395480182834e-01
2.000000000000000042e-03 4.623800082771539088e+00 1.737616863292131275e-01
3.000000000000000062e-03 4.618626065114986190e+00 1.743582448611540603e-01
4.000000000000000083e-03 4.611395008870636580e+00 1.743517369197945810e-01
5.000000000000000104e-03 4.602120713664818119e+00 1.755399669040018096e-01
6.000000000000000125e-03 4.590819070178369543e+00 1.749962882525004093e-01
7.000000000000000146e-03 4.577510904022721760e+00 1.777588231419542919e-01
8.000000000000000167e-03 4.562218899633827540e+00 1.786554240781208502e-01
8.999999999999999320e-03 4.544972168071072183e+00 1.795414974448985845e-01
1.000000000000000021e-02 4.525798713200812173e+00 1.796972281764300794e-01
1.099999999999999936e-02 4.504734649015160741e+00 1.789368730540164265e-01
1.200000000000000025e-02 4.481814987642110282e+00 1.812843526338524525e-01
1.299999999999999940e-02 4.457081897352014543e+00 1.829577788008178996e-01
1.400000000000000029e-02 4.430575893395459985e+00 1.837744976177332901e-01
1.499999999999999944e-02 4.402345327050920076e+00 1.805115782962568860e-01
1.600000000000000033e-02 4.372434889612211606e+00 1.832131662277088069e-01
1.700000000000000122e-02 4.340900161734714047e+00 1.827413208587295723e-01
1.799999999999999864e-02 4.307790413376491045e+00 1.880423386210575420e-01
1.899999999999999953e-02 4.273163358485724039e+00 1.851249120553825067e-01
2.000000000000000042e-02 4.237074358327182821e+00 1.870080179227502915e-01
2.100000000000000130e-02 4.199586937868026837e+00 1.849809139019375215e-01
2.199999999999999872e-02 4.160755548207461629e+00 1.868750604261878723e-01
2.299999999999999961e-02 4.120648461962239217e+00 1.874200699744109078e-01
2.400000000000000050e-02 4.079325704398282681e+00 1.850134421381729732e-01
2.500000000000000139e-02 4.036855954636752841e+00 1.929738333647127158e-01
2.599999999999999881e-02 3.993301876502473924e+00 1.858377369461051976e-01
2.699999999999999969e-02 3.948732886250116980e+00 1.878109081357609011e-01
2.800000000000000058e-02 3.903212023374307726e+00 1.898403161770400582e-01
2.900000000000000147e-02 3.856812788854554697e+00 1.886027684602556986e-01
2.999999999999999889e-02 3.809599168867050079e+00 1.923540337979513515e-01
3.099999999999999978e-02 3.761640897851692866e+00 1.910406094525597120e-01
3.200000000000000067e-02 3.713004347921461168e+00 1.931517514675825109e-01
3.300000000000000155e-02 3.663762118385888833e+00 1.899528165368241650e-01
3.400000000000000244e-02 3.613974500450983118e+00 1.920496056906486615e-01
3.500000000000000333e-02 3.563713964737787787e+00 1.996734251126548731e-01
3.599999999999999728e-02 3.513042536259480375e+00 1.889067183708299513e-01
3.699999999999999817e-02 3.462029107766316116e+00 1.928698538828746423e-01
3.799999999999999906e-02 3.410734914790072736e+00 1.931022700349525334e-01
3.899999999999999994e-02 3.359226352099859092e+00 1.952279998341876766e-01
4.000000000000000083e-02 3.307558802258357744e+00 1.935073671857071298e-01
4.100000000000000172e-02 3.255799488629146143e+00 1.897931030164519695e-01
4.200000000000000261e-02 3.204003925493255078e+00 1.938352458966079994e-01
4.299999999999999656e-02 3.152228799302389195e+00 1.939712437465628270e-01
4.399999999999999745e-02 3.100530287849426525e+00 1.940892231296094950e-01
4.499999999999999833e-02 3.048964479754082912e+00 1.902172082896607941e-01
4.599999999999999922e-02 2.997577498594448997e+00 1.922799136227863470e-01
4.700000000000000011e-02 2.946423991998468495e+00 1.943400395098132394e-01
4.800000000000000100e-02 2.895549002060403776e+00 1.963940323871550819e-01
