200	1
220	2
240	2
260	2
280	2
300	2
320	2
340	2
360	2
380	2
400	1
420	2
440	2
460	2
480	1
500	2
520	2
540	2
560	1
580	1
600	1
620	1
640	1
660	1
680	1
700	1
720	1
740	1
760	1
780	1
800	1
820	1
840	1
860	1
880	2
900	1
920	1
940	1
960	1
980	2
1000	2
1020	2
1040	1
1060	1
1080	2
1100	2
1120	2
1140	2
1160	1
1180	1
1200	1
1220	1
1240	1
1260	1
1280	1
1300	1
1320	2
1340	2
1360	2
1380	2
1400	1
1420	1
1440	2
1460	1
1480	1
1500	1
1520	1
1540	1
1560	1
1580	1
1600	2
1620	2
1640	2
1660	2
1680	2
1700	2
1720	2
1740	1
1760	1
1780	1
1800	2
1820	2
1840	2
1860	2
1880	2
1900	1
1920	2
1940	2
1960	2
1980	1
2000	1
2020	1
2040	1
2060	1
2080	1
2100	1
2120	1
2140	1
2160	1
2180	1
2200	1
2220	1
2240	1
2260	1
2280	1
2300	1
2320	2
2340	2
2360	2
2380	2
2400	2
2420	2
2440	2
2460	2
2480	1
2500	1
2520	1
2540	1
2560	1
2580	1
2600	1
2620	2
2640	2
2660	2
2680	1
2700	1
2720	1
2740	2
2760	2
2780	2
2800	2
2820	2
2840	2
2860	1
2880	2
2900	2
2920	2
2940	2
2960	2
2980	1
3000	1
3020	1
3040	1
3060	1
3080	1
3100	2
3120	2
3140	2
3160	2
3180	2
3200	2
3220	2
3240	2
3260	2
3280	2
3300	2
3320	2
3340	2
3360	2
3380	2
3400	2
3420	2
3440	2
3460	2
3480	2
3500	2
3520	2
3540	2
3560	2
3580	2
3600	2
3620	2
3640	2
3660	2
3680	1
3700	1
3720	1
3740	1
3760	1
3780	1
3800	1
3820	1
3840	1
3860	1
3880	1
3900	1
3920	1
3940	1
3960	1
3980	1
4000	1
4020	1
4040	2
4060	2
4080	2
4100	2
4120	2
4140	2
4160	2
4180	2
4200	2
4220	2
4240	1
4260	1
4280	1
4300	1
4320	1
4340	1
4360	1
4380	2
4400	2
4420	2
4440	1
4460	1
4480	1
4500	1
4520	1
4540	1
4560	1
4580	1
4600	2
4620	1
4640	1
4660	1
4680	1
4700	1
4720	1
4740	2
4760	2
4780	1
4800	1
4820	1
4840	2
4860	2
4880	2
4900	2
4920	2
4940	2
4960	2
4980	1
5000	1
5020	1
5040	1
5060	1
5080	1
5100	1
5120	1
5140	1
5160	2
5180	2
5200	2
5220	2
5240	2
5260	2
5280	2
5300	2
5320	2
5340	2
5360	1
5380	2
5400	2
5420	2
5440	2
5460	2
5480	2
5500	2
5520	1
5540	1
5560	1
5580	1
5600	1
5620	1
5640	1
5660	1
5680	1
5700	1
5720	1
5740	1
5760	2
5780	2
5800	2
5820	2
5840	2
5860	1
5880	1
5900	1
5920	1
5940	1
5960	1
5980	1
6000	1
6020	1
6040	2
6060	2
6080	2
6100	2
6120	2
6140	2
6160	2
6180	2
6200	1
6220	1
6240	1
6260	1
6280	1
6300	1
6320	1
6340	1
6360	2
6380	1
6400	1
6420	1
6440	1
6460	1
6480	1
6500	1
6520	1
6540	2
6560	2
6580	2
6600	2
6620	2
6640	2
6660	2
6680	1
6700	1
6720	1
6740	1
6760	1
6780	1
6800	1
6820	1
6840	1
6860	1
6880	1
6900	1
6920	1
6940	1
6960	2
6980	1
7000	1
7020	1
7040	1
7060	1
7080	1
7100	1
7120	1
7140	2
7160	2
7180	2
7200	1
