all,non_tail,N,C,N_w_pdb,C_w_pdb
0.2571428571428571,0.2571428571428571,0.35,0.375,0.34375,0.17647058823529413
0.3225058004640371,0.3225058004640371,0.5333333333333333,0.38666666666666666,0.2692307692307692,0.12844036697247707
0.375,0.4090909090909091,0.16666666666666666,0.17647058823529413,0.2907488986784141,0.36470588235294116
0.4090909090909091,0.2761904761904762,0.4,0.36,0.16666666666666666,0.16981132075471697
0.2761904761904762,0.4583333333333333,0.3,0.2903225806451613,0.08333333333333333,0.3333333333333333
0.4583333333333333,0.6190476190476191,0.2898550724637681,0.2857142857142857,0.45454545454545453,0.5211267605633803
0.6190476190476191,0.23376623376623376,0.40540540540540543,0.4166666666666667,0.07919847328244274,0.3314917127071823
0.38666666666666666,0.13043478260869565,0.18632075471698112,0.3,0.18181818181818182,0.23492063492063492
0.35,0.2413793103448276,0.23376623376623376,0.32653061224489793,0.17391304347826086,0.23333333333333334
0.23376623376623376,0.4090909090909091,0.2846153846153846,0.4722222222222222,0.4,0.2916666666666667
0.13043478260869565,0.125,0.22897196261682243,0.4,0.37254901960784315,0.18181818181818182
0.2413793103448276,0.18791946308724833,0.38636363636363635,0.1935483870967742,0.2777777777777778,0.45454545454545453
0.5333333333333333,0.3076923076923077,0.34375,0.475,0.19444444444444445,0.23076923076923078
0.17647058823529413,0.6046511627906976,0.1927710843373494,0.21739130434782608,0.3333333333333333,0.1326530612244898
0.4090909090909091,0.2916666666666667,0.0,0.3835616438356164,0.28600405679513186,0.24
0.36,0.36363636363636365,0.08108108108108109,0.23934426229508196,0.23170731707317074,0.2236842105263158
0.125,0.2903225806451613,0.23684210526315788,0.12727272727272726,0.2222222222222222,0.12244897959183673
0.18791946308724833,0.23529411764705882,0.20408163265306123,0.23076923076923078,0.1,0.25981308411214954
0.2903225806451613,0.1864406779661017,0.2857142857142857,0.3488372093023256,0.24242424242424243,0.4
0.3076923076923077,0.26282051282051283,0.3333333333333333,0.43283582089552236,0.3333333333333333,0.25806451612903225
0.6046511627906976,0.24193548387096775,0.23958333333333334,0.3076923076923077,0.35384615384615387,0.28
0.2916666666666667,0.3448275862068966,0.10317460317460317,0.19047619047619047,0.25,0.2597402597402597
0.36363636363636365,0.3111111111111111,0.30357142857142855,0.18518518518518517,0.1282051282051282,0.3217391304347826
0.2857142857142857,0.24175824175824176,0.23809523809523808,0.42857142857142855,0.36666666666666664,0.07920792079207921
0.2903225806451613,0.45454545454545453,0.24324324324324326,0.2857142857142857,0.2608695652173913,0.45
0.16666666666666666,0.42857142857142855,0.45161290322580644,0.3709677419354839,0.1388888888888889,0.35
0.23529411764705882,0.21153846153846154,0.4482758620689655,0.35,0.14814814814814814,0.1891891891891892
0.1864406779661017,0.24,0.08390918065153011,0.31004366812227074,0.24390243902439024,0.44776119402985076
0.26282051282051283,0.13043478260869565,0.2692307692307692,0.14516129032258066,0.17142857142857143,0.19047619047619047
0.4166666666666667,0.3333333333333333,0.2962962962962963,0.25,0.3684210526315789,0.1935483870967742
0.24193548387096775,0.2962962962962963,0.3979933110367893,0.5686274509803921,0.11764705882352941,0.2916666666666667
0.3448275862068966,0.1956521739130435,0.16666666666666666,0.1888111888111888,0.33482142857142855,0.2903225806451613
0.3111111111111111,0.20930232558139536,0.41379310344827586,0.3448275862068966,0.09523809523809523,0.21929824561403508
0.24175824175824176,0.38461538461538464,0.37373737373737376,0.21428571428571427,0.3333333333333333,0.10264900662251655
