all,non_tail,N,C,N_w_pdb,C_w_pdb
41.0,24.0,40.0,52.0,,
66.0,28.0,23.0,176.0,,
22.0,21.0,36.0,43.0,,
30.0,24.0,43.0,25.0,,
52.0,34.0,31.0,46.0,,
114.0,40.0,25.0,47.0,,
21.0,22.0,35.0,78.0,,
22.0,21.0,57.0,160.0,,
34.0,20.0,68.0,29.0,,
121.0,45.0,28.0,28.0,,
21.0,23.0,20.0,24.0,,
59.0,28.0,44.0,23.0,,
34.0,35.0,50.0,21.0,,
48.0,23.0,36.0,29.0,,
23.0,33.0,53.0,65.0,,
25.0,22.0,26.0,77.0,,
53.0,221.0,64.0,22.0,,
20.0,50.0,47.0,24.0,,
39.0,38.0,42.0,26.0,,
127.0,24.0,34.0,51.0,,
27.0,102.0,142.0,72.0,,
158.0,31.0,31.0,33.0,,
23.0,27.0,20.0,33.0,,
61.0,26.0,24.0,66.0,,
73.0,21.0,46.0,328.0,,
242.0,65.0,44.0,167.0,,
73.0,41.0,82.0,31.0,,
101.0,35.0,100.0,23.0,,
27.0,25.0,40.0,26.0,,
60.0,329.0,22.0,27.0,,
52.0,26.0,225.0,42.0,,
20.0,411.0,34.0,25.0,,
23.0,391.0,565.0,33.0,,
30.0,37.0,51.0,98.0,,
503.0,96.0,130.0,54.0,,
42.0,61.0,23.0,23.0,,
39.0,46.0,20.0,21.0,,
21.0,32.0,27.0,31.0,,
25.0,23.0,22.0,56.0,,
22.0,279.0,67.0,48.0,,
35.0,168.0,40.0,29.0,,
66.0,20.0,65.0,397.0,,
42.0,61.0,28.0,46.0,,
93.0,66.0,45.0,26.0,,
24.0,30.0,105.0,58.0,,
40.0,42.0,22.0,299.0,,
99.0,22.0,169.0,25.0,,
143.0,25.0,20.0,34.0,,
88.0,27.0,310.0,206.0,,
23.0,80.0,101.0,30.0,,
24.0,28.0,61.0,21.0,,
49.0,20.0,22.0,125.0,,
65.0,28.0,26.0,448.0,,
27.0,88.0,28.0,81.0,,
107.0,281.0,31.0,362.0,,
31.0,32.0,221.0,87.0,,
23.0,24.0,32.0,454.0,,
142.0,20.0,73.0,31.0,,
51.0,38.0,88.0,44.0,,
89.0,61.0,30.0,25.0,,
119.0,42.0,47.0,40.0,,
74.0,30.0,73.0,61.0,,
43.0,32.0,188.0,64.0,,
74.0,21.0,27.0,49.0,,
70.0,23.0,591.0,20.0,,
302.0,36.0,47.0,65.0,,
21.0,45.0,21.0,34.0,,
220.0,48.0,26.0,494.0,,
244.0,41.0,52.0,23.0,,
105.0,65.0,106.0,67.0,,
77.0,22.0,55.0,87.0,,
25.0,21.0,578.0,215.0,,
42.0,24.0,51.0,64.0,,
25.0,20.0,21.0,25.0,,
27.0,20.0,22.0,146.0,,
28.0,83.0,35.0,21.0,,
21.0,125.0,55.0,66.0,,
23.0,38.0,45.0,25.0,,
44.0,40.0,112.0,21.0,,
25.0,85.0,60.0,21.0,,
65.0,169.0,54.0,111.0,,
25.0,36.0,95.0,41.0,,
25.0,21.0,25.0,23.0,,
34.0,34.0,25.0,119.0,,
37.0,154.0,171.0,40.0,,
118.0,40.0,28.0,27.0,,
51.0,26.0,218.0,47.0,,
31.0,57.0,20.0,26.0,,
172.0,159.0,51.0,46.0,,
30.0,20.0,30.0,27.0,,
125.0,29.0,70.0,46.0,,
190.0,20.0,38.0,61.0,,
169.0,28.0,59.0,187.0,,
22.0,31.0,39.0,57.0,,
408.0,20.0,72.0,204.0,,
114.0,32.0,35.0,295.0,,
22.0,21.0,28.0,129.0,,
24.0,20.0,32.0,108.0,,
25.0,23.0,32.0,145.0,,
87.0,25.0,87.0,264.0,,
91.0,119.0,86.0,114.0,,
25.0,40.0,61.0,59.0,,
235.0,41.0,267.0,55.0,,
27.0,55.0,29.0,24.0,,
83.0,22.0,22.0,112.0,,
106.0,64.0,22.0,25.0,,
168.0,97.0,34.0,28.0,,
49.0,20.0,21.0,43.0,,
134.0,29.0,23.0,31.0,,
84.0,69.0,38.0,59.0,,
39.0,38.0,23.0,283.0,,
20.0,27.0,42.0,20.0,,
32.0,352.0,27.0,23.0,,
71.0,42.0,57.0,23.0,,
35.0,165.0,138.0,27.0,,
61.0,55.0,40.0,142.0,,
49.0,53.0,20.0,46.0,,
398.0,94.0,151.0,27.0,,
35.0,38.0,31.0,36.0,,
31.0,76.0,36.0,21.0,,
47.0,33.0,64.0,337.0,,
31.0,104.0,45.0,20.0,,
32.0,31.0,24.0,79.0,,
142.0,35.0,25.0,32.0,,
20.0,96.0,64.0,31.0,,
25.0,36.0,28.0,81.0,,
85.0,26.0,27.0,34.0,,
1360.0,21.0,22.0,21.0,,
21.0,34.0,38.0,61.0,,
1411.0,22.0,30.0,91.0,,
89.0,171.0,37.0,54.0,,
29.0,21.0,34.0,59.0,,
31.0,253.0,120.0,77.0,,
94.0,251.0,73.0,49.0,,
35.0,67.0,31.0,1662.0,,
27.0,32.0,49.0,93.0,,
40.0,21.0,588.0,29.0,,
82.0,24.0,21.0,36.0,,
65.0,21.0,464.0,52.0,,
54.0,35.0,27.0,23.0,,
132.0,25.0,27.0,20.0,,
50.0,37.0,24.0,34.0,,
96.0,94.0,20.0,32.0,,
84.0,27.0,51.0,121.0,,
131.0,32.0,120.0,27.0,,
30.0,21.0,49.0,22.0,,
60.0,26.0,20.0,76.0,,
36.0,23.0,27.0,20.0,,
26.0,88.0,48.0,72.0,,
146.0,24.0,31.0,80.0,,
23.0,22.0,31.0,21.0,,
147.0,27.0,62.0,30.0,,
47.0,29.0,91.0,24.0,,
20.0,25.0,66.0,303.0,,
50.0,33.0,62.0,40.0,,
34.0,34.0,20.0,43.0,,
29.0,49.0,27.0,169.0,,
34.0,21.0,52.0,75.0,,
21.0,51.0,271.0,53.0,,
60.0,20.0,163.0,44.0,,
21.0,222.0,340.0,25.0,,
42.0,36.0,57.0,21.0,,
44.0,25.0,23.0,28.0,,
87.0,46.0,24.0,244.0,,
60.0,134.0,30.0,58.0,,
28.0,40.0,33.0,40.0,,
32.0,72.0,81.0,33.0,,
89.0,26.0,78.0,157.0,,
31.0,46.0,21.0,772.0,,
26.0,134.0,327.0,49.0,,
101.0,46.0,28.0,89.0,,
43.0,71.0,28.0,147.0,,
103.0,28.0,33.0,47.0,,
20.0,104.0,47.0,37.0,,
36.0,20.0,31.0,128.0,,
34.0,22.0,90.0,26.0,,
34.0,186.0,29.0,293.0,,
70.0,41.0,82.0,56.0,,
25.0,44.0,75.0,224.0,,
22.0,35.0,59.0,60.0,,
21.0,22.0,45.0,119.0,,
22.0,20.0,21.0,35.0,,
67.0,145.0,296.0,26.0,,
67.0,143.0,179.0,51.0,,
50.0,75.0,32.0,22.0,,
108.0,32.0,50.0,32.0,,
48.0,27.0,41.0,41.0,,
20.0,89.0,71.0,64.0,,
26.0,31.0,25.0,22.0,,
25.0,34.0,97.0,84.0,,
689.0,305.0,20.0,282.0,,
165.0,346.0,33.0,69.0,,
154.0,104.0,20.0,295.0,,
39.0,34.0,63.0,125.0,,
272.0,21.0,36.0,117.0,,
23.0,97.0,29.0,34.0,,
66.0,99.0,26.0,109.0,,
34.0,134.0,35.0,75.0,,
134.0,24.0,43.0,22.0,,
58.0,29.0,35.0,156.0,,
28.0,39.0,43.0,113.0,,
34.0,27.0,316.0,23.0,,
44.0,24.0,50.0,58.0,,
20.0,40.0,88.0,258.0,,
129.0,20.0,27.0,27.0,,
35.0,23.0,107.0,32.0,,
199.0,42.0,31.0,57.0,,
47.0,23.0,32.0,36.0,,
25.0,38.0,22.0,278.0,,
24.0,57.0,26.0,28.0,,
26.0,31.0,42.0,26.0,,
29.0,29.0,146.0,49.0,,
22.0,71.0,24.0,50.0,,
24.0,21.0,70.0,24.0,,
28.0,109.0,31.0,171.0,,
21.0,227.0,499.0,21.0,,
139.0,33.0,28.0,54.0,,
20.0,53.0,43.0,21.0,,
34.0,172.0,20.0,52.0,,
27.0,165.0,77.0,25.0,,
24.0,25.0,66.0,41.0,,
26.0,76.0,54.0,20.0,,
23.0,65.0,64.0,24.0,,
24.0,56.0,35.0,62.0,,
25.0,25.0,83.0,41.0,,
25.0,29.0,55.0,36.0,,
25.0,62.0,24.0,39.0,,
25.0,247.0,33.0,52.0,,
301.0,20.0,63.0,21.0,,
29.0,34.0,20.0,78.0,,
109.0,23.0,40.0,20.0,,
32.0,28.0,22.0,37.0,,
30.0,33.0,30.0,22.0,,
50.0,112.0,176.0,29.0,,
37.0,25.0,33.0,40.0,,
60.0,25.0,109.0,31.0,,
32.0,30.0,20.0,21.0,,
23.0,54.0,25.0,21.0,,
24.0,20.0,36.0,132.0,,
138.0,76.0,26.0,24.0,,
136.0,29.0,32.0,40.0,,
24.0,55.0,26.0,36.0,,
70.0,97.0,132.0,32.0,,
181.0,39.0,52.0,22.0,,
142.0,29.0,123.0,57.0,,
35.0,32.0,33.0,137.0,,
26.0,68.0,185.0,40.0,,
73.0,181.0,33.0,21.0,,
257.0,53.0,30.0,162.0,,
90.0,91.0,30.0,21.0,,
21.0,34.0,29.0,23.0,,
89.0,33.0,73.0,36.0,,
50.0,298.0,153.0,599.0,,
65.0,64.0,51.0,36.0,,
33.0,75.0,95.0,27.0,,
213.0,28.0,30.0,217.0,,
28.0,25.0,1093.0,32.0,,
82.0,27.0,145.0,83.0,,
22.0,40.0,66.0,25.0,,
73.0,908.0,49.0,40.0,,
35.0,48.0,20.0,110.0,,
33.0,49.0,196.0,181.0,,
35.0,23.0,1058.0,150.0,,
30.0,113.0,21.0,172.0,,
58.0,79.0,93.0,33.0,,
20.0,71.0,30.0,391.0,,
21.0,158.0,58.0,111.0,,
116.0,41.0,51.0,27.0,,
63.0,51.0,37.0,63.0,,
96.0,20.0,107.0,33.0,,
224.0,87.0,30.0,33.0,,
60.0,69.0,63.0,65.0,,
44.0,141.0,59.0,135.0,,
29.0,57.0,48.0,215.0,,
21.0,118.0,39.0,25.0,,
54.0,130.0,39.0,37.0,,
24.0,37.0,29.0,111.0,,
90.0,49.0,31.0,32.0,,
27.0,421.0,182.0,124.0,,
37.0,24.0,24.0,36.0,,
58.0,82.0,64.0,67.0,,
200.0,27.0,40.0,42.0,,
167.0,29.0,33.0,60.0,,
29.0,25.0,38.0,169.0,,
25.0,41.0,52.0,43.0,,
51.0,68.0,340.0,20.0,,
30.0,130.0,83.0,29.0,,
46.0,28.0,24.0,124.0,,
29.0,106.0,27.0,24.0,,
310.0,46.0,75.0,354.0,,
62.0,48.0,99.0,232.0,,
48.0,49.0,41.0,36.0,,
20.0,36.0,35.0,36.0,,
36.0,74.0,165.0,191.0,,
33.0,177.0,33.0,88.0,,
22.0,572.0,66.0,24.0,,
29.0,44.0,21.0,35.0,,
157.0,24.0,43.0,26.0,,
31.0,21.0,30.0,375.0,,
289.0,120.0,71.0,61.0,,
49.0,28.0,57.0,48.0,,
50.0,55.0,85.0,52.0,,
79.0,65.0,25.0,293.0,,
40.0,40.0,31.0,187.0,,
35.0,30.0,21.0,27.0,,
20.0,258.0,25.0,31.0,,
26.0,25.0,63.0,29.0,,
27.0,32.0,53.0,180.0,,
53.0,35.0,39.0,83.0,,
28.0,30.0,27.0,20.0,,
24.0,31.0,157.0,55.0,,
36.0,33.0,260.0,121.0,,
24.0,92.0,120.0,27.0,,
44.0,28.0,44.0,32.0,,
27.0,157.0,20.0,31.0,,
100.0,20.0,27.0,50.0,,
24.0,23.0,124.0,91.0,,
22.0,24.0,275.0,35.0,,
20.0,28.0,68.0,109.0,,
31.0,69.0,33.0,54.0,,
33.0,23.0,94.0,103.0,,
37.0,49.0,174.0,50.0,,
51.0,37.0,455.0,27.0,,
21.0,26.0,22.0,128.0,,
20.0,156.0,53.0,253.0,,
43.0,29.0,22.0,22.0,,
45.0,43.0,60.0,148.0,,
26.0,21.0,57.0,350.0,,
30.0,33.0,79.0,33.0,,
385.0,69.0,266.0,34.0,,
49.0,20.0,38.0,22.0,,
20.0,61.0,97.0,32.0,,
28.0,31.0,128.0,267.0,,
133.0,20.0,199.0,29.0,,
20.0,118.0,65.0,70.0,,
27.0,36.0,37.0,22.0,,
58.0,45.0,33.0,40.0,,
57.0,27.0,121.0,20.0,,
145.0,40.0,31.0,63.0,,
34.0,27.0,24.0,23.0,,
23.0,60.0,39.0,39.0,,
23.0,344.0,88.0,24.0,,
258.0,41.0,40.0,20.0,,
205.0,35.0,111.0,20.0,,
34.0,119.0,145.0,52.0,,
185.0,161.0,41.0,40.0,,
494.0,83.0,177.0,25.0,,
29.0,22.0,529.0,32.0,,
24.0,31.0,28.0,47.0,,
24.0,26.0,38.0,93.0,,
26.0,30.0,38.0,41.0,,
20.0,26.0,41.0,32.0,,
46.0,66.0,20.0,336.0,,
392.0,22.0,30.0,52.0,,
57.0,111.0,21.0,20.0,,
37.0,36.0,23.0,98.0,,
41.0,23.0,29.0,103.0,,
31.0,140.0,33.0,28.0,,
26.0,25.0,21.0,49.0,,
23.0,37.0,389.0,181.0,,
38.0,30.0,41.0,30.0,,
96.0,55.0,97.0,33.0,,
23.0,41.0,56.0,28.0,,
101.0,72.0,112.0,87.0,,
26.0,77.0,23.0,79.0,,
143.0,39.0,112.0,34.0,,
31.0,39.0,187.0,89.0,,
28.0,31.0,103.0,38.0,,
49.0,20.0,21.0,36.0,,
32.0,43.0,63.0,34.0,,
30.0,32.0,41.0,210.0,,
121.0,1446.0,206.0,22.0,,
127.0,941.0,119.0,67.0,,
48.0,22.0,239.0,37.0,,
52.0,32.0,109.0,50.0,,
33.0,25.0,32.0,78.0,,
37.0,155.0,104.0,191.0,,
26.0,24.0,30.0,26.0,,
142.0,36.0,68.0,33.0,,
140.0,23.0,70.0,38.0,,
21.0,1559.0,36.0,28.0,,
22.0,67.0,21.0,49.0,,
108.0,20.0,102.0,21.0,,
33.0,63.0,23.0,37.0,,
86.0,36.0,54.0,93.0,,
30.0,227.0,193.0,25.0,,
138.0,20.0,25.0,21.0,,
22.0,36.0,184.0,107.0,,
21.0,26.0,21.0,775.0,,
33.0,211.0,38.0,34.0,,
50.0,86.0,27.0,172.0,,
41.0,73.0,195.0,71.0,,
26.0,49.0,45.0,66.0,,
42.0,53.0,130.0,58.0,,
59.0,27.0,130.0,74.0,,
23.0,21.0,32.0,23.0,,
47.0,57.0,49.0,70.0,,
52.0,113.0,110.0,30.0,,
128.0,39.0,90.0,25.0,,
137.0,32.0,128.0,59.0,,
59.0,80.0,55.0,29.0,,
28.0,39.0,42.0,62.0,,
21.0,22.0,155.0,231.0,,
26.0,26.0,78.0,29.0,,
37.0,23.0,33.0,22.0,,
38.0,99.0,25.0,36.0,,
109.0,96.0,49.0,22.0,,
77.0,29.0,31.0,201.0,,
253.0,39.0,20.0,24.0,,
32.0,197.0,313.0,85.0,,
83.0,58.0,65.0,43.0,,
76.0,57.0,26.0,23.0,,
63.0,31.0,102.0,32.0,,
281.0,29.0,99.0,206.0,,
33.0,149.0,50.0,41.0,,
152.0,74.0,53.0,103.0,,
66.0,39.0,48.0,22.0,,
23.0,37.0,40.0,83.0,,
35.0,51.0,22.0,21.0,,
36.0,92.0,74.0,92.0,,
42.0,53.0,21.0,27.0,,
76.0,21.0,37.0,211.0,,
45.0,31.0,55.0,40.0,,
158.0,20.0,68.0,31.0,,
37.0,26.0,52.0,171.0,,
20.0,26.0,32.0,23.0,,
27.0,31.0,97.0,32.0,,
25.0,30.0,22.0,20.0,,
82.0,32.0,24.0,247.0,,
33.0,73.0,54.0,86.0,,
30.0,20.0,33.0,478.0,,
65.0,35.0,131.0,61.0,,
31.0,46.0,20.0,45.0,,
121.0,28.0,132.0,22.0,,
159.0,55.0,31.0,36.0,,
34.0,175.0,35.0,71.0,,
179.0,159.0,40.0,122.0,,
20.0,27.0,21.0,1433.0,,
32.0,119.0,23.0,46.0,,
20.0,79.0,34.0,108.0,,
81.0,58.0,30.0,246.0,,
46.0,21.0,60.0,24.0,,
133.0,31.0,42.0,68.0,,
46.0,234.0,25.0,54.0,,
71.0,22.0,47.0,54.0,,
145.0,20.0,43.0,31.0,,
39.0,21.0,28.0,20.0,,
26.0,29.0,34.0,88.0,,
81.0,57.0,40.0,41.0,,
38.0,36.0,88.0,32.0,,
22.0,238.0,34.0,44.0,,
234.0,37.0,37.0,26.0,,
162.0,32.0,20.0,43.0,,
74.0,62.0,83.0,21.0,,
44.0,22.0,138.0,273.0,,
34.0,30.0,30.0,44.0,,
27.0,38.0,361.0,338.0,,
24.0,28.0,20.0,185.0,,
25.0,26.0,98.0,49.0,,
68.0,30.0,93.0,32.0,,
20.0,22.0,47.0,72.0,,
67.0,31.0,48.0,28.0,,
36.0,94.0,26.0,21.0,,
33.0,20.0,21.0,45.0,,
53.0,85.0,20.0,56.0,,
47.0,59.0,26.0,29.0,,
79.0,60.0,38.0,69.0,,
39.0,26.0,30.0,22.0,,
39.0,161.0,37.0,61.0,,
48.0,20.0,22.0,274.0,,
44.0,88.0,20.0,20.0,,
25.0,33.0,80.0,48.0,,
25.0,25.0,24.0,27.0,,
105.0,69.0,52.0,55.0,,
21.0,62.0,27.0,45.0,,
21.0,20.0,22.0,25.0,,
28.0,25.0,65.0,24.0,,
23.0,32.0,23.0,56.0,,
80.0,40.0,71.0,20.0,,
78.0,27.0,168.0,39.0,,
27.0,96.0,88.0,81.0,,
41.0,26.0,21.0,69.0,,
69.0,157.0,24.0,24.0,,
20.0,165.0,20.0,101.0,,
45.0,23.0,185.0,20.0,,
26.0,73.0,20.0,120.0,,
22.0,20.0,42.0,23.0,,
71.0,35.0,52.0,125.0,,
49.0,40.0,43.0,21.0,,
35.0,21.0,34.0,24.0,,
116.0,29.0,130.0,119.0,,
284.0,149.0,49.0,31.0,,
814.0,20.0,100.0,22.0,,
1061.0,20.0,63.0,52.0,,
35.0,29.0,28.0,48.0,,
36.0,23.0,93.0,27.0,,
59.0,425.0,127.0,34.0,,
22.0,25.0,93.0,89.0,,
80.0,49.0,320.0,65.0,,
62.0,23.0,22.0,39.0,,
82.0,48.0,23.0,44.0,,
186.0,32.0,159.0,58.0,,
20.0,21.0,232.0,22.0,,
20.0,23.0,31.0,22.0,,
280.0,127.0,57.0,115.0,,
339.0,21.0,123.0,175.0,,
26.0,79.0,21.0,77.0,,
27.0,53.0,25.0,20.0,,
30.0,63.0,29.0,50.0,,
79.0,22.0,30.0,34.0,,
102.0,21.0,94.0,22.0,,
80.0,24.0,38.0,33.0,,
25.0,178.0,27.0,97.0,,
124.0,23.0,123.0,55.0,,
55.0,783.0,53.0,74.0,,
30.0,21.0,25.0,99.0,,
57.0,73.0,22.0,27.0,,
22.0,20.0,24.0,22.0,,
108.0,40.0,132.0,26.0,,
73.0,110.0,27.0,21.0,,
24.0,62.0,25.0,30.0,,
34.0,36.0,41.0,35.0,,
200.0,50.0,50.0,174.0,,
718.0,25.0,24.0,174.0,,
42.0,35.0,69.0,41.0,,
44.0,30.0,26.0,124.0,,
40.0,38.0,42.0,131.0,,
33.0,46.0,148.0,23.0,,
38.0,189.0,100.0,33.0,,
24.0,46.0,53.0,33.0,,
23.0,45.0,28.0,341.0,,
90.0,336.0,24.0,51.0,,
78.0,66.0,52.0,64.0,,
33.0,134.0,87.0,122.0,,
46.0,23.0,35.0,24.0,,
160.0,25.0,39.0,28.0,,
26.0,34.0,27.0,130.0,,
111.0,75.0,41.0,66.0,,
86.0,118.0,48.0,221.0,,
33.0,42.0,20.0,340.0,,
27.0,46.0,32.0,440.0,,
271.0,58.0,86.0,48.0,,
1004.0,140.0,37.0,47.0,,
512.0,79.0,220.0,121.0,,
34.0,442.0,27.0,26.0,,
153.0,82.0,213.0,32.0,,
29.0,44.0,60.0,30.0,,
37.0,54.0,34.0,44.0,,
30.0,97.0,128.0,42.0,,
72.0,23.0,23.0,27.0,,
42.0,34.0,22.0,635.0,,
38.0,23.0,23.0,45.0,,
22.0,39.0,123.0,47.0,,
358.0,477.0,41.0,39.0,,
124.0,20.0,44.0,41.0,,
24.0,26.0,73.0,23.0,,
160.0,20.0,127.0,64.0,,
72.0,22.0,44.0,44.0,,
33.0,95.0,71.0,42.0,,
39.0,26.0,124.0,54.0,,
27.0,374.0,110.0,49.0,,
146.0,25.0,40.0,52.0,,
40.0,80.0,92.0,254.0,,
119.0,247.0,105.0,166.0,,
22.0,190.0,46.0,21.0,,
53.0,23.0,428.0,38.0,,
61.0,87.0,115.0,35.0,,
31.0,189.0,238.0,32.0,,
27.0,123.0,20.0,24.0,,
60.0,53.0,38.0,51.0,,
34.0,31.0,44.0,57.0,,
83.0,39.0,71.0,22.0,,
26.0,20.0,57.0,32.0,,
85.0,64.0,126.0,295.0,,
59.0,36.0,38.0,24.0,,
40.0,29.0,88.0,192.0,,
30.0,61.0,22.0,221.0,,
162.0,34.0,35.0,21.0,,
23.0,144.0,170.0,154.0,,
26.0,20.0,34.0,20.0,,
146.0,43.0,43.0,23.0,,
32.0,81.0,105.0,30.0,,
101.0,111.0,50.0,41.0,,
197.0,45.0,26.0,128.0,,
307.0,24.0,61.0,43.0,,
38.0,33.0,35.0,53.0,,
50.0,22.0,420.0,55.0,,
175.0,28.0,93.0,44.0,,
22.0,43.0,43.0,43.0,,
21.0,23.0,69.0,276.0,,
39.0,21.0,62.0,36.0,,
262.0,39.0,71.0,53.0,,
39.0,221.0,88.0,95.0,,
20.0,22.0,60.0,59.0,,
21.0,24.0,400.0,196.0,,
74.0,20.0,70.0,154.0,,
103.0,53.0,20.0,32.0,,
30.0,22.0,27.0,88.0,,
22.0,46.0,459.0,90.0,,
114.0,25.0,72.0,48.0,,
87.0,109.0,40.0,58.0,,
74.0,37.0,43.0,35.0,,
59.0,21.0,107.0,157.0,,
91.0,20.0,420.0,23.0,,
92.0,23.0,26.0,21.0,,
102.0,169.0,52.0,37.0,,
21.0,37.0,41.0,49.0,,
24.0,23.0,20.0,216.0,,
44.0,27.0,61.0,39.0,,
22.0,33.0,107.0,107.0,,
21.0,86.0,20.0,42.0,,
107.0,113.0,48.0,54.0,,
20.0,42.0,26.0,69.0,,
22.0,28.0,103.0,54.0,,
34.0,110.0,216.0,137.0,,
28.0,20.0,22.0,26.0,,
33.0,54.0,38.0,48.0,,
24.0,79.0,31.0,123.0,,
21.0,463.0,236.0,25.0,,
60.0,369.0,25.0,21.0,,
34.0,44.0,350.0,21.0,,
148.0,20.0,349.0,21.0,,
99.0,28.0,93.0,21.0,,
37.0,156.0,48.0,43.0,,
167.0,22.0,24.0,30.0,,
27.0,26.0,20.0,22.0,,
160.0,24.0,79.0,21.0,,
47.0,67.0,138.0,113.0,,
25.0,25.0,69.0,96.0,,
94.0,50.0,27.0,36.0,,
29.0,76.0,23.0,28.0,,
63.0,254.0,203.0,23.0,,
61.0,159.0,62.0,774.0,,
53.0,156.0,109.0,57.0,,
30.0,74.0,26.0,42.0,,
26.0,54.0,92.0,28.0,,
44.0,29.0,24.0,78.0,,
45.0,56.0,24.0,47.0,,
20.0,20.0,42.0,57.0,,
27.0,21.0,23.0,57.0,,
28.0,48.0,169.0,161.0,,
32.0,26.0,87.0,25.0,,
39.0,23.0,34.0,50.0,,
78.0,27.0,47.0,23.0,,
344.0,92.0,152.0,37.0,,
22.0,65.0,50.0,49.0,,
74.0,53.0,27.0,80.0,,
24.0,27.0,54.0,51.0,,
35.0,36.0,262.0,34.0,,
103.0,42.0,43.0,32.0,,
106.0,36.0,45.0,110.0,,
20.0,107.0,41.0,45.0,,
27.0,68.0,27.0,24.0,,
72.0,82.0,26.0,69.0,,
54.0,34.0,339.0,50.0,,
31.0,70.0,62.0,28.0,,
27.0,52.0,47.0,26.0,,
84.0,50.0,67.0,25.0,,
60.0,21.0,30.0,56.0,,
397.0,25.0,185.0,119.0,,
55.0,55.0,21.0,30.0,,
168.0,54.0,20.0,41.0,,
22.0,29.0,103.0,66.0,,
82.0,20.0,43.0,135.0,,
36.0,24.0,25.0,106.0,,
32.0,23.0,42.0,92.0,,
147.0,35.0,304.0,22.0,,
71.0,86.0,26.0,45.0,,
73.0,23.0,153.0,130.0,,
79.0,107.0,56.0,109.0,,
88.0,91.0,112.0,83.0,,
54.0,48.0,67.0,81.0,,
180.0,34.0,136.0,21.0,,
75.0,116.0,62.0,52.0,,
50.0,26.0,177.0,49.0,,
40.0,23.0,26.0,43.0,,
33.0,111.0,111.0,23.0,,
61.0,22.0,54.0,26.0,,
39.0,36.0,20.0,596.0,,
99.0,283.0,150.0,21.0,,
68.0,22.0,224.0,27.0,,
120.0,24.0,391.0,20.0,,
55.0,27.0,180.0,47.0,,
55.0,176.0,87.0,90.0,,
91.0,56.0,207.0,56.0,,
49.0,76.0,49.0,22.0,,
22.0,24.0,29.0,56.0,,
132.0,30.0,47.0,85.0,,
93.0,22.0,36.0,122.0,,
26.0,53.0,62.0,466.0,,
121.0,23.0,101.0,23.0,,
296.0,74.0,38.0,253.0,,
112.0,1350.0,74.0,292.0,,
44.0,25.0,54.0,93.0,,
90.0,26.0,155.0,50.0,,
46.0,54.0,110.0,31.0,,
84.0,23.0,135.0,47.0,,
164.0,32.0,338.0,127.0,,
46.0,37.0,22.0,23.0,,
22.0,23.0,22.0,112.0,,
66.0,34.0,26.0,39.0,,
20.0,250.0,132.0,37.0,,
30.0,378.0,26.0,59.0,,
25.0,25.0,21.0,52.0,,
22.0,20.0,107.0,43.0,,
91.0,33.0,23.0,36.0,,
29.0,20.0,24.0,444.0,,
132.0,173.0,27.0,32.0,,
22.0,34.0,23.0,72.0,,
53.0,96.0,48.0,45.0,,
22.0,22.0,61.0,351.0,,
67.0,25.0,61.0,107.0,,
25.0,51.0,24.0,63.0,,
75.0,32.0,186.0,73.0,,
179.0,24.0,42.0,25.0,,
26.0,31.0,41.0,53.0,,
105.0,60.0,257.0,23.0,,
34.0,24.0,197.0,23.0,,
38.0,20.0,120.0,26.0,,
149.0,125.0,60.0,95.0,,
26.0,169.0,455.0,48.0,,
59.0,30.0,76.0,44.0,,
59.0,71.0,38.0,63.0,,
48.0,146.0,48.0,33.0,,
41.0,25.0,29.0,172.0,,
37.0,114.0,142.0,119.0,,
126.0,26.0,24.0,336.0,,
387.0,34.0,24.0,22.0,,
33.0,102.0,24.0,38.0,,
33.0,22.0,104.0,25.0,,
21.0,21.0,247.0,40.0,,
79.0,85.0,21.0,28.0,,
21.0,25.0,35.0,45.0,,
83.0,59.0,26.0,37.0,,
26.0,378.0,24.0,27.0,,
23.0,20.0,20.0,34.0,,
369.0,27.0,21.0,60.0,,
99.0,28.0,25.0,55.0,,
121.0,20.0,20.0,26.0,,
21.0,25.0,27.0,38.0,,
46.0,20.0,59.0,79.0,,
32.0,103.0,22.0,23.0,,
438.0,20.0,29.0,49.0,,
98.0,22.0,46.0,49.0,,
139.0,26.0,33.0,22.0,,
74.0,89.0,264.0,44.0,,
21.0,62.0,118.0,20.0,,
26.0,33.0,22.0,236.0,,
31.0,142.0,75.0,322.0,,
98.0,40.0,22.0,23.0,,
21.0,25.0,21.0,23.0,,
79.0,34.0,23.0,40.0,,
29.0,38.0,41.0,149.0,,
43.0,21.0,79.0,24.0,,
72.0,35.0,84.0,40.0,,
20.0,21.0,154.0,90.0,,
27.0,195.0,31.0,22.0,,
39.0,33.0,169.0,165.0,,
62.0,21.0,109.0,20.0,,
21.0,37.0,31.0,77.0,,
50.0,139.0,122.0,69.0,,
32.0,30.0,58.0,149.0,,
32.0,45.0,36.0,32.0,,
74.0,40.0,148.0,40.0,,
21.0,33.0,53.0,424.0,,
25.0,28.0,27.0,28.0,,
28.0,62.0,23.0,26.0,,
101.0,66.0,29.0,33.0,,
30.0,137.0,22.0,223.0,,
71.0,20.0,28.0,20.0,,
256.0,35.0,147.0,184.0,,
25.0,105.0,27.0,23.0,,
28.0,22.0,33.0,276.0,,
35.0,56.0,101.0,289.0,,
23.0,34.0,22.0,126.0,,
