all,non_tail,N,C,N_w_pdb,C_w_pdb
0.1464968152866242,0.016051364365971106,0.8769230769230769,0.15527950310559005,0.5962264150943396,0.06446776611694154
0.3821656050955414,0.4402086677367576,0.2634054562558796,0.11627906976744186,0.23785594639865998,0.5517241379310345
0.15286624203821655,0.03691813804173355,0.8187919463087249,0.4144486692015209,0.03098827470686767,0.27309236947791166
0.09367088607594937,0.040183696900114814,0.15384615384615385,0.11267605633802817,0.23394495412844038,0.17333333333333334
0.06779661016949153,0.022962112514351322,0.7108433734939759,0.07734806629834254,0.022794846382556987,0.04888888888888889
0.03339882121807466,0.022962112514351322,0.31297709923664124,0.14332247557003258,0.04868624420401855,0.05714285714285714
0.7373913043478261,0.45492957746478874,0.2801003344481605,0.08493150684931507,0.05115712545676005,0.24369747899159663
0.036521739130434785,0.3313953488372093,0.033468559837728194,0.13986013986013987,0.10209424083769633,0.024955436720142603
0.10782608695652174,0.029045643153526972,0.17687074829931973,0.3228346456692913,0.031294452347083924,0.04972972972972973
0.04331450094161959,0.1984126984126984,0.09654178674351585,0.1746987951807229,0.11688311688311688,0.04363001745200698
0.10860366713681241,0.8073394495412844,0.538135593220339,0.6068702290076335,0.2676056338028169,0.03310344827586207
0.21861777150916784,0.014246947082767978,0.4166666666666667,0.29357798165137616,0.16187594553706505,0.23565573770491804
0.47808764940239046,0.043478260869565216,0.330188679245283,0.2608695652173913,0.058098591549295774,0.18545454545454546
0.045816733067729085,0.040993788819875775,0.46194926568758343,0.4261241970021413,0.1937984496124031,0.353870458135861
0.19597989949748743,0.04472049689440994,0.15633423180592992,0.0679886685552408,0.08398133748055987,0.2332814930015552
0.0665083135391924,0.07521367521367521,0.020911127707244213,0.07107023411371237,0.23322683706070288,0.19362745098039216
0.047505938242280284,0.03418803418803419,0.17704626334519574,0.1643002028397566,0.052884615384615384,0.05112219451371571
0.16069221260815822,0.042735042735042736,0.22142857142857142,0.5170068027210885,0.24413145539906103,0.049878345498783457
0.038318912237330034,0.042735042735042736,0.09530386740331492,0.053314121037463975,0.0549777117384844,0.01048951048951049
0.027194066749072928,0.16896551724137931,0.11038961038961038,0.1652542372881356,0.112,0.05481120584652863
0.14833127317676142,0.25862068965517243,0.3793103448275862,0.2072072072072072,0.12099644128113879,0.13636363636363635
0.09361702127659574,0.06206896551724138,0.06802721088435375,0.0694006309148265,0.08817204301075268,0.41767068273092367
