1.600000000000000000e+01, 2.173277298511944267e+01
1.700000000000000000e+01, 2.226502832042067226e+01
1.800000000000000000e+01, 2.274543557411375971e+01
1.900000000000000000e+01, 2.317738527446803687e+01
2.000000000000000000e+01, 2.368476479170661975e+01
2.100000000000000000e+01, 2.423873928945032574e+01
2.200000000000000000e+01, 2.469218470137087351e+01
2.300000000000000000e+01, 2.513869474012254202e+01
2.400000000000000000e+01, 2.574173987665740881e+01
2.500000000000000000e+01, 2.635394409568360530e+01
2.600000000000000000e+01, 2.692449386646089238e+01
2.700000000000000000e+01, 2.754018149190408948e+01
2.800000000000000000e+01, 2.820012311084510870e+01
2.900000000000000000e+01, 2.879235168010161772e+01
3.000000000000000000e+01, 2.943744854802634592e+01
3.100000000000000000e+01, 3.009552082829652164e+01
3.200000000000000000e+01, 3.067167454095074319e+01
3.400000000000000000e+01, 3.197550632755940470e+01
3.500000000000000000e+01, 3.276206583979143261e+01
3.600000000000000000e+01, 3.349287394541092766e+01
3.700000000000000000e+01, 3.418718547051681611e+01
3.800000000000000000e+01, 3.496346522689053415e+01
4.000000000000000000e+01, 3.663001489956026546e+01
4.100000000000000000e+01, 3.735064254444334608e+01
4.300000000000000000e+01, 3.887853588807419669e+01
