1.600000000000000000e+01, 2.087106765754234772e+01, 2.066280406531648950e+01
1.700000000000000000e+01, 2.126770889242726170e+01, 2.112339314653977596e+01
1.800000000000000000e+01, 2.168750205643640427e+01, 2.156704725085095120e+01
1.900000000000000000e+01, 2.206181599897486834e+01, 2.199528058928922292e+01
2.000000000000000000e+01, 2.245565882017244874e+01, 2.240940048164875620e+01
2.100000000000000000e+01, 2.288328163465352461e+01, 2.281054443613863469e+01
2.200000000000000000e+01, 2.330722014010632748e+01, 2.319970915196430639e+01
2.300000000000000000e+01, 2.362718103461244112e+01, 2.357777348823249142e+01
2.400000000000000000e+01, 2.394647303365675128e+01, 2.394551685993298662e+01
2.500000000000000000e+01, 2.427259237209736042e+01, 2.430363412243040599e+01
2.600000000000000000e+01, 2.455959826765358045e+01, 2.465274772723996222e+01
2.700000000000000000e+01, 2.478090473443948127e+01, 2.499341773419234514e+01
2.800000000000000000e+01, 2.502010204734514076e+01, 2.532615012276457733e+01
2.900000000000000000e+01, 2.539828456196146789e+01, 2.565140374146076496e+01
3.000000000000000000e+01, 2.577304494489391828e+01, 2.596959615733023696e+01
3.100000000000000000e+01, 2.607433273291999143e+01, 2.628110861028090284e+01
3.200000000000000000e+01, 2.636667872161844528e+01, 2.658629023343523556e+01
3.300000000000000000e+01, 2.674910307841313895e+01, 2.688546166763421752e+01
3.400000000000000000e+01, 2.705348059224473900e+01, 2.717891817265612531e+01
3.500000000000000000e+01, 2.719627390909875686e+01, 2.746693231786671774e+01
3.600000000000000000e+01, 2.731653221817434840e+01, 2.774975631946265509e+01
3.700000000000000000e+01, 2.756301954424430889e+01, 2.802762407918891796e+01
3.800000000000000000e+01, 2.797728721348437020e+01, 2.830075296964448128e+01
3.900000000000000000e+01, 2.850184495257496664e+01, 2.856934540347233309e+01
4.000000000000000000e+01, 2.902456982046890488e+01, 2.883359021743072148e+01
4.100000000000000000e+01, 2.970994629698872913e+01, 2.909366389723767909e+01
4.200000000000000000e+01, 3.044147804713026062e+01, 2.934973166491980479e+01
4.300000000000000000e+01, 3.121160630968878991e+01, 2.960194844698660077e+01
4.400000000000000000e+01, 3.199838513710454180e+01, 2.985045973894343874e+01
