1.600000000000000000e+01, 2.087106765754234772e+01
1.700000000000000000e+01, 2.126770889242726170e+01
1.800000000000000000e+01, 2.168750205643640427e+01
1.900000000000000000e+01, 2.206181599897486834e+01
2.000000000000000000e+01, 2.245565882017244874e+01
2.100000000000000000e+01, 2.288328163465352461e+01
2.200000000000000000e+01, 2.330722014010632748e+01
2.300000000000000000e+01, 2.362718103461244112e+01
2.400000000000000000e+01, 2.394647303365675128e+01
2.500000000000000000e+01, 2.427259237209736042e+01
2.600000000000000000e+01, 2.455959826765358045e+01
2.700000000000000000e+01, 2.478090473443948127e+01
2.800000000000000000e+01, 2.502010204734514076e+01
2.900000000000000000e+01, 2.539828456196146789e+01
3.000000000000000000e+01, 2.577304494489391828e+01
3.100000000000000000e+01, 2.607433273291999143e+01
3.200000000000000000e+01, 2.636667872161844528e+01
3.400000000000000000e+01, 2.705348059224473900e+01
3.500000000000000000e+01, 2.719627390909875686e+01
3.600000000000000000e+01, 2.731653221817434840e+01
3.700000000000000000e+01, 2.756301954424430889e+01
3.800000000000000000e+01, 2.797728721348437020e+01
4.000000000000000000e+01, 2.902456982046890488e+01
4.100000000000000000e+01, 2.970994629698872913e+01
4.300000000000000000e+01, 3.121160630968878991e+01
