1.000000000000000000e+01, 3.534764303759038029e+01
1.200000000000000000e+02, 3.698507005324468366e+01
2.300000000000000000e+02, 3.753916378375622998e+01
3.400000000000000000e+02, 3.744005788137970825e+01
4.500000000000000000e+02, 3.700485274523177992e+01
5.600000000000000000e+02, 3.732785884615191918e+01
6.700000000000000000e+02, 3.671886510559231453e+01
7.800000000000000000e+02, 3.686403052460823915e+01
8.900000000000000000e+02, 3.732513895709094953e+01
1.000000000000000000e+03, 3.687606970598430678e+01
