0.000000000000000000e+00	8.989030376606372010e+04	4.656280016353036444e+03
1.000000000000000021e-03	1.033160152672705153e+05	4.684801016106397583e+03
2.000000000000000042e-03	1.095743068230386998e+05	4.708224574442541780e+03
3.000000000000000062e-03	1.061839611258840159e+05	4.726484692331043334e+03
4.000000000000000083e-03	1.031044581958282943e+05	4.739537809781062606e+03
5.000000000000000104e-03	1.071128112257014582e+05	4.747365220696563483e+03
6.000000000000000125e-03	1.067671384129976796e+05	4.749970232515852331e+03
7.000000000000000146e-03	1.024628013835026504e+05	4.747381064776287531e+03
8.000000000000000167e-03	1.027996176079978031e+05	4.739647366649825926e+03
8.999999999999999320e-03	1.076377384268878959e+05	4.726844467921110663e+03
1.000000000000000021e-02	8.683029121790692443e+04	4.709065399142075876e+03
1.099999999999999936e-02	9.881648441244231071e+04	4.686429101820626784e+03
1.200000000000000025e-02	8.983541656557712122e+04	4.659070573880178927e+03
1.299999999999999940e-02	8.675501892753521679e+04	4.627148057506710757e+03
1.400000000000000029e-02	9.937599447570843040e+04	4.590832752073793927e+03
1.499999999999999944e-02	9.554114250345705659e+04	4.550317478151403520e+03
1.600000000000000033e-02	7.931557478233071743e+04	4.505803770530610564e+03
1.700000000000000122e-02	8.776523859471408650e+04	4.457514469702276074e+03
1.799999999999999864e-02	8.429563353206869215e+04	4.405675566061057907e+03
1.899999999999999953e-02	8.406199295806081500e+04	4.350529319051395760e+03
2.000000000000000042e-02	8.208968417524914548e+04	4.292321131993008748e+03
2.100000000000000130e-02	8.243581192865860066e+04	4.231309725370908382e+03
2.199999999999999872e-02	7.521551708367934043e+04	4.167746937171385980e+03
2.299999999999999961e-02	7.911338161497170222e+04	4.101900453516480411e+03
2.400000000000000050e-02	7.691212764798797434e+04	4.034027942003435783e+03
2.500000000000000139e-02	7.250577708037295088e+04	3.964395863323638878e+03
2.599999999999999881e-02	6.683001560626170249e+04	3.893259148596479463e+03
2.699999999999999969e-02	7.525321633367735194e+04	3.820877363349639381e+03
2.800000000000000058e-02	6.935032423668116098e+04	3.747495054078866815e+03
2.900000000000000147e-02	6.581870375127672742e+04	3.673362580844857348e+03
2.999999999999999889e-02	7.064169781092079938e+04	3.598710426660589292e+03
3.099999999999999978e-02	6.743062429996546416e+04	3.523768207324366813e+03
3.200000000000000067e-02	6.313672597073042562e+04	3.448749600482302867e+03
3.300000000000000155e-02	6.054384252848229517e+04	3.373866131122767456e+03
3.400000000000000244e-02	6.293035627564228344e+04	3.299304077004097962e+03
3.500000000000000333e-02	6.224179609515083575e+04	3.225252054119356671e+03
3.599999999999999728e-02	5.514510136981795222e+04	3.151874111116068889e+03
3.699999999999999817e-02	5.353931601573593798e+04	3.079331596047370113e+03
3.799999999999999906e-02	4.688147785393225058e+04	3.007763558239217218e+03
3.899999999999999994e-02	5.137231435981133836e+04	2.937303844327470415e+03
4.000000000000000083e-02	4.412764028797746869e+04	2.868061868844165019e+03
4.100000000000000172e-02	4.998976345211113221e+04	2.800148830775353417e+03
4.200000000000000261e-02	4.819191185519647115e+04	2.733650825964148680e+03
4.299999999999999656e-02	4.630714833798278414e+04	2.668645920568092606e+03
4.399999999999999745e-02	4.334275040923328197e+04	2.605199582596994333e+03
4.499999999999999833e-02	4.924892547330853267e+04	2.543368875471649062e+03
4.599999999999999922e-02	4.016766083138106478e+04	2.483190144215766850e+03
4.700000000000000011e-02	4.145096768312941276e+04	2.424700857410752178e+03
4.800000000000000100e-02	4.335120050674363301e+04	2.367919725828548962e+03
4.900000000000000189e-02	3.825948829744166869e+04	2.312863381987817775e+03
5.000000000000000278e-02	3.782324925380168133e+04	2.259531003354924451e+03
5.099999999999999672e-02	3.563857186772947171e+04	2.207922998555608956e+03
5.199999999999999761e-02	3.586643043573907926e+04	2.158022436880268742e+03
5.299999999999999850e-02	3.269951021587291689e+04	2.109818059027833897e+03
5.399999999999999939e-02	3.259367847584755509e+04	2.063282310439279627e+03
5.500000000000000028e-02	3.226199709622620503e+04	2.018388303529298582e+03
