  9.749315e-02   2.087077e+01   2.403483e-01
  1.021983e-01   2.086637e+01   2.210505e-01
  1.069035e-01   2.052055e+01   2.045150e-01
  1.116087e-01   2.080249e+01   1.939006e-01
  1.163139e-01   2.050534e+01   1.824313e-01
  1.210190e-01   2.035183e+01   1.715775e-01
  1.257242e-01   2.036869e+01   1.621478e-01
  1.304294e-01   2.038773e+01   1.536238e-01
  1.351346e-01   2.020374e+01   1.459860e-01
  1.398397e-01   2.006728e+01   1.395186e-01
  1.445449e-01   2.004831e+01   1.335607e-01
  1.492501e-01   1.986478e+01   1.280448e-01
  1.539553e-01   1.966256e+01   1.226985e-01
  1.586605e-01   1.944390e+01   1.178181e-01
  1.633656e-01   1.931324e+01   1.137011e-01
  1.680708e-01   1.916887e+01   1.099217e-01
  1.727760e-01   1.892545e+01   1.063299e-01
  1.774812e-01   1.895202e+01   1.030204e-01
  1.821864e-01   1.851491e+01   9.995125e-02
  1.868915e-01   1.849983e+01   9.726351e-02
  1.915967e-01   1.836591e+01   9.465029e-02
  1.963019e-01   1.816152e+01   9.209878e-02
  2.010071e-01   1.815212e+01   8.997055e-02
  2.057122e-01   1.796009e+01   8.790538e-02
  2.104174e-01   1.765225e+01   8.595279e-02
  2.151226e-01   1.747761e+01   8.393520e-02
  2.198278e-01   1.723428e+01   8.213247e-02
  2.245330e-01   1.704575e+01   8.046966e-02
  2.292381e-01   1.691163e+01   7.900394e-02
  2.339433e-01   1.676612e+01   7.739643e-02
  2.386485e-01   1.660547e+01   7.587305e-02
  2.433537e-01   1.646533e+01   7.447563e-02
  2.480588e-01   1.620213e+01   7.308081e-02
  2.527640e-01   1.592146e+01   7.168518e-02
  2.574692e-01   1.580501e+01   7.051613e-02
  2.621744e-01   1.562005e+01   6.942045e-02
  2.668796e-01   1.543272e+01   6.834128e-02
  2.715847e-01   1.526970e+01   6.727132e-02
  2.762899e-01   1.502527e+01   6.621037e-02
  2.809951e-01   1.482239e+01   6.525260e-02
  2.857003e-01   1.466535e+01   6.442557e-02
  2.904054e-01   1.441489e+01   6.351562e-02
  2.951106e-01   1.428900e+01   6.261274e-02
  2.998158e-01   1.411452e+01   6.182931e-02
  3.045210e-01   1.395534e+01   6.106943e-02
  3.092262e-01   1.376676e+01   6.033368e-02
  3.139313e-01   1.352460e+01   5.949982e-02
  3.186365e-01   1.330566e+01   5.876984e-02
  3.233417e-01   1.317435e+01   5.809500e-02
  3.280469e-01   1.300707e+01   5.741486e-02
  3.327521e-01   1.291653e+01   5.674955e-02
  3.374572e-01   1.266523e+01   5.611004e-02
  3.421624e-01   1.260807e+01   5.602058e-02
  3.468676e-01   1.247759e+01   5.663039e-02
  3.515728e-01   1.227371e+01   5.763844e-02
  3.562779e-01   1.209850e+01   5.855610e-02
  3.609831e-01   1.192334e+01   5.914180e-02
  3.656883e-01   1.176389e+01   5.958245e-02
  3.703935e-01   1.159039e+01   5.989491e-02
  3.750987e-01   1.133963e+01   5.998885e-02
  3.798038e-01   1.126769e+01   6.022835e-02
  3.845090e-01   1.114561e+01   6.043523e-02
  3.892142e-01   1.100092e+01   6.059304e-02
