S18_2_Ka
5.959148610587373e-06
4.942435388247782e-06
4.135570681606688e-06
4.309555151804607e-06
4.256873644875656e-06
4.290227094477118e-06
5.93177020947847e-06
5.782717398156546e-06
5.961255326059771e-06
5.756254114359941e-06
5.7158174964302075e-06
5.605153488485604e-06
5.581132555577143e-06
5.428390220466645e-06
5.321568455326901e-06
