S14_2_Ka
1.0707901537477144e-05
8.24083838595324e-06
9.742650648832197e-06
9.022231386005036e-06
8.454741036440802e-06
8.164122042945333e-06
8.453770078408224e-06
7.999734847298525e-06
8.578078045617935e-06
8.079396303258978e-06
8.260762675495926e-06
7.994377813379127e-06
8.13007953232841e-06
8.260160081377676e-06
8.047780447608005e-06
