S15_2_Ka
2.1236554677890358e-06
5.218928486054093e-06
5.2648587395764895e-06
5.603648129485869e-06
5.323717860276683e-06
5.7308616780595055e-06
5.5828539349579175e-06
5.429781916196885e-06
5.340348105390079e-06
5.0913307079196215e-06
5.05943974846867e-06
5.503404020053512e-06
5.503305210158506e-06
5.536376291778966e-06
5.587072880077978e-06
