1.600000000000000000e+01, 2.351378141279365508e+01
1.700000000000000000e+01, 2.408553713769385496e+01
1.800000000000000000e+01, 2.466747743368501489e+01
1.900000000000000000e+01, 2.523257592466590182e+01
2.000000000000000000e+01, 2.585229694009914070e+01
2.100000000000000000e+01, 2.647465688784924964e+01
2.200000000000000000e+01, 2.709914373923429309e+01
2.300000000000000000e+01, 2.765989631823588724e+01
2.400000000000000000e+01, 2.819540578653390739e+01
2.500000000000000000e+01, 2.871593651400532465e+01
2.600000000000000000e+01, 2.919967670616601296e+01
2.700000000000000000e+01, 2.962508264764629828e+01
2.800000000000000000e+01, 3.004925363258288584e+01
2.900000000000000000e+01, 3.053411425852057803e+01
3.000000000000000000e+01, 3.097905965110312820e+01
3.100000000000000000e+01, 3.139147436584434203e+01
3.200000000000000000e+01, 3.168003461094739137e+01
3.400000000000000000e+01, 3.215147484181560600e+01
3.500000000000000000e+01, 3.225917852942023956e+01
3.600000000000000000e+01, 3.227300267078219065e+01
3.700000000000000000e+01, 3.242478824472414800e+01
3.800000000000000000e+01, 3.270004696686348211e+01
4.000000000000000000e+01, 3.334872918026545108e+01
4.100000000000000000e+01, 3.381491833219252641e+01
4.300000000000000000e+01, 3.487236037397615007e+01
