S14_2_Ka
6.978154332095475e-06
1.283401316103346e-05
1.1966739960901962e-05
1.2634103221103094e-05
1.3001946050903693e-05
1.1951394365817564e-05
1.2608035824863721e-05
1.1490302379832838e-05
1.1504449116495638e-05
1.2142372578846122e-05
1.1556563360040042e-05
1.1709095474147266e-05
1.1645237109362592e-05
1.1591144144848531e-05
1.1597300502122984e-05
