S10_2_Ka
1.2274442166304291e-05
1.0066748253546253e-05
7.991657958664662e-06
8.153214349187998e-06
7.003419490510871e-06
7.09117880784704e-06
6.482598109536219e-06
6.090358982454447e-06
5.922250521567782e-06
6.267442841684142e-06
6.102521339703204e-06
6.0865334530154e-06
6.018589286056447e-06
5.849714684991006e-06
5.919023580317166e-06
