S2_2_Ka
1.0537194876763023e-05
9.048753314704888e-06
9.038966897167843e-06
1.004006061910201e-05
1.0885891795281349e-05
1.0703482523501543e-05
9.82520758425943e-06
9.470122696275771e-06
9.568989627490512e-06
9.275628778369134e-06
8.96455572977744e-06
8.843186197449577e-06
9.029453990989395e-06
9.710797894338462e-06
9.436224369072521e-06
