5, 1, 1.9521410579345089
5, 2, 1.9672544080604535
5, 3, 1.942065491183879
5, 4, 1.9219143576826196
5, 5, 1.9546599496221662
5, 6, 1.9168765743073048
5, 7, 1.9168765743073048
5, 8, 1.9445843828715366
5, 9, 1.9093198992443325
5, 10, 1.9017632241813602
5, 11, 1.8816120906801008
5, 12, 1.9017632241813602
5, 13, 1.858942065491184
5, 14, 1.8816120906801008
5, 15, 1.8110831234256928
5, 16, 1.7732997481108312
5, 17, 1.7506297229219143
5, 18, 1.6649874055415617
5, 19, 1.5869017632241813
5, 20, 1.4130982367758187
5, 21, 1.3753148614609572
5, 22, 1.256926952141058
5, 23, 1.1662468513853905
5, 24, 1.0428211586901763
5, 25, 1.0201511335012594
10, 1, 1.9546599496221662
10, 2, 1.9596977329974812
10, 3, 1.942065491183879
10, 4, 1.9370277078085643
10, 5, 1.9445843828715366
10, 6, 1.9269521410579344
10, 7, 1.9143576826196473
10, 8, 1.9269521410579344
10, 9, 1.9269521410579344
10, 10, 1.9219143576826196
10, 11, 1.8891687657430731
10, 12, 1.8740554156171285
10, 13, 1.894206549118388
10, 14, 1.8463476070528968
10, 15, 1.8236775818639799
10, 16, 1.7858942065491183
10, 17, 1.7355163727959697
10, 18, 1.6095717884130982
10, 19, 1.5365239294710327
10, 20, 1.3778337531486147
10, 21, 1.3350125944584383
10, 22, 1.2544080604534005
10, 23, 1.0755667506297228
10, 24, 1.057934508816121
10, 25, 1.0176322418136021
15, 1, 1.9571788413098237
15, 2, 1.9269521410579344
15, 3, 1.9345088161209067
15, 4, 1.9571788413098237
15, 5, 1.9168765743073048
15, 6, 1.9269521410579344
15, 7, 1.9093198992443325
15, 8, 1.9370277078085643
15, 9, 1.9017632241813602
15, 10, 1.8690176322418135
15, 11, 1.858942065491184
15, 12, 1.8463476070528968
15, 13, 1.8463476070528968
15, 14, 1.81360201511335
15, 15, 1.7884130982367759
15, 16, 1.7128463476070528
15, 17, 1.6675062972292192
15, 18, 1.63727959697733
15, 19, 1.486146095717884
15, 20, 1.3929471032745593
15, 21, 1.3299748110831233
15, 22, 1.1561712846347607
15, 23, 1.1083123425692696
15, 24, 1.035264483627204
15, 25, 1.0100755667506298
20, 1, 1.9445843828715366
20, 2, 1.9345088161209067
20, 3, 1.9168765743073048
20, 4, 1.9017632241813602
20, 5, 1.9143576826196473
20, 6, 1.9042821158690175
20, 7, 1.9093198992443325
20, 8, 1.9319899244332495
20, 9, 1.9042821158690175
20, 10, 1.894206549118388
20, 11, 1.8413098236775818
20, 12, 1.8261964735516374
20, 13, 1.8287153652392947
20, 14, 1.801007556675063
20, 15, 1.743073047858942
20, 16, 1.7153652392947103
20, 17, 1.6322418136020151
20, 18, 1.5113350125944585
20, 19, 1.3879093198992443
20, 20, 1.3677581863979849
20, 21, 1.1763224181360201
20, 22, 1.1360201511335013
20, 23, 1.0201511335012594
20, 24, 1.0428211586901763
20, 25, 1.0
25, 1, 1.929471032745592
25, 2, 1.9345088161209067
25, 3, 1.9319899244332495
25, 4, 1.9370277078085643
25, 5, 1.8866498740554156
25, 6, 1.9193954659949621
25, 7, 1.8841309823677581
25, 8, 1.8740554156171285
25, 9, 1.8387909319899245
25, 10, 1.8463476070528968
25, 11, 1.8387909319899245
25, 12, 1.801007556675063
25, 13, 1.778337531486146
25, 14, 1.7909319899244331
25, 15, 1.6574307304785894
25, 16, 1.5591939546599496
25, 17, 1.5289672544080604
25, 18, 1.486146095717884
25, 19, 1.3249370277078085
25, 20, 1.234256926952141
25, 21, 1.1914357682619647
25, 22, 1.0755667506297228
25, 23, 1.0251889168765742
25, 24, 1.0176322418136021
25, 25, 1.0100755667506298
30, 1, 1.9143576826196473
30, 2, 1.9042821158690175
30, 3, 1.8790931989924433
30, 4, 1.853904282115869
30, 5, 1.8287153652392947
30, 6, 1.8664987405541562
30, 7, 1.8035264483627205
30, 8, 1.7682619647355164
30, 9, 1.8060453400503778
30, 10, 1.707808564231738
30, 11, 1.6775818639798488
30, 12, 1.6675062972292192
30, 13, 1.5919395465994963
30, 14, 1.486146095717884
30, 15, 1.5642317380352644
30, 16, 1.380352644836272
30, 17, 1.380352644836272
30, 18, 1.256926952141058
30, 19, 1.1586901763224182
30, 20, 1.0806045340050379
30, 21, 1.0528967254408061
30, 22, 1.0176322418136021
30, 23, 1.0327455919395465
30, 24, 1.0100755667506298
30, 25, 1.0075566750629723
35, 1, 1.8085642317380353
35, 2, 1.7556675062972291
35, 3, 1.7506297229219143
35, 4, 1.730478589420655
35, 5, 1.7027707808564232
35, 6, 1.720403022670025
35, 7, 1.6649874055415617
35, 8, 1.654911838790932
35, 9, 1.6221662468513853
35, 10, 1.561712846347607
35, 11, 1.5163727959697733
35, 12, 1.4811083123425692
35, 13, 1.4231738035264483
35, 14, 1.221662468513854
35, 15, 1.3576826196473553
35, 16, 1.2544080604534005
35, 17, 1.18639798488665
35, 18, 1.1108312342569269
35, 19, 1.0906801007556675
35, 20, 1.0277078085642317
35, 21, 1.0251889168765742
35, 22, 1.0302267002518892
35, 23, 1.0025188916876575
35, 24, 1.0025188916876575
35, 25, 1.0025188916876575
40, 1, 1.5541561712846348
40, 2, 1.5743073047858942
40, 3, 1.4483627204030227
40, 4, 1.4609571788413098
40, 5, 1.455919395465995
40, 6, 1.3778337531486147
40, 7, 1.3879093198992443
40, 8, 1.3954659949622166
40, 9, 1.3022670025188916
40, 10, 1.3551637279596978
40, 11, 1.292191435768262
40, 12, 1.198992443324937
40, 13, 1.2015113350125946
40, 14, 1.1108312342569269
40, 15, 1.1007556675062973
40, 16, 1.0453400503778338
40, 17, 1.0377833753148615
40, 18, 1.0327455919395465
40, 19, 1.0176322418136021
40, 20, 1.0100755667506298
40, 21, 1.0050377833753148
40, 22, 1.0050377833753148
40, 23, 1.0025188916876575
40, 24, 1.0
40, 25, 1.0
45, 1, 1.2392947103274559
45, 2, 1.2493702770780857
45, 3, 1.2846347607052897
45, 4, 1.234256926952141
45, 5, 1.198992443324937
45, 6, 1.151133501259446
45, 7, 1.1536523929471032
45, 8, 1.0831234256926952
45, 9, 1.0755667506297228
45, 10, 1.1083123425692696
45, 11, 1.0327455919395465
45, 12, 1.0604534005037782
45, 13, 1.0403022670025188
45, 14, 1.0201511335012594
45, 15, 1.0151133501259446
45, 16, 1.0050377833753148
45, 17, 1.0302267002518892
45, 18, 1.0
45, 19, 1.0025188916876575
45, 20, 1.0050377833753148
45, 21, 1.0
45, 22, 1.0
45, 23, 1.0
45, 24, 1.0
45, 25, 1.0
50, 1, 1.0554156171284634
50, 2, 1.0730478589420656
50, 3, 1.0629722921914357
50, 4, 1.035264483627204
50, 5, 1.0428211586901763
50, 6, 1.0478589420654911
50, 7, 1.0453400503778338
50, 8, 1.0453400503778338
50, 9, 1.022670025188917
50, 10, 1.0327455919395465
50, 11, 1.0100755667506298
50, 12, 1.0050377833753148
50, 13, 1.0075566750629723
50, 14, 1.0
50, 15, 1.0100755667506298
50, 16, 1.0176322418136021
50, 17, 1.012594458438287
50, 18, 1.0
50, 19, 1.0025188916876575
50, 20, 1.0
50, 21, 1.0
50, 22, 1.0
50, 23, 1.0
50, 24, 1.0
50, 25, 1.0
