P34111	essential_protein:True
P32471	essential_protein:True
P31373	essential_protein:True
P10962	essential_protein:True
P28004	essential_protein:True
P28005	essential_protein:True
O13515	essential_protein:True
P39731	essential_protein:True
P39730	essential_protein:True
P00549	essential_protein:True
P11433	essential_protein:True
Q01329	essential_protein:True
P39723	essential_protein:True
P22336	essential_protein:True
P39707	essential_protein:True
P27636	essential_protein:True
P04912	essential_protein:True
P35194	essential_protein:True
P32790	essential_protein:True
P32786	essential_protein:True
P38208	essential_protein:True
P38206	essential_protein:True
P29469	essential_protein:True
P38203	essential_protein:True
P18239	essential_protein:True
P38198	essential_protein:True
P38121	essential_protein:True
P18414	essential_protein:True
P23724	essential_protein:True
P32602	essential_protein:True
P34223	essential_protein:True
P38184	essential_protein:True
P32357	essential_protein:True
P09436	essential_protein:True
P38183	essential_protein:True
P38182	essential_protein:True
P38042	essential_protein:True
P38061	essential_protein:True
P38170	essential_protein:True
P38166	essential_protein:True
P24583	essential_protein:True
P35196	essential_protein:True
P38211	essential_protein:True
P02309	essential_protein:True
P00817	essential_protein:True
P38072	essential_protein:True
P38221	essential_protein:True
P14180	essential_protein:True
P21538	essential_protein:True
P19735	essential_protein:True
P38080	essential_protein:True
P32833	essential_protein:True
P38242	essential_protein:True
P38249	essential_protein:True
P18759	essential_protein:True
P38251	essential_protein:True
P15873	essential_protein:True
P11633	essential_protein:True
P38252	essential_protein:True
P32830	essential_protein:True
P38261	essential_protein:True
P38264	essential_protein:True
P06787	essential_protein:True
P16661	essential_protein:True
P14922	essential_protein:True
P38088	essential_protein:True
P32367	essential_protein:True
P38269	essential_protein:True
P38270	essential_protein:True
P20486	essential_protein:True
P38111	essential_protein:True
P18963	essential_protein:True
P38112	essential_protein:True
P12385	essential_protein:True
P38282	essential_protein:True
P33312	essential_protein:True
P20434	essential_protein:True
P33313	essential_protein:True
P38285	essential_protein:True
P00546	essential_protein:True
P38291	essential_protein:True
P38292	essential_protein:True
P38303	essential_protein:True
P38127	essential_protein:True
P38304	essential_protein:True
P12709	essential_protein:True
P38129	essential_protein:True
P29366	essential_protein:True
P38132	essential_protein:True
P38313	essential_protein:True
P38316	essential_protein:True
P69850	essential_protein:True
P38328	essential_protein:True
P32783	essential_protein:True
P21372	essential_protein:True
P07286	essential_protein:True
P38333	essential_protein:True
P33317	essential_protein:True
P32570	essential_protein:True
P38334	essential_protein:True
P38145	essential_protein:True
P38336	essential_protein:True
P38342	essential_protein:True
P25578	essential_protein:True
P25374	essential_protein:True
P25367	essential_protein:True
P25368	essential_protein:True
P25571	essential_protein:True
P17967	essential_protein:True
P25580	essential_protein:True
P25582	essential_protein:True
P25586	essential_protein:True
P0CY09	essential_protein:True
P00560	essential_protein:True
P25614	essential_protein:True
P25359	essential_protein:True
P0CY08	essential_protein:True
P25632	essential_protein:True
P25355	essential_protein:True
P25635	essential_protein:True
P25641	essential_protein:True
P25382	essential_protein:True
P15891	essential_protein:True
P25655	essential_protein:True
P0CY13	essential_protein:True
Q12158	essential_protein:True
Q12165	essential_protein:True
P40327	essential_protein:True
Q12157	essential_protein:True
P32828	essential_protein:True
P15646	essential_protein:True
Q99190	essential_protein:True
Q12115	essential_protein:True
P06243	essential_protein:True
P54199	essential_protein:True
P32381	essential_protein:True
P19736	essential_protein:True
Q12389	essential_protein:True
Q07350	essential_protein:True
P38913	essential_protein:True
P41940	essential_protein:True
P25386	essential_protein:True
Q07381	essential_protein:True
P50623	essential_protein:True
P07255	essential_protein:True
Q07478	essential_protein:True
Q07508	essential_protein:True
Q12066	essential_protein:True
P38985	essential_protein:True
Q12377	essential_protein:True
Q12368	essential_protein:True
P15436	essential_protein:True
P43123	essential_protein:True
P43124	essential_protein:True
P06242	essential_protein:True
Q12277	essential_protein:True
Q07540	essential_protein:True
P25694	essential_protein:True
Q12018	essential_protein:True
Q12334	essential_protein:True
P04050	essential_protein:True
P48445	essential_protein:True
P39078	essential_protein:True
P53622	essential_protein:True
Q12250	essential_protein:True
Q99207	essential_protein:True
Q12142	essential_protein:True
P25441	essential_protein:True
Q12394	essential_protein:True
Q12136	essential_protein:True
P24870	essential_protein:True
Q12148	essential_protein:True
P04819	essential_protein:True
P06100	essential_protein:True
Q12055	essential_protein:True
Q12063	essential_protein:True
P38968	essential_protein:True
Q12187	essential_protein:True
P28789	essential_protein:True
Q12315	essential_protein:True
P32495	essential_protein:True
Q12046	essential_protein:True
Q02774	essential_protein:True
Q12328	essential_protein:True
P32797	essential_protein:True
Q07649	essential_protein:True
Q99380	essential_protein:True
Q07688	essential_protein:True
P41920	essential_protein:True
Q12488	essential_protein:True
Q12248	essential_protein:True
Q12099	essential_protein:True
P07284	essential_protein:True
P15180	essential_protein:True
Q03201	essential_protein:True
P11353	essential_protein:True
Q04307	essential_protein:True
P32347	essential_protein:True
P00942	essential_protein:True
P32325	essential_protein:True
Q07790	essential_protein:True
P14682	essential_protein:True
Q12176	essential_protein:True
P40970	essential_protein:True
P05756	essential_protein:True
P32896	essential_protein:True
P38960	essential_protein:True
P35179	essential_protein:True
P35178	essential_protein:True
Q02775	essential_protein:True
Q03195	essential_protein:True
P40316	essential_protein:True
Q04601	essential_protein:True
P26798	essential_protein:True
Q03898	essential_protein:True
Q03921	essential_protein:True
Q03761	essential_protein:True
P47976	essential_protein:True
Q03770	essential_protein:True
P30619	essential_protein:True
P89102	essential_protein:True
Q12030	essential_protein:True
P06101	essential_protein:True
P11075	essential_protein:True
P05453	essential_protein:True
P21734	essential_protein:True
Q04002	essential_protein:True
P40986	essential_protein:True
A0A023PYD7	essential_protein:True
P39079	essential_protein:True
P22213	essential_protein:True
Q03940	essential_protein:True
Q03941	essential_protein:True
Q03954	essential_protein:True
P38994	essential_protein:True
P32501	essential_protein:True
P12612	essential_protein:True
P02293	essential_protein:True
P07170	essential_protein:True
P39081	essential_protein:True
Q04935	essential_protein:True
P09950	essential_protein:True
Q04947	essential_protein:True
Q03776	essential_protein:True
Q03778	essential_protein:True
P41810	essential_protein:True
Q03782	essential_protein:True
Q03783	essential_protein:True
P23394	essential_protein:True
Q03784	essential_protein:True
Q05583	essential_protein:True
Q05636	essential_protein:True
Q05541	essential_protein:True
P32916	essential_protein:True
P24276	essential_protein:True
Q06631	essential_protein:True
Q06632	essential_protein:True
Q06636	essential_protein:True
Q06639	essential_protein:True
P47822	essential_protein:True
P32776	essential_protein:True
P69851	essential_protein:True
P32609	essential_protein:True
Q06679	essential_protein:True
Q06680	essential_protein:True
P87288	essential_protein:True
P52286	essential_protein:True
P49018	essential_protein:True
Q05498	essential_protein:True
Q05506	essential_protein:True
P29509	essential_protein:True
P87285	essential_protein:True
P32380	essential_protein:True
Q06338	essential_protein:True
Q06339	essential_protein:True
P40968	essential_protein:True
Q06344	essential_protein:True
Q06346	essential_protein:True
Q06389	essential_protein:True
P48360	essential_protein:True
Q06406	essential_protein:True
Q12159	essential_protein:True
P17121	essential_protein:True
P52488	essential_protein:True
P33298	essential_protein:True
Q04175	essential_protein:True
O13522	essential_protein:True
Q92317	essential_protein:True
Q04177	essential_protein:True
P34087	essential_protein:True
Q04183	essential_protein:True
Q04031	essential_protein:True
P87266	essential_protein:True
Q04048	essential_protein:True
P41809	essential_protein:True
Q04062	essential_protein:True
Q04067	essential_protein:True
Q01560	essential_protein:True
Q04080	essential_protein:True
Q04082	essential_protein:True
Q02354	essential_protein:True
P15454	essential_protein:True
Q03290	essential_protein:True
P38904	essential_protein:True
Q03322	essential_protein:True
Q03327	essential_protein:True
Q03337	essential_protein:True
Q03338	essential_protein:True
P40993	essential_protein:True
Q99258	essential_protein:True
Q03406	essential_protein:True
P28791	essential_protein:True
Q04377	essential_protein:True
P50896	essential_protein:True
Q12306	essential_protein:True
P87274	essential_protein:True
Q04418	essential_protein:True
Q04430	essential_protein:True
Q04431	essential_protein:True
P33767	essential_protein:True
P38632	essential_protein:True
O74700	essential_protein:True
P39990	essential_protein:True
P24279	essential_protein:True
P23301	essential_protein:True
P32630	essential_protein:True
P32617	essential_protein:True
P39985	essential_protein:True
P38628	essential_protein:True
P29952	essential_protein:True
P40009	essential_protein:True
P40010	essential_protein:True
P33332	essential_protein:True
P33331	essential_protein:True
P22141	essential_protein:True
P24384	essential_protein:True
P40013	essential_protein:True
P40014	essential_protein:True
P52871	essential_protein:True
P40016	essential_protein:True
P32569	essential_protein:True
P32263	essential_protein:True
P32481	essential_protein:True
P40024	essential_protein:True
P40026	essential_protein:True
P39954	essential_protein:True
Q6Q560	essential_protein:True
P40039	essential_protein:True
P21524	essential_protein:True
Q3E834	essential_protein:True
P40055	essential_protein:True
P40061	essential_protein:True
P25451	essential_protein:True
P40063	essential_protein:True
P40065	essential_protein:True
P25302	essential_protein:True
P40070	essential_protein:True
P39940	essential_protein:True
P40078	essential_protein:True
P40079	essential_protein:True
P32598	essential_protein:True
P39958	essential_protein:True
P40089	essential_protein:True
P40090	essential_protein:True
P13393	essential_protein:True
P40094	essential_protein:True
P40096	essential_protein:True
P04147	essential_protein:True
P21269	essential_protein:True
P06839	essential_protein:True
P32639	essential_protein:True
P25808	essential_protein:True
P07560	essential_protein:True
P32908	essential_protein:True
P07834	essential_protein:True
P43577	essential_protein:True
P40204	essential_protein:True
P15625	essential_protein:True
P43573	essential_protein:True
P43572	essential_protein:True
P43568	essential_protein:True
P43563	essential_protein:True
P02557	essential_protein:True
P01123	essential_protein:True
P60010	essential_protein:True
P07283	essential_protein:True
P34077	essential_protein:True
P43587	essential_protein:True
P43588	essential_protein:True
P43589	essential_protein:True
P43601	essential_protein:True
P43605	essential_protein:True
Q00684	essential_protein:True
P43606	essential_protein:True
P38989	essential_protein:True
P43609	essential_protein:True
P43614	essential_protein:True
P30657	essential_protein:True
P43621	essential_protein:True
P32496	essential_protein:True
P53199	essential_protein:True
P53197	essential_protein:True
P05030	essential_protein:True
P21243	essential_protein:True
P25339	essential_protein:True
P53193	essential_protein:True
P39007	essential_protein:True
P53188	essential_protein:True
P14120	essential_protein:True
P05373	essential_protein:True
P25299	essential_protein:True
P53178	essential_protein:True
Q01939	essential_protein:True
P21147	essential_protein:True
P53168	essential_protein:True
P43636	essential_protein:True
P53163	essential_protein:True
P53162	essential_protein:True
P10961	essential_protein:True
P53160	essential_protein:True
P53159	essential_protein:True
P53154	essential_protein:True
P52920	essential_protein:True
P49687	essential_protein:True
P53148	essential_protein:True
P21827	essential_protein:True
P53146	essential_protein:True
P53145	essential_protein:True
P53143	essential_protein:True
P02406	essential_protein:True
P53141	essential_protein:True
P53136	essential_protein:True
P53040	essential_protein:True
P53135	essential_protein:True
P26309	essential_protein:True
P53131	essential_protein:True
P32505	essential_protein:True
P25443	essential_protein:True
P52868	essential_protein:True
Q01159	essential_protein:True
P41811	essential_protein:True
P30777	essential_protein:True
P33891	essential_protein:True
