S12_2_Ka
3.0389846863360508e-06
3.482353426122121e-06
4.535413614162342e-06
4.627190856581896e-06
5.422248880665255e-06
5.707523812756756e-06
5.468866741547313e-06
5.336409781268406e-06
5.228253322705146e-06
5.221438729480781e-06
5.2821588856768046e-06
5.422828349344833e-06
5.371911700933629e-06
5.342242401347486e-06
5.886311593568444e-06
