S3_2_Ka
7.274047880397928e-06
9.166412098949823e-06
8.103526377670782e-06
7.258768500622472e-06
7.3648121682445235e-06
8.38970148584973e-06
7.912781387368275e-06
7.708564131047468e-06
7.862943569792548e-06
8.33231657184816e-06
8.081719439817524e-06
7.997625588303372e-06
8.122699454748806e-06
8.09016353967725e-06
8.081332235817485e-06
