S1_2_Ka
2.5978374077830433e-05
1.929685437130611e-05
1.7639094240487127e-05
1.530198753774178e-05
1.4471461368516602e-05
1.405973151671549e-05
1.5059102349779992e-05
1.5115556965955175e-05
1.5307432779750453e-05
1.5325872557025873e-05
1.4868068231702888e-05
1.4889815999324118e-05
1.4662285106793913e-05
1.526066053410134e-05
1.5394033539873683e-05
