S3_2_Ka
1.889041577035894e-05
1.7632621252958067e-05
1.731827248293515e-05
1.5570348281239408e-05
1.7199557933391127e-05
1.670593711778772e-05
1.6622699749920498e-05
1.6036655850671844e-05
1.5293287737950346e-05
1.4968392337218753e-05
1.5029489813081226e-05
1.4690944318569116e-05
1.5204711845345463e-05
1.547573193839925e-05
1.4919933441850052e-05
