3.123445614973713091e+01	2.991879781632250968e+01	3.270284553519195470e+01	2.515707972706502815e+01	3.835533830561330149e+01	3.234621981037486194e+01	2.721158440154712821e+01	2.739573468568885062e+01	2.792471774414618935e+01	4.174934348025467301e+01
3.160380271896347892e+01	3.025359124526854160e+01	2.677933998419141659e+01	3.243775383086117614e+01	3.014145884279023946e+01	2.817253261001779663e+01	2.491642699443103481e+01	2.612454338419126998e+01	3.156335089134909566e+01	3.057709808447432920e+01
2.609410249211839172e+01	3.551275644216498506e+01	3.022586186980452538e+01	3.031164333364945307e+01	3.235991774793568965e+01	3.514401072149752991e+01	2.695812558145700777e+01	3.087638874339340234e+01	4.380478137078647904e+01	2.963494017168131123e+01
3.210954933517685106e+01	3.612407800758079190e+01	3.330967347160495962e+01	4.265690442350107503e+01	3.049333713508442045e+01	2.739813059517354432e+01	2.543012514412396641e+01	2.938683737569259691e+01	3.478445786151240071e+01	3.051545752871907879e+01
3.287576200114254732e+01	2.315540946684493662e+01	3.110609327554166725e+01	4.386798363848931359e+01	3.485010006489540757e+01	3.049593136164566687e+01	3.456497948820623378e+01	3.167549359463854586e+01	2.966024941441328622e+01	2.950316788972062199e+01
2.556565280590034916e+01	3.171454473881411573e+01	2.759935807182503709e+01	4.100957756940783838e+01	3.641099521538890116e+01	2.066529704170230275e+01	2.525716741874208893e+01	3.440035140109103651e+01	3.036979562233870311e+01	2.998401581035603058e+01
2.748617408525943517e+01	2.841108144629865251e+01	2.285850048745021468e+01	3.015850956385647663e+01	3.423507995068219856e+01	2.453851045707903111e+01	2.744144624872328464e+01	2.759116736724585550e+01	2.696796454462289461e+01	2.593913534924183040e+01
3.340270842733455936e+01	2.939832654403507917e+01	2.736942933122017863e+01	2.366233111013512413e+01	2.888809022411720662e+01	3.194191794078615487e+01	3.059156203769617122e+01	2.855902331627937585e+01	2.725013248931216481e+01	2.263277140519661401e+01
2.889202079800104883e+01	2.533916703136419102e+01	2.318566194959585403e+01	3.067180215809932520e+01	2.850893408773981008e+01	2.832272683213738063e+01	2.489861343135456906e+01	3.349599871421114017e+01	2.814153407213141378e+01	2.210546201018174983e+01
3.060185422643221997e+01	2.346993913145760757e+01	2.879818744431759114e+01	2.844323934188576430e+01	2.535188209948805849e+01	3.516110861145267563e+01	3.424564320549806951e+01	3.010585142589225072e+01	2.524996156298044880e+01	2.496856100150437996e+01
2.437855589740444273e+01	2.644311592866841565e+01	2.521016433571525539e+01	2.505669980068207181e+01	2.504907069574772294e+01	3.421245153479824097e+01	3.554869153469159926e+01	3.818575636875040402e+01	3.736954057884847202e+01	2.954882471428152257e+01
3.044547862908618541e+01	2.650385639590512099e+01	2.732931015274644793e+01	2.606473355984081053e+01	2.435254943969645325e+01	2.704959703278050398e+01	3.080088543793727851e+01	2.567471591172436973e+01	2.934032654075807756e+01	2.616808909026840269e+01
