4.104841065627127250e+01	3.925870289407727398e+01	4.242647546937692482e+01	3.914303410422166252e+01	4.940254210462402540e+01	3.035380110087823624e+01	4.528907138465810078e+01	3.609777079417878554e+01	3.649146935811997849e+01	4.141372744816514739e+01
4.378698532327780413e+01	3.815089140407144441e+01	3.697963296225256613e+01	4.345767825168853449e+01	3.530565214786540906e+01	3.627519252478294476e+01	3.963742498470603692e+01	3.840881604263452687e+01	3.812890691173691238e+01	3.861869136434965810e+01
4.072639268881172114e+01	4.537857813358067460e+01	4.243866737761651109e+01	4.482847646462840885e+01	3.627435551402184899e+01	4.559105758829523580e+01	3.766424877681228622e+01	3.139255200900660370e+01	3.117130196618265359e+01	4.220234539478781244e+01
3.288370102227568026e+01	4.945223133611211352e+01	3.041050939570303058e+01	3.977830959241607189e+01	3.751314697878627413e+01	5.134424572260689956e+01	5.108092561286465383e+01	3.627945025787626321e+01	3.946270811356606600e+01	4.288851882401829130e+01
2.358416927831843424e+01	5.627023066592033729e+01	4.192486475628057008e+01	4.145713317344538495e+01	4.300648398928545646e+01	4.143038340227968064e+01	4.736240455526367299e+01	3.456509510641090088e+01	4.046129118513758272e+01	4.001444545551314746e+01
3.591122486787880064e+01	3.836260124919357395e+01	3.389489774538444777e+01	3.616776241551160354e+01	4.731591819593877801e+01	5.848088039688559547e+01	4.197141368131562444e+01	3.916064146708924909e+01	4.749899176919301169e+01	4.319203010005269050e+01
3.994551136310193584e+01	4.357516027629348798e+01	3.330457648638015655e+01	4.251643216334082354e+01	4.540678930829571414e+01	3.671083983847709931e+01	4.740954808509479790e+01	3.278269855083714646e+01	4.125600516883754665e+01	3.672388193487479668e+01
4.105343239753466378e+01	4.138016993579328329e+01	3.940490529752253934e+01	4.699311099516623358e+01	4.073064965373315971e+01	4.264607175497147296e+01	4.469551880436934255e+01	3.754969388966453891e+01	3.677865518474614959e+01	5.124880222623794879e+01
3.419510814175593794e+01	3.936701212562778096e+01	4.283730618156962322e+01	5.044959099113115286e+01	3.342749450710797277e+01	5.046739536300171380e+01	3.874561180072543465e+01	4.015105365250739311e+01	3.810089061298252489e+01	4.081462441076676839e+01
3.201407587990609471e+01	4.307098434159876632e+01	5.072187708941902429e+01	4.904659560463181833e+01	4.424094897396251014e+01	4.417536105162490401e+01	4.644070274447948066e+01	3.834748859316859182e+01	3.484258270807291780e+01	4.851608060313332516e+01
3.822321209405900788e+01	3.922383739236396138e+01	4.819264153671100814e+01	4.505771125072283212e+01	3.555776852604564198e+01	4.341698716340481212e+01	4.323814554294671808e+01	3.633511504679495374e+01	3.695744712720435388e+01	4.543899541431965616e+01
3.169505940244198428e+01	4.060180047556158200e+01	4.236019224908944381e+01	3.146760204128963778e+01	4.076279750955584547e+01	3.494131898790945456e+01	2.948006375850589222e+01	3.509408078062671876e+01	4.142203796668318461e+01	3.859975554541993858e+01
2.755026652827024947e+01	4.551659340115133290e+01	4.193403739519627749e+01	4.074373389791011846e+01	4.823436919806891865e+01	4.515292914932645374e+01	4.112751685557925185e+01	5.018201711998423065e+01	4.291343938700954652e+01	4.040206400113441276e+01
3.587512900778079228e+01	4.286958813170286930e+01	4.808606067632047854e+01	4.167167663191459326e+01	4.459368243885562322e+01	3.132304527470711975e+01	4.263063803268433105e+01	3.407931571705822904e+01	3.985727866739341607e+01	3.313400736707360750e+01
4.742932692252347238e+01	4.195387339371065138e+01	4.888533473088461534e+01	4.493351302732443031e+01	4.497301548955859829e+01	3.667642573796421601e+01	4.423405310087805020e+01	3.131976285632091717e+01	3.780284908792843623e+01	3.123031102557577299e+01
3.204540029105569943e+01	3.762947176195903154e+01	4.224860107503683793e+01	3.952348058160780653e+01	3.919920858640444550e+01	4.171257174475960738e+01	4.033720977175281064e+01	4.445908240486053842e+01	3.563061947045724764e+01	4.614111116539697832e+01
3.593179887583293919e+01	3.923571043433413763e+01	2.781633226470918885e+01	4.958863602198587728e+01	5.246490496382649127e+01	4.568459158708417078e+01	5.420563153356301456e+01	3.302219916428921920e+01	4.487395571205524192e+01	3.309165582488603974e+01
3.831758375116677229e+01	4.372224373556661448e+01	4.557860936343046632e+01	4.215329262124265597e+01	3.318814194136128037e+01	4.047976995523828236e+01	5.245697605140745168e+01	3.204468840145372610e+01	3.494604123819993902e+01	3.599164710801498757e+01
4.299001908651913340e+01	4.879127043821955567e+01	4.774807765245216729e+01	3.654328072636254632e+01	3.771588080113973263e+01	4.162776856183273821e+01	5.360937920413930158e+01	3.662113090412572802e+01	5.202169691082871594e+01	3.890828601603886483e+01
4.391570736782640694e+01	3.372700565604613843e+01	4.428193223631856767e+01	2.869152683861881314e+01	4.043082524238129594e+01	3.537152597925106789e+01	4.619160979770462916e+01	3.087641110945476441e+01	4.133303049253568417e+01	5.013596913672665067e+01
3.608562012176865608e+01	3.991345834479395194e+01	4.531213788982696400e+01	3.158053973245205626e+01	4.060635120337546766e+01	3.804521227513844650e+01	5.116096089824959847e+01	3.181443963353091675e+01	4.004102627199841180e+01	4.684212724086181368e+01
3.828593432364100124e+01	2.891705202834588206e+01	4.282344958171783134e+01	3.108346494663646808e+01	4.406393671547586877e+01	4.335538551762979864e+01	5.665890737296819424e+01	3.293004429778469699e+01	4.381805325503282944e+01	4.292437548976525363e+01
2.760875015280036848e+01	3.212540719496529107e+01	3.559700027495102148e+01	5.039576635120858583e+01	4.583184626279634699e+01	5.282871248936181985e+01	3.682554642014051893e+01	3.255926673568674090e+01	4.434222987710985819e+01	3.277284139376619265e+01
5.062828520775100571e+01	3.852979618175961463e+01	3.796723855709362283e+01	3.825280924756733469e+01	5.110957691433153371e+01	4.208641613846815943e+01	4.937509991466977510e+01	4.218973249205082254e+01	3.868586258674965705e+01	5.584881840618534454e+01
4.628140326855148601e+01	3.320104492423406839e+01	3.864624625980752626e+01	4.873478540246396307e+01	5.134801357924815335e+01	5.109410236331275712e+01	3.507348895574325809e+01	3.568427866258615921e+01	4.100958489945752206e+01	4.618723925082859694e+01
3.797631584755763612e+01	3.078534039537402833e+01	4.305261153514138783e+01	5.064212886041691775e+01	4.482274383764692516e+01	4.162590246883076617e+01	3.660230802572709763e+01	4.063038928491128132e+01	4.461459792389786116e+01	5.748809713685584910e+01
4.851584143384236825e+01	3.446466926841113576e+01	4.568332429477722201e+01	3.116866040071211685e+01	4.977312775762700880e+01	4.403643709856343236e+01	4.474914952088330011e+01	3.854224404001010384e+01	4.944651690651711107e+01	4.396465703842185491e+01
5.223532813913608663e+01	3.694774163738830453e+01	4.432074445740472157e+01	3.016235127392247506e+01	4.392498375780675701e+01	4.329126076860568872e+01	5.389272216407454863e+01	4.231570286738352138e+01	4.141305857413950520e+01	4.766834222252209941e+01
4.297368311065687863e+01	4.178390316181086916e+01	5.081389969669731954e+01	4.381954605487015897e+01	3.190221428404191784e+01	4.143050822572739378e+01	4.297228612354824406e+01	4.386399318212716736e+01	3.720570399222955871e+01	4.399369830457477093e+01
4.461156302011722374e+01	4.086052354946823328e+01	4.192024808464334740e+01	3.551060309101365675e+01	4.220157424131198809e+01	4.724466948981181957e+01	4.212665883180086723e+01	3.606013311825395817e+01	4.078160455531649120e+01	3.828759533313607477e+01
3.882738598596296953e+01	4.047847761657692445e+01	4.696002623424710976e+01	3.051912775867078409e+01	4.194956329956765728e+01	3.934374813454012809e+01	5.024498472775267288e+01	2.968959562910352901e+01	3.559898663681774167e+01	4.554415495049677531e+01
3.088118951455470906e+01	3.563611163616341315e+01	3.890396109708097327e+01	5.133175092354993296e+01	3.176414928687000128e+01	4.506824901016639728e+01	4.584262469098111126e+01	3.768433695542183415e+01	3.560963958130305684e+01	4.518947055225690690e+01
3.808655381290218855e+01	5.427291485303970831e+01	4.734696036674324660e+01	3.992437403128040785e+01	5.162090664332132661e+01	4.029542473213411569e+01	4.057877175946504877e+01	4.484970936736004177e+01	4.092096761322731879e+01	3.604287188007278786e+01
4.324903219916257058e+01	4.179678692740932178e+01	3.376617326622017146e+01	4.084532461564595707e+01	4.023614003876136991e+01	3.822374284438639336e+01	3.461420772665582035e+01	3.527614999311730770e+01	3.257456898557232705e+01	4.888880688022424437e+01
3.360828150385542301e+01	4.579942155295577777e+01	3.128809623790213124e+01	4.338114803997791569e+01	4.000650196280322035e+01	4.791962095938013988e+01	3.434207722994387524e+01	3.418264839048395487e+01	3.334547164514922457e+01	3.265123059506509406e+01
