energies,CoA_conc,valency,system,unbound,bound1CoA,bound2CoA,bound3CoA,bound4CoA,bound5+CoA,rep,AM_int,AN_int,BM_int,BN_int
AM-110_AN-210_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.3684967320261438,0.6173202614379085,0.014183006535947715,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-110.0
AM-110_AN-210_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.23287581699346407,0.734313725490196,0.032810457516339875,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-110.0
AM-110_AN-210_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.9620261437908496,0.03797385620915033,0.0,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-160.0
AM-110_AN-210_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.773202614379085,0.2257516339869281,0.001045751633986928,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-160.0
AM-110_AN-210_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.5071895424836601,0.4879084967320262,0.004901960784313726,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-160.0
AM-110_AN-210_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.3541830065359477,0.6319607843137255,0.0138562091503268,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-160.0
AM-110_AN-210_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.2196078431372549,0.739281045751634,0.041045751633986924,6.5359477124183e-05,0.0,0.0,2.0,-110.0,-210.0,-110.0,-160.0
AM-110_AN-210_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.9467973856209149,0.05313725490196078,6.5359477124183e-05,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-210.0
AM-110_AN-210_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.6818300653594771,0.3172549019607844,0.0009150326797385621,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-210.0
AM-110_AN-210_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.3790196078431373,0.6151633986928104,0.005816993464052288,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-210.0
AM-110_AN-210_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.23856209150326793,0.7429411764705883,0.018496732026143794,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-210.0
AM-110_AN-210_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.1592156862745098,0.7994117647058824,0.041372549019607845,0.0,0.0,0.0,2.0,-110.0,-210.0,-110.0,-210.0
AM-110_AN-210_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9758823529411763,0.024117647058823532,0.0,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-1.0
AM-110_AN-210_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.8343790849673202,0.16516339869281046,0.000457516339869281,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-1.0
AM-110_AN-210_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.6207189542483661,0.3758823529411764,0.0033986928104575167,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-1.0
AM-110_AN-210_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.4611764705882353,0.5293464052287581,0.009477124183006535,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-1.0
AM-110_AN-210_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.2994771241830066,0.6760784313725491,0.024444444444444446,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-1.0
AM-110_AN-210_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9750980392156863,0.024901960784313726,0.0,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-110.0
AM-110_AN-210_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.8323529411764706,0.1673856209150327,0.000261437908496732,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-110.0
AM-110_AN-210_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.6184313725490197,0.37777777777777777,0.003790849673202614,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-110.0
AM-110_AN-210_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.4469281045751634,0.5435294117647059,0.009542483660130718,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-110.0
AM-110_AN-210_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.2963398692810458,0.678562091503268,0.025098039215686273,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-110.0
AM-110_AN-210_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9715686274509802,0.028431372549019607,0.0,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-160.0
AM-110_AN-210_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.8039215686274509,0.19588235294117648,0.000196078431372549,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-160.0
AM-110_AN-210_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.5706535947712419,0.4261437908496732,0.0032026143790849673,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-160.0
AM-110_AN-210_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.4191503267973857,0.5723529411764706,0.00849673202614379,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-160.0
AM-110_AN-210_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.2773202614379085,0.7016993464052287,0.020980392156862746,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-160.0
AM-110_AN-210_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.9533986928104575,0.04660130718954248,0.0,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-210.0
AM-110_AN-210_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.7056209150326797,0.2940522875816994,0.000326797385620915,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-210.0
AM-110_AN-210_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.4316993464052287,0.5643137254901961,0.0039869281045751635,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-210.0
AM-110_AN-210_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.27032679738562093,0.7192810457516338,0.010392156862745099,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-210.0
AM-110_AN-210_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.1815032679738562,0.7926143790849673,0.02588235294117647,0.0,0.0,0.0,2.0,-110.0,-210.0,-1.0,-210.0
AM-160_AN-110_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.9961437908496733,0.0038562091503267977,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-1.0
AM-160_AN-110_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.9633333333333334,0.036535947712418304,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-1.0
AM-160_AN-110_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.898627450980392,0.10006535947712418,0.00130718954248366,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-1.0
AM-160_AN-110_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.8175816993464053,0.17941176470588238,0.0030065359477124184,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-1.0
AM-160_AN-110_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.6957516339869282,0.2916993464052288,0.012549019607843138,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-1.0
AM-160_AN-110_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.9941176470588236,0.0058823529411764705,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-110.0
AM-160_AN-110_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.9536601307189544,0.046143790849673204,0.000196078431372549,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-110.0
AM-160_AN-110_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.8655555555555555,0.13326797385620914,0.0011764705882352942,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-110.0
AM-160_AN-110_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.7620915032679738,0.2311764705882353,0.006732026143790849,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-110.0
AM-160_AN-110_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.6052941176470589,0.37692810457516335,0.017777777777777778,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-110.0
AM-160_AN-110_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.984640522875817,0.015359477124183007,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-160.0
AM-160_AN-110_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.8833986928104576,0.11594771241830067,0.00065359477124183,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-160.0
AM-160_AN-110_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.7009803921568626,0.2939869281045752,0.0050326797385620925,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-160.0
AM-160_AN-110_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.523921568627451,0.45934640522875814,0.016732026143790848,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-160.0
AM-160_AN-110_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.3571241830065359,0.599281045751634,0.04359477124183006,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-160.0
AM-160_AN-110_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.9357516339869281,0.06424836601307189,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-210.0
AM-160_AN-110_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.6082352941176471,0.39052287581699346,0.001241830065359477,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-210.0
AM-160_AN-110_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.31542483660130727,0.6730718954248366,0.01150326797385621,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-210.0
AM-160_AN-110_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.1834640522875817,0.7897385620915033,0.026797385620915038,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-210.0
AM-160_AN-110_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.10797385620915033,0.8280392156862746,0.06398692810457517,0.0,0.0,0.0,2.0,-160.0,-110.0,-110.0,-210.0
AM-160_AN-110_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.9924183006535948,0.007581699346405228,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-1.0
AM-160_AN-110_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.9391503267973856,0.060784313725490195,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-1.0
AM-160_AN-110_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.8262091503267973,0.17261437908496732,0.001176470588235294,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-1.0
AM-160_AN-110_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.7111764705882352,0.2835947712418301,0.00522875816993464,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-1.0
AM-160_AN-110_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.5598039215686273,0.4273202614379084,0.012875816993464054,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-1.0
AM-160_AN-110_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.9881699346405229,0.011830065359477124,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-110.0
AM-160_AN-110_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.9293464052287582,0.0703921568627451,0.000261437908496732,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-110.0
AM-160_AN-110_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.8024836601307189,0.19549019607843135,0.0020261437908496733,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-110.0
AM-160_AN-110_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.6642483660130719,0.3262745098039216,0.009477124183006537,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-110.0
AM-160_AN-110_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.49294117647058827,0.4843137254901961,0.02274509803921569,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-110.0
AM-160_AN-110_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.9806535947712418,0.019346405228758173,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-160.0
AM-160_AN-110_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.8605228758169933,0.13830065359477126,0.0011764705882352942,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-160.0
AM-160_AN-110_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.6595424836601307,0.3330718954248366,0.0073856209150326806,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-160.0
AM-160_AN-110_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.4922222222222223,0.4848366013071896,0.022941176470588232,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-160.0
AM-160_AN-110_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.30241830065359476,0.6393464052287582,0.05823529411764706,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-160.0
AM-160_AN-110_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.9327450980392157,0.06712418300653594,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-210.0
AM-160_AN-110_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.6006535947712418,0.39633986928104575,0.0030065359477124184,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-210.0
AM-160_AN-110_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.30535947712418304,0.6746405228758169,0.02,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-210.0
AM-160_AN-110_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.1850326797385621,0.7655555555555557,0.049411764705882356,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-210.0
AM-160_AN-110_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.10202614379084969,0.7969281045751634,0.10104575163398692,0.0,0.0,0.0,2.0,-160.0,-110.0,-160.0,-210.0
AM-160_AN-110_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.996078431372549,0.00392156862745098,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-1.0
AM-160_AN-110_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.9694117647058823,0.03058823529411765,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-1.0
AM-160_AN-110_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9137908496732026,0.08588235294117648,0.000326797385620915,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-1.0
AM-160_AN-110_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.8402614379084968,0.15732026143790853,0.0024183006535947716,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-1.0
AM-160_AN-110_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.7233333333333333,0.267843137254902,0.008823529411764707,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-1.0
AM-160_AN-110_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9948366013071896,0.005098039215686276,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-110.0
AM-160_AN-110_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9576470588235294,0.04222222222222222,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-110.0
AM-160_AN-110_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.880718954248366,0.11751633986928105,0.001764705882352941,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-110.0
AM-160_AN-110_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.7821568627450981,0.2127450980392157,0.005098039215686275,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-110.0
AM-160_AN-110_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.6217647058823529,0.36169934640522877,0.0165359477124183,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-110.0
AM-160_AN-110_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9847712418300653,0.01522875816993464,0.0,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-160.0
AM-160_AN-110_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.8800653594771243,0.1196732026143791,0.000261437908496732,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-160.0
AM-160_AN-110_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.7228104575163398,0.2736601307189543,0.003529411764705883,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-160.0
AM-160_AN-110_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.5526143790849672,0.4332679738562091,0.014117647058823532,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-160.0
AM-160_AN-110_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.36228758169934644,0.5990849673202614,0.03862745098039216,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-160.0
AM-160_AN-110_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.9341176470588235,0.06581699346405229,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-210.0
AM-160_AN-110_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.6179738562091504,0.38019607843137254,0.001830065359477124,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-210.0
AM-160_AN-110_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.3281699346405229,0.6626143790849672,0.009215686274509804,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-210.0
AM-160_AN-110_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.19862745098039214,0.7766013071895426,0.02477124183006536,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-210.0
AM-160_AN-110_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.10718954248366012,0.8332026143790849,0.0596078431372549,0.0,0.0,0.0,2.0,-160.0,-110.0,-1.0,-210.0
AM-160_AN-160_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.9911764705882353,0.008823529411764707,0.0,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-1.0
AM-160_AN-160_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.9373856209150326,0.061830065359477125,0.000784313725490196,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-1.0
AM-160_AN-160_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.8230718954248366,0.17019607843137255,0.006732026143790849,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-1.0
AM-160_AN-160_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.6967320261437907,0.2864705882352941,0.016797385620915033,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-1.0
AM-160_AN-160_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.5161437908496732,0.43274509803921574,0.05111111111111111,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-1.0
AM-160_AN-160_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.989281045751634,0.010718954248366016,0.0,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-110.0
AM-160_AN-160_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.922483660130719,0.07699346405228759,0.000522875816993464,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-110.0
AM-160_AN-160_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.7898692810457516,0.2034640522875817,0.006666666666666668,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-110.0
AM-160_AN-160_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.645032679738562,0.3333986928104575,0.021568627450980395,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-110.0
AM-160_AN-160_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.47535947712418297,0.46875816993464053,0.055816993464052285,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-160.0,-110.0,-110.0
AM-160_AN-160_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.9793464052287582,0.02065359477124183,0.0,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-160.0
AM-160_AN-160_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.8583660130718954,0.14098039215686275,0.00065359477124183,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-160.0
AM-160_AN-160_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.6536601307189542,0.3387581699346405,0.007581699346405229,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-160.0
AM-160_AN-160_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.4809150326797386,0.49418300653594777,0.024901960784313726,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-160.0
AM-160_AN-160_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.3105228758169935,0.6299346405228758,0.059542483660130714,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-160.0
AM-160_AN-160_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.9313725490196078,0.06849673202614379,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-210.0
AM-160_AN-160_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.606797385620915,0.3913071895424836,0.001895424836601307,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-210.0
AM-160_AN-160_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.31326797385620914,0.6749673202614379,0.011764705882352943,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-210.0
AM-160_AN-160_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.1803921568627451,0.7894117647058825,0.03019607843137255,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-210.0
AM-160_AN-160_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.1056862745098039,0.8243137254901961,0.06999999999999999,0.0,0.0,0.0,2.0,-160.0,-160.0,-110.0,-210.0
AM-160_AN-160_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.980718954248366,0.019215686274509803,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-1.0
AM-160_AN-160_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.868562091503268,0.13071895424836602,0.000718954248366013,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-1.0
AM-160_AN-160_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.6777124183006537,0.31398692810457524,0.008300653594771243,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-1.0
AM-160_AN-160_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.5035294117647059,0.47503267973856217,0.021437908496732026,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-1.0
AM-160_AN-160_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.32973856209150326,0.6115686274509804,0.058692810457516335,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-1.0
AM-160_AN-160_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.9809803921568626,0.01895424836601307,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-110.0
AM-160_AN-160_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.8591503267973857,0.14,0.0008496732026143792,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-110.0
AM-160_AN-160_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.6660130718954248,0.3277777777777778,0.006209150326797387,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-110.0
AM-160_AN-160_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.4891503267973856,0.48686274509803923,0.023986928104575162,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-110.0
AM-160_AN-160_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.3103921568627451,0.6311111111111111,0.05843137254901961,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-160.0,-160.0,-110.0
AM-160_AN-160_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.9705228758169934,0.029411764705882356,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-160.0
AM-160_AN-160_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.8022222222222223,0.19627450980392158,0.0015032679738562092,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-160.0
AM-160_AN-160_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.5555555555555555,0.4335294117647059,0.010915032679738562,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-160.0
AM-160_AN-160_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.3908496732026143,0.5749019607843137,0.0342483660130719,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-160.0
AM-160_AN-160_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.23607843137254902,0.6869281045751633,0.07699346405228757,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-160.0
AM-160_AN-160_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.9315032679738562,0.06843137254901961,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.5920261437908496,0.40503267973856216,0.0029411764705882353,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.2811764705882353,0.6983006535947712,0.020522875816993465,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.16130718954248366,0.7888235294117648,0.04986928104575164,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.09248366013071896,0.7976470588235293,0.10986928104575162,0.0,0.0,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9927450980392156,0.007254901960784314,0.0,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.9473856209150325,0.05183006535947712,0.000784313725490196,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.8467973856209149,0.14882352941176472,0.004379084967320261,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
