SCO2_SCO2_Ka
0.0002831941057771742
0.00016336447341405046
0.0001542709296427238
0.00013177682294260274
0.00011062676477435343
0.00010995753435912051
0.00010235514739806975
0.00012975393751254446
0.00013387204500340454
0.00014611687569707094
0.00013480428254569496
0.00012727270594782415
0.00012695712556501994
0.00016211882647630994
0.00015384874875105735
0.00014870211868074857
0.0001510844122510698
0.0001445349092684895
0.0001402962668134651
0.00013637179419753194
