DP01398, 0.014623085657755533
DP01399, 0.07692718505859375
DP02256, 0.014443397521972656
DP01390, 0.010529200236002604
DP02220, 0.15502397219340006
DP01392, 0.015427668889363607
DP01394, 0.02614879608154297
DP01396, 0.08727701505025227
DP01397, 0.0475760300954183
DP01169, 0.04694072405497233
DP01303, 0.010953346888224283
DP01300, 0.009779850641886393
DP01307, 0.01967334747314453
DP01306, 0.0850834846496582
DP01305, 0.13483341534932455
DP01304, 0.029026508331298828
DP01462, 0.07250356674194336
DP01309, 0.03672711054484049
DP01308, 0.025209903717041016
DP01467, 0.197009007136027
DP01464, 0.03931832313537598
DP01465, 0.0528414249420166
DP01268, 0.05405759811401367
DP01269, 0.2431483268737793
DP01261, 0.0113676389058431
DP01262, 0.06780266761779785
DP01484, 0.12961387634277344
DP01485, 0.0450897216796875
DP01486, 0.022993008295694988
DP01528, 0.04662966728210449
DP01480, 0.03848727544148763
DP01481, 0.03702076276143392
DP01482, 0.07405734062194824
DP01521, 0.027072827021280926
DP01520, 0.0291596253712972
DP01527, 0.01935466130574544
DP01526, 0.08310643831888835
DP01524, 0.04876335461934408
DP01413, 0.0738525390625
DP01635, 0.0886823336283366
DP01738, 0.009679079055786133
DP01739, 0.04817819595336914
DP01736, 0.04130164782206217
DP01737, 0.016890287399291992
DP01735, 0.01934162775675456
DP01733, 0.051958163579305015
DP01642, 0.04915642738342285
DP01643, 0.007222652435302734
DP01641, 0.02452675501505534
DP01646, 0.036202430725097656
DP01647, 0.05210741360982259
DP01644, 0.02835981051127116
DP01645, 0.0717933177947998
DP01648, 0.04237826665242513
DP01139, 0.1061566670735677
DP01118, 0.04957191149393717
DP01460, 0.04458125432332357
DP01867, 0.10817472139994304
DP01461, 0.04859630266825358
DP01949, 0.05585638682047526
DP01948, 0.01573801040649414
DP01860, 0.00933074951171875
DP01861, 0.0643610159556071
DP01945, 0.016667286554972332
DP01944, 0.04040861129760742
DP01947, 0.08694624900817871
DP01946, 0.015323400497436523
DP01941, 0.05690169334411621
DP01940, 0.05457464853922526
DP01943, 0.010127941767374674
DP01942, 0.023822307586669922
