0.000000000000000000e+00	9.519700140486234159e+04	4.283865063218804607e+03
1.000000000000000021e-03	9.517514256294176448e+04	4.311433958101261851e+03
2.000000000000000042e-03	9.510960415039923100e+04	4.336997949258204244e+03
3.000000000000000062e-03	9.500051364637326333e+04	4.360523576368532304e+03
4.000000000000000083e-03	9.484806198790435155e+04	4.381980463841180608e+03
5.000000000000000104e-03	9.465255064913319075e+04	4.401343605184692933e+03
6.000000000000000125e-03	9.441432703481553472e+04	4.418590505229366499e+03
7.000000000000000146e-03	9.413384550429566298e+04	4.433704123252325189e+03
8.000000000000000167e-03	9.381160097174499242e+04	4.446669886060712997e+03
8.999999999999999320e-03	9.344822626083213254e+04	4.457480392641692561e+03
1.000000000000000021e-02	9.304433184778230498e+04	4.466127928693550530e+03
1.099999999999999936e-02	9.260070123283615976e+04	4.472613869545985835e+03
1.200000000000000025e-02	9.211809127814415842e+04	4.476939236117806104e+03
1.299999999999999940e-02	9.159741743627077085e+04	4.479113712633640716e+03
1.400000000000000029e-02	9.103955071063997457e+04	4.479145894963487081e+03
1.499999999999999944e-02	9.044553570662952552e+04	4.477054017478160858e+03
1.600000000000000033e-02	8.981632851780139026e+04	4.472853160186507921e+03
1.700000000000000122e-02	8.915312355326476973e+04	4.466571490018563964e+03
1.799999999999999864e-02	8.845697236931495718e+04	4.458231407413472880e+03
1.899999999999999953e-02	8.772910328985571687e+04	4.447865536795684420e+03
2.000000000000000042e-02	8.697069480658922112e+04	4.435505435136049528e+03
2.100000000000000130e-02	8.618309219995353487e+04	4.421192629857615430e+03
2.199999999999999872e-02	8.536744220612151548e+04	4.404960017835869621e+03
2.299999999999999961e-02	8.452518343867082149e+04	4.386857020467014991e+03
2.400000000000000050e-02	8.365757491950785334e+04	4.366925410798309713e+03
2.500000000000000139e-02	8.276604981629586837e+04	4.345217615355532871e+03
2.599999999999999881e-02	8.185191432859338238e+04	4.321781076549729733e+03
2.699999999999999969e-02	8.091660837521942449e+04	4.296671904724151318e+03
2.800000000000000058e-02	7.996142945856387087e+04	4.269940333087310137e+03
2.900000000000000147e-02	7.898789966771681793e+04	4.241650212156392627e+03
2.999999999999999889e-02	7.799732187237829203e+04	4.211855381108427537e+03
3.099999999999999978e-02	7.699112513610484893e+04	4.180618094890493012e+03
3.200000000000000067e-02	7.597065558481913467e+04	4.147997794931124190e+03
3.300000000000000155e-02	7.493739255650869745e+04	4.114062851352327016e+03
3.400000000000000244e-02	7.389253954125307791e+04	4.078868182677169898e+03
3.500000000000000333e-02	7.283756509411426669e+04	4.042484862723341394e+03
3.599999999999999728e-02	7.177370183743214875e+04	4.004972562528713752e+03
3.699999999999999817e-02	7.070233225712896092e+04	3.966400839624934633e+03
3.799999999999999906e-02	6.962466716441475728e+04	3.926831228072991962e+03
3.899999999999999994e-02	6.854202602027697139e+04	3.886332875349704409e+03
4.000000000000000083e-02	6.745548895340487070e+04	3.844962870344077601e+03
4.100000000000000172e-02	6.636639411238406319e+04	3.802794382639606738e+03
4.200000000000000261e-02	6.527581813646504452e+04	3.759887124660386235e+03
4.299999999999999656e-02	6.418486675277594622e+04	3.716303784985726907e+03
4.399999999999999745e-02	6.309463804408854048e+04	3.672107934165952884e+03
4.499999999999999833e-02	6.200622455634156358e+04	3.627364136545981637e+03
4.599999999999999922e-02	6.092050703165405139e+04	3.582125813461258531e+03
4.700000000000000011e-02	5.983855264145342517e+04	3.536458461109897598e+03
4.800000000000000100e-02	5.876122719806869281e+04	3.490416895565280811e+03
4.900000000000000189e-02	5.768948065008143749e+04	3.444061994809861517e+03
5.000000000000000278e-02	5.662405831965843390e+04	3.397443499179506034e+03
5.099999999999999672e-02	5.556583565226936480e+04	3.350619889831842102e+03
5.199999999999999761e-02	5.451546100870992086e+04	3.303636937127821056e+03
5.299999999999999850e-02	5.347377118662717112e+04	3.256552665265594442e+03
5.399999999999999939e-02	5.244136089981943223e+04	3.209411287068948695e+03
5.500000000000000028e-02	5.141888819257991418e+04	3.162261623843664438e+03
