20000, 0.2579, 0.3251, 0.2612, 0.3323, 0.3039, 0.5570, 0.3437, 0.2917, 0.1948, 0.3665, 0.2979, 0.3000, 0.3488, 0.4688, 0.2288, 0.2853, 0.1865, 0.4118, 0.2819, 0.4497, 0.4575, 0.5600, 0.4575, 0.3448, 0.4679, 0.8500, 0.4250, 0.5258, 0.9808, 0.6538, 0.5862, 0.6456, 0.7500, 0.5829, 0.3696, 0.3411, 1.1087, 0.5050, 0.7786, 0.5050, 0.7500, 0.4679, 0.6182, 0.9273, 0.7083, 1.1087, 0.4615, 0.5763, 0.7500, 0.5178, 0.3984, 0.4766, 0.5965, 1.3077, 0.5126, 0.5258, 0.5000, 0.9107, 0.7969, 0.4679, 0.5426, 0.5178, 0.5698, 0.8361, 0.3493, 0.2923, 0.6667, 0.6258, 0.7133, 0.4493, 0.4679, 1.2289, 0.2948, 0.3301, 0.3923, 0.4016, 0.5829, 0.4658, 0.9027, 0.8095, 0.9808, 0.3592, 0.5896, 0.5313, 0.5025, 0.4928, 0.5204, 0.4679, 0.5829, 0.3938, 0.5896, 0.4359, 0.7338, 0.6258, 0.4789, 0.5397, 0.6108, 0.4789, 0.5231, 0.9189, 0.2720, 
22000, 0.2233, 0.3057, 0.1899, 0.5676, 0.4861, 0.2552, 0.4828, 0.2823, 0.2303, 0.3261, 0.1930, 0.3039, 0.3328, 0.3590, 0.2662, 0.4126, 0.4357, 0.4183, 0.2275, 0.4449, 0.4585, 0.4595, 0.3437, 0.4031, 0.4200, 0.4513, 0.4416, 0.7612, 0.4928, 0.6581, 0.5455, 0.5730, 0.4493, 0.8947, 0.5543, 0.5763, 0.4113, 0.4215, 0.6892, 0.6986, 0.4180, 1.2000, 0.9623, 0.4951, 0.4679, 0.6415, 0.4789, 1.0200, 0.5543, 0.9808, 0.3849, 0.7445, 0.6258, 0.4636, 0.9027, 0.8870, 0.9808, 0.4679, 0.7083, 0.5635, 1.0099, 0.5795, 0.5930, 0.3604, 0.9533, 0.6755, 0.4416, 0.6711, 0.4322, 0.4554, 0.5604, 0.4032, 0.6497, 0.3322, 0.5514, 0.6258, 0.6581, 0.6145, 0.7183, 0.9533, 0.6939, 0.3893, 0.3750, 0.6108, 0.5075, 0.4113, 0.5829, 0.5204, 0.4744, 0.6581, 0.4113, 0.4811, 0.3709, 0.6538, 0.5152, 0.6145, 1.0200, 0.4232, 0.5285, 0.7083, 0.2026, 
24000, 0.2720, 0.2313, 0.3471, 0.3148, 0.2077, 0.1612, 0.4828, 0.3116, 0.3471, 0.1847, 0.2703, 0.2917, 0.3307, 0.4008, 0.3992, 0.3443, 0.3955, 0.3547, 0.3860, 0.4242, 0.2857, 0.2760, 0.9027, 0.4474, 0.3736, 0.6581, 0.3849, 0.4880, 0.5965, 0.5397, 0.7034, 0.5050, 0.7234, 0.5730, 0.8031, 0.3054, 0.5543, 0.4976, 0.4533, 0.5178, 0.3669, 0.5896, 0.4658, 0.5965, 0.9714, 0.4744, 0.8571, 0.6108, 0.5231, 0.4474, 0.4359, 0.8160, 0.4533, 0.4928, 0.4679, 0.6000, 1.0968, 0.4766, 0.6375, 0.5340, 0.3792, 0.4454, 0.4615, 0.5204, 0.5514, 0.5285, 0.5368, 0.5000, 0.4198, 0.8947, 0.6892, 1.2911, 0.5000, 0.3110, 0.3604, 1.4167, 0.4435, 0.5795, 0.5368, 0.8571, 0.4636, 1.0515, 0.7445, 0.6711, 0.4304, 1.0515, 0.6667, 0.5930, 0.7391, 0.5152, 0.5050, 0.5635, 0.3411, 0.3806, 0.4268, 0.5075, 0.3969, 0.5455, 0.7846, 0.6755, 0.3158, 
26000, 0.2431, 0.1790, 0.3216, 0.4403, 0.4038, 0.3757, 0.4277, 0.2789, 0.2830, 0.3940, 0.3382, 0.2682, 0.3962, 0.3035, 0.4158, 0.1961, 0.2165, 0.3172, 0.3216, 0.2804, 0.2145, 0.4688, 0.2419, 0.2008, 0.2720, 0.3559, 0.3737, 0.5025, 0.3290, 0.4232, 0.7445, 0.4163, 0.5965, 0.4533, 0.5025, 0.4834, 0.7445, 0.7907, 0.6108, 0.6623, 0.4454, 0.5368, 0.4378, 0.9714, 0.7500, 0.4198, 0.9358, 0.2749, 0.5896, 0.5862, 0.4180, 0.6335, 0.5426, 0.4064, 0.5514, 0.6108, 0.3355, 0.6667, 0.5604, 0.5258, 0.3908, 0.4554, 0.7669, 0.4359, 0.9189, 0.5126, 0.5050, 0.4304, 0.6497, 0.9903, 0.3778, 0.5484, 0.8095, 0.4250, 0.8947, 0.6000, 0.8793, 0.6415, 0.5178, 0.4679, 0.9273, 0.3656, 0.6800, 0.4250, 0.4722, 0.5178, 0.8500, 0.6667, 0.5000, 0.5896, 0.5543, 0.5050, 0.5514, 0.3723, 0.9533, 0.7391, 0.5178, 0.2663, 0.4834, 0.3878, 
28000, 0.1446, 0.1900, 0.2370, 0.4449, 0.2826, 0.2211, 0.5024, 0.3376, 0.2710, 0.3382, 0.2599, 0.2574, 0.3187, 0.3584, 0.4941, 0.2199, 0.2428, 0.2877, 0.2917, 0.5769, 0.3962, 0.4000, 0.2425, 0.1598, 0.4478, 0.2638, 0.2873, 0.5514, 0.7286, 0.5965, 0.3938, 0.7133, 0.4744, 0.4928, 0.8226, 0.5340, 0.3696, 0.3604, 0.5368, 0.3864, 0.3400, 0.5340, 0.8947, 0.3400, 0.3366, 0.9027, 0.7338, 0.5285, 0.7556, 0.6000, 0.7727, 0.7727, 0.5862, 0.9623, 0.4951, 0.4000, 0.3864, 0.8430, 0.3178, 0.6071, 0.4378, 0.7391, 0.7846, 0.9533, 0.3835, 0.6296, 0.6182, 0.5965, 0.7083, 0.3218, 0.5795, 0.4928, 0.8226, 0.8430, 0.9903, 0.6375, 0.5126, 0.4130, 1.1724, 0.5000, 0.5231, 0.6538, 0.5604, 0.4951, 0.7500, 0.8095, 0.6711, 0.5965, 0.4080, 0.5635, 0.5050, 0.7907, 0.7846, 0.4722, 0.8361, 0.8160, 0.4574, 0.7969, 0.6456, 1.0200, 0.2091, 
30000, 0.3111, 0.2100, 0.2392, 0.4687, 0.1899, 0.4175, 0.2745, 0.3955, 0.4312, 0.3853, 0.4330, 0.2893, 0.6052, 0.2482, 0.2039, 0.4585, 0.3355, 0.5440, 0.5455, 0.3985, 0.3523, 0.3578, 0.4217, 0.2323, 0.3292, 0.3460, 0.4403, 0.6800, 0.6335, 0.5484, 0.3469, 1.0200, 0.4378, 0.5285, 0.6939, 0.9027, 0.8095, 0.3091, 0.6939, 0.7234, 0.6667, 0.6108, 0.6755, 0.5763, 0.9189, 0.7034, 0.7183, 0.6497, 0.3953, 0.7907, 0.6939, 0.5795, 0.3529, 0.6497, 0.4474, 0.6335, 0.5126, 0.6497, 0.3878, 0.6892, 0.3458, 0.4080, 0.5667, 0.6755, 0.5763, 0.4000, 0.4232, 0.3630, 0.5426, 0.6220, 0.3923, 0.6000, 0.7846, 0.7133, 0.5795, 0.5763, 0.5795, 0.7034, 2.0816, 0.7846, 0.3228, 0.5340, 0.6335, 0.4857, 0.6623, 0.5050, 0.8031, 0.6145, 0.5795, 0.6667, 0.5426, 0.5574, 0.3579, 0.4857, 0.9358, 0.5204, 0.6538, 0.5231, 0.7669, 0.5368, 
32000, 0.2202, 0.5263, 0.4192, 0.4976, 0.3075, 0.3013, 0.3541, 0.2445, 0.3134, 0.4773, 0.5753, 0.2954, 0.4850, 0.3088, 0.4677, 0.2100, 0.3633, 0.3292, 0.1570, 0.4242, 0.3911, 0.3231, 0.5722, 0.4636, 0.3541, 0.3512, 0.2403, 0.4375, 0.9358, 0.6375, 0.5368, 0.6036, 0.5635, 0.5514, 0.7556, 0.2779, 0.5050, 0.5025, 0.5574, 0.6145, 0.5574, 0.4416, 0.5896, 0.7083, 0.7669, 0.9533, 0.5340, 0.4636, 0.5829, 1.0408, 0.8718, 0.5100, 0.6667, 0.7669, 0.8718, 0.5178, 0.6939, 0.5000, 0.5667, 0.4811, 0.9273, 0.3953, 0.5484, 0.6000, 0.3953, 0.5484, 0.4397, 0.3423, 0.4180, 0.4113, 0.9027, 0.4880, 0.8500, 0.7907, 0.4146, 0.5574, 0.4679, 0.4722, 0.5514, 0.7969, 0.9808, 0.4416, 0.3592, 0.5574, 0.4232, 0.5025, 0.5126, 0.5100, 1.0000, 0.5829, 0.5795, 0.5543, 0.2849, 0.3542, 0.5258, 0.6939, 0.5484, 0.3709, 0.8947, 0.5025, 
34000, 0.4478, 0.2834, 0.3896, 0.3646, 0.3750, 0.1996, 0.2665, 0.1650, 0.1737, 0.4094, 0.2468, 0.3460, 0.3061, 0.2703, 0.2966, 0.2842, 0.2815, 0.3376, 0.2612, 0.2925, 0.2933, 0.3079, 0.5455, 0.2037, 0.3196, 0.3371, 0.3750, 0.4884, 0.2635, 0.2192, 0.5368, 0.6375, 0.4378, 0.7133, 0.8430, 0.6497, 0.3604, 1.0408, 0.4454, 0.7669, 0.5795, 0.4096, 0.7133, 0.5862, 0.6182, 0.5667, 0.8793, 0.9027, 0.8160, 0.4232, 0.4834, 0.6296, 0.7034, 0.5258, 0.4513, 0.7445, 0.7183, 0.5000, 0.5152, 0.7556, 0.4286, 0.8571, 0.3849, 0.4636, 0.5795, 0.3377, 0.7727, 0.4474, 0.6986, 0.3148, 0.7727, 0.5368, 0.4180, 0.4130, 0.3168, 0.8500, 0.5285, 0.6108, 0.5258, 0.5604, 0.5862, 0.7907, 0.5368, 0.7612, 0.5829, 0.4268, 0.5930, 0.7338, 0.4857, 0.9533, 0.4359, 0.4951, 0.6800, 0.5285, 0.4700, 0.5204, 0.5368, 0.4951, 0.7083, 0.4397, 
36000, 0.3246, 0.4636, 0.1774, 0.3889, 0.2958, 0.3483, 0.5237, 0.4595, 0.3437, 0.4449, 0.4268, 0.2300, 0.3962, 0.3621, 0.3710, 0.3584, 0.3057, 0.5426, 0.5263, 0.3839, 0.2206, 0.3723, 0.2017, 0.2346, 0.1644, 0.3144, 0.4834, 1.2911, 0.7907, 0.5698, 1.0200, 1.0200, 0.8571, 0.3355, 0.7083, 0.7969, 0.6296, 0.6939, 0.5763, 0.5152, 0.3820, 0.6220, 0.5100, 0.3434, 0.5231, 0.4340, 0.3322, 0.5204, 1.2593, 0.5763, 0.9273, 0.7034, 0.6258, 0.5930, 0.4722, 0.5204, 0.5204, 0.7234, 0.7234, 0.7234, 0.6755, 0.4554, 0.7556, 1.3077, 0.4700, 0.5397, 0.3696, 0.5455, 0.9027, 0.4146, 0.3849, 0.6846, 0.5930, 0.4533, 0.6071, 0.4744, 0.5397, 0.6415, 1.0408, 0.7133, 0.8644, 0.7234, 0.5025, 0.7846, 0.7500, 0.9107, 0.3566, 0.6220, 0.5484, 0.7083, 0.2948, 0.7846, 0.5862, 0.5178, 0.8644, 0.5285, 0.4615, 0.4000, 0.4397, 0.9273, 
38000, 0.1874, 0.1941, 0.1751, 0.4545, 0.4730, 0.4260, 0.2665, 0.3022, 0.3918, 0.3256, 0.3737, 0.2586, 0.3860, 0.2925, 0.2293, 0.4930, 0.3035, 0.4478, 0.4595, 0.2500, 0.3627, 0.3590, 0.2160, 0.4636, 0.4225, 0.3584, 0.4208, 0.2778, 0.4574, 0.7556, 1.1591, 0.5050, 0.5730, 0.6182, 0.4435, 1.1087, 0.5862, 0.5285, 0.7391, 0.5896, 0.3248, 1.0303, 0.6986, 0.7500, 0.7445, 0.5285, 0.7183, 0.4397, 0.5862, 1.0625, 0.5368, 0.7669, 1.0625, 0.9623, 0.8293, 1.2289, 0.4722, 0.4080, 1.0408, 0.4435, 0.7083, 0.5763, 1.2750, 0.6755, 0.3696, 0.3542, 0.5025, 0.5258, 0.6335, 0.4744, 0.5698, 0.6800, 0.7083, 0.5258, 0.5100, 0.5667, 0.5730, 0.6538, 0.5000, 0.3446, 0.5000, 0.7727, 0.5667, 1.2750, 1.4783, 0.5667, 0.6258, 0.3938, 0.8226, 0.5862, 0.4080, 0.8644, 0.4811, 0.4533, 0.8571, 0.5340, 0.5965, 0.9444, 0.6667, 0.5514, 
40000, 0.4118, 0.4575, 0.4008, 0.4330, 0.3066, 0.2593, 0.2315, 0.5497, 0.3477, 0.2049, 0.2727, 0.3158, 0.2111, 0.2807, 0.3977, 0.3415, 0.3070, 0.2344, 0.3584, 0.2436, 0.6562, 0.3477, 0.4260, 0.4102, 0.3832, 0.2453, 0.3804, 0.4225, 0.5484, 0.9623, 0.8718, 0.9189, 0.5100, 1.1591, 0.5667, 0.3054, 0.4722, 0.7183, 0.4811, 0.6108, 0.5426, 0.8160, 0.5204, 0.5763, 0.5730, 0.5635, 0.7338, 0.6335, 0.5667, 0.7786, 0.5000, 0.6623, 0.4533, 0.5426, 0.3969, 0.6581, 0.5075, 0.7727, 0.5484, 0.5455, 0.5698, 0.5543, 0.7391, 0.6145, 0.8644, 0.5075, 0.5543, 0.6415, 0.5965, 0.7727, 0.7907, 0.6296, 0.8293, 0.5930, 0.5152, 0.5514, 0.4700, 0.3709, 0.6846, 0.6415, 0.7612, 0.8793, 1.8214, 0.8361, 0.6623, 0.8793, 0.5763, 0.5075, 0.5514, 1.0099, 0.5795, 0.5698, 0.4766, 0.8571, 0.3312, 0.4064, 0.7034, 0.4574, 0.6258, 0.5543, 0.3963, 
42000, 0.2886, 0.4516, 0.2357, 0.3088, 0.2229, 0.4015, 0.2023, 0.3500, 0.3940, 0.2752, 0.3009, 0.4976, 0.3163, 0.3022, 0.4000, 0.3084, 0.2041, 0.3717, 0.2384, 0.4251, 0.4208, 0.5036, 0.2545, 0.3307, 0.4150, 0.2558, 0.8361, 0.6846, 1.0303, 0.4722, 0.7083, 0.4378, 1.1860, 0.7612, 0.7786, 0.6375, 0.6667, 0.4766, 0.6667, 0.9273, 1.2593, 1.1333, 0.5965, 0.4032, 0.5000, 0.8160, 0.7727, 0.9027, 0.6108, 0.9358, 0.5313, 0.9358, 0.5258, 0.5965, 0.6415, 0.6986, 0.4304, 0.5862, 0.5426, 0.9027, 0.4976, 0.5604, 0.8644, 0.8793, 0.4976, 0.3493, 0.3969, 0.3864, 0.4636, 0.6108, 0.8293, 0.7286, 0.4493, 0.6456, 0.9107, 0.5543, 0.5829, 0.5896, 0.6296, 0.4080, 0.6623, 0.6538, 0.7391, 0.4286, 0.4513, 0.5965, 1.1333, 0.9623, 0.7445, 1.1860, 0.3119, 0.5514, 0.4322, 0.6755, 0.9808, 0.6296, 0.6145, 0.6182, 0.5397, 0.3290, 
44000, 0.1440, 0.3312, 0.3710, 0.3437, 0.2937, 0.2642, 0.3992, 0.3640, 0.3918, 0.4375, 0.4884, 0.4366, 0.4805, 0.3371, 0.3075, 0.4286, 0.5949, 0.4234, 0.4656, 0.3393, 0.4965, 0.3030, 0.3737, 0.6145, 0.6182, 0.5698, 1.0737, 0.6538, 0.4096, 0.3835, 0.8293, 0.6036, 0.4198, 0.9533, 0.9444, 0.4180, 0.7556, 0.9533, 0.3579, 1.2911, 1.0968, 0.6071, 0.6415, 0.8160, 0.4163, 0.5231, 0.5426, 0.6415, 0.6415, 0.3893, 0.9189, 0.5050, 0.8095, 0.7445, 0.7556, 0.8870, 0.7183, 1.1461, 0.3835, 0.3764, 0.9027, 0.5698, 0.4533, 0.8031, 0.6145, 0.4658, 0.7969, 0.6415, 0.4857, 0.6581, 0.5543, 0.6939, 0.6335, 0.9444, 0.9903, 0.4658, 0.4976, 0.4080, 0.6220, 0.4658, 0.4080, 0.5543, 0.7083, 0.4880, 0.3893, 0.4766, 0.3938, 0.6182, 0.9903, 0.5204, 0.3542, 0.4880, 0.4951, 1.2289, 0.5574, 0.3893, 0.4096, 0.6000, 0.7669, 0.4474, 
