S9_2_Ka
5.19014093071782e-06
5.529830556816801e-06
6.36355413885066e-06
6.220314795171253e-06
6.244583477926903e-06
8.496667560060066e-06
7.839701229413685e-06
8.71686204987826e-06
8.621072613175702e-06
8.745967463979922e-06
9.155502171548291e-06
8.998030811253477e-06
9.27549885428026e-06
9.091879615617638e-06
9.293466310620282e-06
