S4_2_Ka
8.618310431806136e-05
5.328541469695237e-05
5.386787134847151e-05
4.3686172858518774e-05
3.691693706390954e-05
3.6739624938961496e-05
4.2738664503912294e-05
4.535489687808077e-05
4.3116401948183964e-05
4.1704445577645946e-05
4.1977863695778974e-05
3.9972966201213326e-05
3.947568835059316e-05
3.762012842206052e-05
3.646377464830252e-05
