S15_2_Ka
1.2574501388066809e-05
1.22264866242773e-05
1.0251416377518976e-05
1.2443006241994795e-05
1.5878344330264882e-05
1.5569542836001812e-05
1.4099556993380282e-05
1.4253651036854857e-05
1.3088700604583704e-05
1.2735405706628878e-05
1.2768675746097112e-05
1.262060900022354e-05
1.2919933208786e-05
1.279166108399401e-05
1.3327117329707766e-05
