S13_2_Ka
5.797615145339402e-06
9.386333571813754e-06
8.809712092539883e-06
8.485574183890532e-06
7.96491326596857e-06
9.000443547242072e-06
8.645332875966018e-06
8.298710243622738e-06
8.960196926076471e-06
8.91479349958161e-06
8.876304866953083e-06
8.692103771197929e-06
8.485404855354603e-06
8.637207749254445e-06
8.254855087074936e-06
