S12_2_Ka
9.052256338154207e-06
8.093886610381475e-06
9.951634428771428e-06
1.2375745132804858e-05
1.1671512780815646e-05
1.117245128316368e-05
1.207619399292792e-05
1.0994930175559265e-05
1.1107540333343656e-05
1.1294627273371714e-05
1.0641452580691367e-05
1.0437900754459045e-05
1.157553050291726e-05
1.1178561223228435e-05
1.1531059594047843e-05
