1.817198185576161451e-05 -2.861325020184405168e-02
1.817198185576161451e-05 -1.809635954279626910e-02
1.817198185576161451e-05 -7.579468883748487380e-03
1.817198185576161451e-05 2.937421775299296073e-03
1.817198185576161451e-05 1.345431243434707866e-02
1.817198185576161451e-05 2.397120309339486124e-02
1.817198185576161451e-05 3.448809375244264730e-02
1.817198185576161451e-05 4.500498441149042989e-02
1.817198185576161451e-05 5.552187507053821247e-02
1.817198185576161451e-05 6.603876572958598812e-02
1.817198185576161451e-05 7.655565638863377764e-02
1.817198185576161451e-05 8.707254704768156717e-02
1.817198185576161451e-05 9.758943770672934281e-02
1.817198185576161451e-05 1.081063283657771323e-01
1.817198185576161451e-05 1.186232190248249080e-01
1.817198185576161451e-05 1.291401096838726836e-01
1.817198185576161451e-05 1.396570003429204732e-01
1.817198185576161451e-05 1.501738910019682627e-01
1.817198185576161451e-05 1.606907816610160522e-01
1.817198185576161451e-05 1.712076723200638140e-01
1.817198185576161451e-05 1.817245629791116035e-01
1.817198185576161451e-05 1.922414536381593930e-01
1.817198185576161451e-05 2.027583442972071825e-01
1.817198185576161451e-05 2.132752349562549443e-01
1.817198185576161451e-05 2.237921256153027338e-01
1.817198185576161451e-05 2.343090162743505234e-01
1.817198185576161451e-05 2.448259069333983129e-01
1.817198185576161451e-05 2.553427975924461024e-01
1.817198185576161451e-05 2.658596882514938642e-01
1.817198185576161451e-05 2.763765789105416815e-01
1.817198185576161451e-05 2.868934695695894432e-01
1.817198185576161451e-05 2.974103602286372050e-01
1.817198185576161451e-05 3.079272508876850223e-01
1.817198185576161451e-05 3.184441415467327841e-01
2.267629736571318705e-05 3.289610322057805458e-01
4.856624033219003047e-05 3.394779228648283631e-01
1.013407941184026978e-04 3.499948135238761249e-01
2.062501680810730929e-04 3.605117041829239422e-01
4.098360977582136445e-04 3.710285948419717039e-01
7.958906843486817251e-04 3.815454855010194657e-01
1.511898692430469751e-03 3.920623761600672830e-01
2.811871873074698984e-03 4.025792668191150447e-01
5.124241168894617775e-03 4.130961574781628620e-01
9.157223084219335424e-03 4.236130481372106238e-01
1.605904675969049844e-02 4.341299387962583856e-01
2.765684385385914351e-02 4.446468294553062028e-01
4.680606591791939414e-02 4.551637201143539646e-01
7.789214970686313133e-02 4.656806107734017264e-01
1.275378554715470569e-01 4.761975014324495437e-01
2.055831807819090695e-01 4.867143920914973054e-01
3.264197646340225578e-01 4.972312827505451227e-01
5.107777940831618180e-01 5.077481734095928845e-01
7.880799983109014750e-01 5.182650640686407018e-01
1.199493484164353418e+00 5.287819547276884080e-01
1.801824946732790034e+00 5.392988453867362253e-01
2.672417329567797761e+00 5.498157360457840426e-01
3.915215022209307616e+00 5.603326267048317488e-01
5.668170071854129688e+00 5.708495173638795661e-01
8.112162923747000320e+00 5.813664080229273834e-01
1.148160910458553552e+01 5.918832986819752007e-01
1.607691913117681182e+01 6.024001893410229069e-01
2.227897607258582369e+01 6.129170800000707242e-01
3.056579657008103013e+01 6.234339706591185415e-01
4.153155373242473303e+01 6.339508613181662477e-01
5.590816833773140360e+01 6.444677519772140650e-01
7.458972760998790363e+01 6.549846426362618823e-01
