1.600000000000000000e+01, 3.336376313329024157e+01
1.700000000000000000e+01, 3.504079400053601034e+01
1.800000000000000000e+01, 3.668611503507548122e+01
1.900000000000000000e+01, 3.833172388783611240e+01
2.000000000000000000e+01, 3.996442840742241742e+01
2.100000000000000000e+01, 4.158557766028796721e+01
2.200000000000000000e+01, 4.319190770853736439e+01
2.300000000000000000e+01, 4.478715790087474602e+01
2.500000000000000000e+01, 4.791896515447913885e+01
2.600000000000000000e+01, 4.946786581901767477e+01
2.800000000000000000e+01, 5.250707879893828078e+01
2.900000000000000000e+01, 5.401375006771380782e+01
3.100000000000000000e+01, 5.703414084232063175e+01
3.200000000000000000e+01, 5.852728495346443793e+01
3.400000000000000000e+01, 6.149494856833563006e+01
3.600000000000000000e+01, 6.441966694561767781e+01
3.800000000000000000e+01, 6.730313701733977894e+01
4.000000000000000000e+01, 7.013444513250730949e+01
4.200000000000000000e+01, 7.292345932178641021e+01
4.500000000000000000e+01, 7.709472180451919598e+01
4.700000000000000000e+01, 7.982927622508738352e+01
5.000000000000000000e+01, 8.388063415483607344e+01
5.300000000000000000e+01, 8.786977233591095171e+01
5.600000000000000000e+01, 9.181686790411562527e+01
5.900000000000000000e+01, 9.567494922559930615e+01
6.200000000000000000e+01, 9.946820677019179868e+01
6.600000000000000000e+01, 1.044403271557313815e+02
6.900000000000000000e+01, 1.080926536927648272e+02
7.300000000000000000e+01, 1.129292092356590160e+02
7.700000000000000000e+01, 1.177365927262353722e+02
8.100000000000000000e+01, 1.224618016707198649e+02
8.600000000000000000e+01, 1.282814287248544076e+02
9.100000000000000000e+01, 1.339701015018129340e+02
9.600000000000000000e+01, 1.394853529623053419e+02
1.010000000000000000e+02, 1.448524678980731153e+02
1.070000000000000000e+02, 1.509218405103595444e+02
1.130000000000000000e+02, 1.568072632530075055e+02
1.190000000000000000e+02, 1.623337029130733526e+02
1.260000000000000000e+02, 1.684232212823716850e+02
1.330000000000000000e+02, 1.738549987047741183e+02
