#File Plotted Below: mbp_clean.dat,,,,,,,,,,
,,,,,,,,,,
    #Fit from 0.01-0.15 with polymer MFF,,,,,,,,,,
#Initial search parameter for I0 = 18.622520000000005,,,,,,,,,,
#Initial search parameter for Rg = 30.000000000000004,,,,,,,,,,
#Initial search parameter for nu = 0.499880565034448,,,,,,,,,,
#BestFit for I0 = 20.99824 +- 0.02072,,,,,,,,,,
#BestFit for I(0)/I0 = 1.00000 +- 0.00099,,,,,,,,,,
#BestFit for Rg = 35.54170 +- 0.03034,,,,,,,,,,
#BestFit for nu = 0.55479 +- 0.00096,,,,,,,,,,
#BestFit reduced chisquared = 1.61888,,,,,,,,,,
#-------------,,,,,,,,,,
#-------------,,,,,,,,,,
,,,,,,,,,,
    #q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.01367,18.949,0.09229,19.38625,0.90241,0.00439,0.92323,0.48595,0.21311,0.00104,0.21802
0.01411,18.7639,0.08971,19.28739,0.89359,0.00427,0.91852,0.50138,0.22463,0.00107,0.2309
0.01454,18.7416,0.08753,19.18627,0.89253,0.00417,0.91371,0.51681,0.23839,0.00111,0.24404
0.01497,18.7907,0.08558,19.08301,0.89487,0.00408,0.90879,0.53223,0.25349,0.00115,0.25744
0.01541,18.7637,0.08368,18.97762,0.89358,0.00399,0.90377,0.54766,0.26802,0.0012,0.27107
0.01584,18.6671,0.0819,18.87022,0.88898,0.0039,0.89866,0.56309,0.28187,0.00124,0.28493
0.01628,18.5237,0.07997,18.76082,0.88216,0.00381,0.89345,0.57852,0.29524,0.00127,0.29902
0.01671,18.3801,0.07832,18.64953,0.87532,0.00373,0.88815,0.59394,0.30878,0.00132,0.31331
0.01715,18.3882,0.07695,18.53637,0.8757,0.00366,0.88276,0.60937,0.32518,0.00136,0.3278
0.01758,18.2572,0.07548,18.42142,0.86946,0.00359,0.87728,0.6248,0.33941,0.0014,0.34247
0.01801,18.2241,0.07422,18.30478,0.86789,0.00353,0.87173,0.64022,0.35573,0.00145,0.35731
0.01845,18.151,0.0729,18.18646,0.86441,0.00347,0.86609,0.65565,0.37159,0.00149,0.37232
0.01888,17.9555,0.07157,18.06656,0.8551,0.00341,0.86038,0.67108,0.38509,0.00153,0.38747
0.01932,17.8114,0.07022,17.94511,0.84823,0.00334,0.8546,0.68651,0.39976,0.00158,0.40276
0.01975,17.7236,0.06901,17.82222,0.84405,0.00329,0.84875,0.70193,0.41587,0.00162,0.41818
0.02018,17.6164,0.06806,17.69789,0.83895,0.00324,0.84283,0.71736,0.43173,0.00167,0.43372
0.02062,17.6015,0.06701,17.57222,0.83824,0.00319,0.83684,0.73279,0.45012,0.00171,0.44937
0.02105,17.5282,0.06603,17.4453,0.83475,0.00314,0.8308,0.74821,0.46731,0.00176,0.4651
0.02149,17.327,0.06501,17.31714,0.82516,0.0031,0.8247,0.76364,0.48119,0.00181,0.48092
0.02192,17.2592,0.06415,17.18786,0.82194,0.00305,0.81854,0.77907,0.49887,0.00185,0.49681
0.02235,17.2276,0.06336,17.05746,0.82043,0.00302,0.81233,0.7945,0.51787,0.0019,0.51276
0.02279,17.0859,0.06375,16.92606,0.81368,0.00304,0.80607,0.80992,0.53375,0.00199,0.52876
0.02322,16.9507,0.06401,16.79368,0.80724,0.00305,0.79977,0.82535,0.5499,0.00208,0.5448
0.02366,16.8105,0.06392,16.66042,0.80057,0.00304,0.79342,0.84077,0.56592,0.00215,0.56087
0.02409,16.6013,0.0636,16.52631,0.7906,0.00303,0.78703,0.8562,0.57958,0.00222,0.57696
0.02452,16.5064,0.06333,16.39142,0.78609,0.00302,0.78061,0.87163,0.59722,0.00229,0.59306
0.02496,16.3162,0.06293,16.25585,0.77703,0.003,0.77415,0.88706,0.61142,0.00236,0.60916
0.02539,16.2372,0.06257,16.11961,0.77326,0.00298,0.76766,0.90249,0.62981,0.00243,0.62525
0.02583,16.0346,0.06206,15.98281,0.76362,0.00296,0.76115,0.91791,0.64339,0.00249,0.64131
0.02626,16.0021,0.06172,15.84547,0.76207,0.00294,0.75461,0.93334,0.66385,0.00256,0.65736
0.02669,15.8308,0.06133,15.70771,0.75391,0.00292,0.74805,0.94876,0.67864,0.00263,0.67336
0.02713,15.6353,0.06083,15.56952,0.7446,0.0029,0.74147,0.96419,0.69223,0.00269,0.68932
0.02756,15.4925,0.06043,15.43101,0.7378,0.00288,0.73487,0.97962,0.70804,0.00276,0.70523
0.028,15.3702,0.05998,15.29227,0.73198,0.00286,0.72826,0.99505,0.72474,0.00283,0.72107
0.02843,15.2153,0.05954,15.15329,0.7246,0.00284,0.72165,1.01048,0.73986,0.0029,0.73684
0.02886,15.0418,0.05903,15.01419,0.71634,0.00281,0.71502,1.0259,0.75392,0.00296,0.75254
0.0293,15.0069,0.05736,14.87495,0.71467,0.00273,0.70839,1.04133,0.77497,0.00296,0.76815
0.02973,14.9183,0.05592,14.73567,0.71045,0.00266,0.70176,1.05675,0.79339,0.00297,0.78367
0.03017,14.6797,0.05475,14.59633,0.69909,0.00261,0.69512,1.07218,0.80366,0.003,0.79909
0.0306,14.5679,0.05384,14.45703,0.69377,0.00256,0.68849,1.08761,0.82065,0.00303,0.81441
0.03104,14.4354,0.05302,14.31775,0.68746,0.00253,0.68185,1.10304,0.83642,0.00307,0.82961
0.03147,14.2499,0.05218,14.17859,0.67862,0.00248,0.67523,1.11846,0.84893,0.00311,0.84468
0.0319,14.0929,0.05145,14.03954,0.67115,0.00245,0.66861,1.13389,0.8629,0.00315,0.85963
0.03234,13.9836,0.05076,13.90066,0.66594,0.00242,0.66199,1.14932,0.87966,0.00319,0.87445
0.03277,13.8817,0.05012,13.76202,0.66109,0.00239,0.65539,1.16474,0.89685,0.00324,0.88912
0.03321,13.7429,0.04956,13.62361,0.65448,0.00236,0.6488,1.18017,0.91156,0.00329,0.90365
0.03364,13.535,0.0489,13.48552,0.64458,0.00233,0.64222,1.1956,0.92139,0.00333,0.91803
0.03407,13.4508,0.04834,13.34774,0.64057,0.0023,0.63566,1.21103,0.93945,0.00338,0.93225
0.03451,13.248,0.04768,13.21036,0.63091,0.00227,0.62912,1.22645,0.949,0.00342,0.94631
0.03494,13.1574,0.04723,13.07337,0.6266,0.00225,0.62259,1.24188,0.96638,0.00347,0.96021
0.03538,13.1082,0.04675,12.93684,0.62425,0.00223,0.61609,1.25731,0.98683,0.00352,0.97393
0.03581,12.8967,0.04613,12.80083,0.61418,0.0022,0.60961,1.27273,0.99488,0.00356,0.98749
0.03624,12.7195,0.04564,12.66534,0.60574,0.00217,0.60316,1.28816,1.00514,0.00361,1.00086
0.03668,12.5549,0.04513,12.53045,0.5979,0.00215,0.59674,1.30359,1.01604,0.00365,1.01406
0.03711,12.4368,0.04469,12.39615,0.59228,0.00213,0.59034,1.31902,1.03045,0.0037,1.02708
0.03755,12.3058,0.0442,12.26254,0.58604,0.00211,0.58398,1.33444,1.04358,0.00375,1.03991
0.03798,12.1114,0.0437,12.1296,0.57678,0.00208,0.57765,1.34987,1.05098,0.00379,1.05256
0.03841,12.0223,0.04327,11.99743,0.57254,0.00206,0.57135,1.3653,1.06723,0.00384,1.06502
0.03885,11.8417,0.04281,11.86601,0.56394,0.00204,0.5651,1.38072,1.07509,0.00389,1.0773
0.03928,11.7048,0.04236,11.73542,0.55742,0.00202,0.55888,1.39615,1.08654,0.00393,1.08939
0.03972,11.6283,0.04198,11.60572,0.55378,0.002,0.5527,1.41158,1.10343,0.00398,1.10128
0.04015,11.4884,0.04159,11.47689,0.54711,0.00198,0.54656,1.42701,1.11411,0.00403,1.11299
0.04058,11.3541,0.04118,11.34903,0.54072,0.00196,0.54048,1.44243,1.12502,0.00408,1.12452
0.04102,11.2049,0.04078,11.22213,0.53361,0.00194,0.53443,1.45786,1.13411,0.00413,1.13586
0.04145,11.1036,0.04045,11.09629,0.52879,0.00193,0.52844,1.47329,1.14777,0.00418,1.14701
0.04189,10.9205,0.04,10.97148,0.52007,0.00191,0.5225,1.48871,1.15261,0.00422,1.15799
0.04232,10.8062,0.0397,10.8478,0.51462,0.00189,0.51661,1.50414,1.1643,0.00428,1.16879
0.04275,10.7151,0.03939,10.72523,0.51029,0.00188,0.51077,1.51957,1.17829,0.00433,1.17941
0.04319,10.5881,0.039,10.6038,0.50424,0.00186,0.50499,1.535,1.18809,0.00438,1.18985
0.04362,10.4056,0.03861,10.48354,0.49555,0.00184,0.49926,1.55042,1.1912,0.00442,1.20012
0.04406,10.343,0.03832,10.36439,0.49257,0.00183,0.49358,1.56585,1.20771,0.00447,1.21021
0.04449,10.2089,0.03799,10.2464,0.48618,0.00181,0.48796,1.58127,1.21566,0.00452,1.22012
0.04492,10.0599,0.03764,10.12953,0.47908,0.00179,0.4824,1.5967,1.2214,0.00457,1.22986
0.04536,9.98227,0.03737,10.01383,0.47539,0.00178,0.47689,1.61213,1.23551,0.00463,1.23941
0.04579,9.92586,0.03708,9.89924,0.4727,0.00177,0.47143,1.62756,1.25215,0.00468,1.2488
