0.000000000000000000e+00	2.356328234670641250e+05	1.089361581662921344e+04
1.000000000000000021e-03	2.421315508707820554e+05	1.096004951046427232e+04
2.000000000000000042e-03	2.492860334651543235e+05	1.101396813017116438e+04
3.000000000000000062e-03	2.512384251680763555e+05	1.105521733457808114e+04
4.000000000000000083e-03	2.455914443530092249e+05	1.108370291936962894e+04
5.000000000000000104e-03	2.549501684537577967e+05	1.109939658453520678e+04
6.000000000000000125e-03	2.242003630360311363e+05	1.110232862672635747e+04
7.000000000000000146e-03	2.180202408192316943e+05	1.109259444311156585e+04
8.000000000000000167e-03	2.419112329189497104e+05	1.107034562509968055e+04
8.999999999999999320e-03	2.232240738056027913e+05	1.103579911406338761e+04
1.000000000000000021e-02	2.563632004181772936e+05	1.098921742129917584e+04
1.099999999999999936e-02	2.408048313276984845e+05	1.093092737541394126e+04
1.200000000000000025e-02	2.240292139152812597e+05	1.086129524772696641e+04
1.299999999999999940e-02	2.293638405240319262e+05	1.078074309155392802e+04
1.400000000000000029e-02	2.235063797847881797e+05	1.068972315222920770e+04
1.499999999999999944e-02	2.290465387680076819e+05	1.058873751713683669e+04
1.600000000000000033e-02	2.126184852418146620e+05	1.047830569082588954e+04
1.700000000000000122e-02	1.966073519355824101e+05	1.035899488601855955e+04
1.799999999999999864e-02	1.932428579356386035e+05	1.023137482574138812e+04
1.899999999999999953e-02	1.963697395766951959e+05	1.009604890290258845e+04
2.000000000000000042e-02	2.099500202738194494e+05	9.953621945981602039e+03
2.100000000000000130e-02	2.048458327702721872e+05	9.804724549630011097e+03
2.199999999999999872e-02	1.845084202648940845e+05	9.649964046499011602e+03
2.299999999999999961e-02	1.773666076185253041e+05	9.489978958232033619e+03
2.400000000000000050e-02	1.822872355318580812e+05	9.325377004458187002e+03
2.500000000000000139e-02	1.664821192469287489e+05	9.156780863527998008e+03
2.599999999999999881e-02	1.720440967672239931e+05	8.984779069908248857e+03
2.699999999999999969e-02	1.603025706351259432e+05	8.809966026676980619e+03
2.800000000000000058e-02	1.593925108405674691e+05	8.632895220227372192e+03
2.900000000000000147e-02	1.519131802794983378e+05	8.454129400940306368e+03
2.999999999999999889e-02	1.462074390489975049e+05	8.274180653810853983e+03
3.099999999999999978e-02	1.387908447920909675e+05	8.093556532980041993e+03
3.200000000000000067e-02	1.476546734967660450e+05	7.912724332238114584e+03
3.300000000000000155e-02	1.517516955109601549e+05	7.732145663177843744e+03
3.400000000000000244e-02	1.285593223337615491e+05	7.552222519309598283e+03
3.500000000000000333e-02	1.245613609214203898e+05	7.373363217302469820e+03
3.599999999999999728e-02	1.199049641390657634e+05	7.195918849663464243e+03
3.699999999999999817e-02	1.244690478444751789e+05	7.020237193982396093e+03
3.799999999999999906e-02	1.104706579154786596e+05	6.846616017185434430e+03
3.899999999999999994e-02	1.213970493260570365e+05	6.675344864860571761e+03
4.000000000000000083e-02	1.249774366765628220e+05	6.506660518836224583e+03
4.100000000000000172e-02	1.178713901543259271e+05	6.340806641839228178e+03
4.200000000000000261e-02	1.071752261241620436e+05	6.177973638912547358e+03
4.299999999999999656e-02	1.161428402460654033e+05	6.018338605692294550e+03
4.399999999999999745e-02	9.415832421520160278e+04	5.862052383926887160e+03
4.499999999999999833e-02	9.664515009444445604e+04	5.709252331119593691e+03
4.599999999999999922e-02	9.124223017830438039e+04	5.560031283049409467e+03
4.700000000000000011e-02	9.100498499277957308e+04	5.414489300506528707e+03
4.800000000000000100e-02	9.192678489140266902e+04	5.272687099608885546e+03
4.900000000000000189e-02	8.973235231394313450e+04	5.134683044922991030e+03
5.000000000000000278e-02	8.138835245843957819e+04	5.000499101355683706e+03
5.099999999999999672e-02	8.175750999904025230e+04	4.870162408046327073e+03
5.199999999999999761e-02	7.362109885364335787e+04	4.743661944990824850e+03
5.299999999999999850e-02	7.570918397395520878e+04	4.621001948372850165e+03
5.399999999999999939e-02	7.584849257716815919e+04	4.502149216081194027e+03
5.500000000000000028e-02	7.229214476861568983e+04	4.387072633451910406e+03
5.600000000000000117e-02	6.725917330723542545e+04	4.275721202754413753e+03
5.700000000000000205e-02	6.791880948992354388e+04	4.168052870503640406e+03
5.800000000000000294e-02	6.650767681886849459e+04	4.063988014294135610e+03
5.899999999999999689e-02	6.686851017669244902e+04	3.963464299478475823e+03
5.999999999999999778e-02	6.397207334650185658e+04	3.866403216035743753e+03
6.099999999999999867e-02	6.021031660937771812e+04	3.772725187872785227e+03
6.199999999999999956e-02	5.949147307281379472e+04	3.682339800234034101e+03
6.300000000000000044e-02	5.827566742521482956e+04	3.595158346599269407e+03
6.400000000000000133e-02	5.884889436103044864e+04	3.511072005496872862e+03
