7.519185402448608266e-06 -3.065528458668274545e-02
7.519185402448608266e-06 -2.013839392763496286e-02
7.519185402448608266e-06 -9.621503268587178540e-03
7.519185402448608266e-06 8.953873904606048052e-04
7.519185402448608266e-06 1.141227804950838837e-02
7.519185402448608266e-06 2.192916870855617095e-02
7.519185402448608266e-06 3.244605936760395354e-02
7.519185402448608266e-06 4.296295002665173612e-02
7.519185402448608266e-06 5.347984068569951871e-02
7.519185402448608266e-06 6.399673134474730130e-02
7.519185402448608266e-06 7.451362200379509082e-02
7.519185402448608266e-06 8.503051266284286647e-02
7.519185402448608266e-06 9.554740332189065599e-02
7.519185402448608266e-06 1.060642939809384316e-01
7.519185402448608266e-06 1.165811846399862212e-01
7.519185402448608266e-06 1.270980752990339968e-01
7.519185402448608266e-06 1.376149659580817863e-01
7.519185402448608266e-06 1.481318566171295759e-01
7.519185402448608266e-06 1.586487472761773376e-01
7.519185402448608266e-06 1.691656379352251272e-01
7.519185402448608266e-06 1.796825285942729167e-01
7.519185402448608266e-06 1.901994192533207062e-01
7.519185402448608266e-06 2.007163099123684957e-01
7.519185402448608266e-06 2.112332005714162575e-01
7.519185402448608266e-06 2.217500912304640470e-01
7.519185402448608266e-06 2.322669818895118365e-01
7.519185402448608266e-06 2.427838725485596261e-01
7.519185402448608266e-06 2.533007632076074156e-01
7.519185402448608266e-06 2.638176538666551774e-01
7.519185402448608266e-06 2.743345445257029391e-01
7.519185402448608266e-06 2.848514351847507564e-01
7.519185402448608266e-06 2.953683258437985182e-01
7.519185402448608266e-06 3.058852165028463355e-01
7.519185402448608266e-06 3.164021071618940972e-01
7.519185402448608266e-06 3.269189978209418590e-01
7.519185402448608266e-06 3.374358884799896763e-01
7.519185402448608266e-06 3.479527791390374380e-01
7.519185402448608266e-06 3.584696697980852553e-01
7.519185402448608266e-06 3.689865604571330171e-01
7.519185402448608266e-06 3.795034511161807789e-01
7.519185402448608266e-06 3.900203417752285961e-01
7.519185402448608266e-06 4.005372324342763579e-01
7.519185402448608266e-06 4.110541230933241197e-01
7.519185402448608266e-06 4.215710137523719370e-01
7.519185402448608266e-06 4.320879044114196987e-01
7.519185402448608266e-06 4.426047950704675160e-01
7.519185402448608266e-06 4.531216857295152778e-01
7.519185402448608266e-06 4.636385763885630396e-01
7.519185402448608266e-06 4.741554670476108568e-01
7.519185402448608266e-06 4.846723577066586186e-01
7.519185402448608266e-06 4.951892483657064359e-01
7.519185402448608266e-06 5.057061390247541421e-01
7.519185402448608266e-06 5.162230296838019594e-01
7.519185402448608266e-06 5.267399203428497767e-01
7.519185402448608266e-06 5.372568110018975940e-01
7.519185402448608266e-06 5.477737016609453002e-01
7.519185402448608266e-06 5.582905923199931175e-01
7.519185402448608266e-06 5.688074829790409348e-01
7.519185402448608266e-06 5.793243736380886411e-01
1.808822769336590158e-05 5.898412642971364583e-01
4.266642690787105456e-05 6.003581549561842756e-01
9.803756130705982934e-05 6.108750456152319819e-01
2.196099094012291301e-04 6.213919362742797992e-01
4.799393500909493134e-04 6.319088269333276164e-01
1.024006722497047264e-03 6.424257175923753227e-01
2.134490312946113640e-03 6.529426082514231400e-01
4.349505628215613248e-03 6.634594989104709573e-01
8.669746568158529648e-03 6.739763895695187745e-01
1.691405816776481510e-02 6.844932802285664808e-01
3.231517449032634409e-02 6.950101708876142981e-01
6.049419174097899615e-02 7.055270615466621154e-01
1.110171708628760467e-01 7.160439522057098216e-01
1.998237827147263390e-01 7.265608428647576389e-01
3.529290753657549073e-01 7.370777335238054562e-01
6.119365270894960851e-01 7.475946241828531624e-01
1.042062452614821000e+00 7.581115148419009797e-01
1.743555185308921729e+00 7.686284055009487970e-01
2.867590364821719362e+00 7.791452961599965032e-01
4.637934212153796310e+00 7.896621868190443205e-01
7.379888903361655039e+00 8.001790774780921378e-01
1.155828653259981742e+01 8.106959681371399551e-01
1.782662844399548874e+01 8.212128587961876613e-01
2.708995788439348473e+01 8.317297494552354786e-01
4.058486085390836706e+01 8.422466401142832959e-01
5.998134613773319046e+01 8.527635307733310022e-01
8.751362730039933524e+01 8.632804214323788194e-01
1.261505935556117777e+02 8.737973120914266367e-01
1.798229801827145877e+02 8.843142027504743430e-01
2.537346745901712950e+02 8.948310934095221603e-01
3.548035990516976312e+02 9.053479840685699775e-01
4.923102048550999257e+02 9.158648747276176838e-01
6.788944167805458392e+02 9.263817653866655011e-01
9.321726508398077158e+02 9.368986560457133184e-01
1.277546421637108779e+03 9.474155467047611356e-01
1.753551516460475796e+03 9.579324373638088419e-01
2.423474680593798439e+03 9.684493280228566592e-01
3.406239934832980907e+03 9.789662186819044765e-01
4.994813528239054904e+03 9.894831093409521827e-01
1.007637686714317169e+04 1.000000000000000000e+00
1.627561863689706843e+04 9.894831093409521827e-01
1.898347680975145340e+04 9.789662186819044765e-01
2.107735915346524416e+04 9.684493280228566592e-01
2.284305399678541653e+04 9.579324373638088419e-01
2.439438753863877719e+04 9.474155467047611356e-01
2.579116432074185650e+04 9.368986560457133184e-01
2.706966885730709328e+04 9.263817653866655011e-01
2.825397917003778275e+04 9.158648747276176838e-01
2.936108420788015428e+04 9.053479840685699775e-01
3.040351823931726904e+04 8.948310934095221603e-01
3.139084771262427967e+04 8.843142027504743430e-01
3.233057050037154477e+04 8.737973120914266367e-01
3.322868994047920569e+04 8.632804214323788194e-01
3.409009754911692289e+04 8.527635307733310022e-01
3.491883748073178867e+04 8.422466401142832959e-01
3.571829485762475815e+04 8.317297494552354786e-01
3.649133337972794106e+04 8.212128587961876613e-01
3.724039812319580233e+04 8.106959681371399551e-01
3.796759383893523773e+04 8.001790774780921378e-01
3.867474559205343394e+04 7.896621868190443205e-01
3.936344642940634367e+04 7.791452961599965032e-01
4.003509524716372107e+04 7.686284055009487970e-01
4.069092740737288113e+04 7.581115148419009797e-01
4.133203948943728756e+04 7.475946241828531624e-01
4.195940942357354652e+04 7.370777335238054562e-01
4.257391351734295313e+04 7.265608428647576389e-01
4.317634011543362431e+04 7.160439522057098216e-01
4.376740125402616832e+04 7.055270615466621154e-01
4.434774239455126371e+04 6.950101708876142981e-01
4.491795063143828156e+04 6.844932802285664808e-01
4.547856163499556715e+04 6.739763895695187745e-01
4.603006557450034597e+04 6.634594989104709573e-01
4.657291218395531178e+04 6.529426082514231400e-01
4.710751511436284636e+04 6.424257175923753227e-01
4.763425569031286432e+04 6.319088269333276164e-01
4.815348616541369120e+04 6.213919362742797992e-01
4.866553255487817660e+04 6.108750456152319819e-01
4.917069711389755685e+04 6.003581549561842756e-01
4.966926048305852601e+04 5.898412642971364583e-01
5.016425960808669333e+04 5.793243736380886411e-01
5.096977396155044698e+04 5.688074829790409348e-01
5.173557031369808101e+04 5.582905923199931175e-01
5.246664113008553250e+04 5.477737016609453002e-01
5.316699488467242190e+04 5.372568110018975940e-01
5.383990666818331374e+04 5.267399203428497767e-01
5.448809234917860886e+04 5.162230296838019594e-01
5.511383257195071201e+04 5.057061390247541421e-01
5.571906343803396157e+04 4.951892483657064359e-01
5.630544413414924202e+04 4.846723577066586186e-01
5.687440828546285775e+04 4.741554670476108568e-01
5.742720365134351596e+04 4.636385763885630396e-01
5.796492304929023521e+04 4.531216857295152778e-01
5.848852905432750413e+04 4.426047950704675160e-01
5.899887367546029418e+04 4.320879044114196987e-01
5.949671427736815531e+04 4.215710137523719370e-01
5.998272694433783909e+04 4.110541230933241197e-01
6.045751664238911326e+04 4.005372324342763579e-01
6.092162677573211840e+04 3.900203417752285961e-01
6.137554634375766909e+04 3.795034511161807789e-01
6.181971634935717157e+04 3.689865604571330171e-01
6.225453508575310843e+04 3.584696697980852553e-01
