0.0109205 0.139303 0.0359578
0.0123606 0.123443 0.00759434
0.0138006 0.11348 0.00577772
0.0152407 0.0971607 0.00458979
0.0166808 0.11407 0.00509434
0.0181209 0.0989315 0.00497071
0.019561 0.0979893 0.00435368
0.0210011 0.0947586 0.00469695
0.0224412 0.100271 0.00399668
0.0238813 0.0988299 0.00408405
0.0253213 0.101916 0.0034975
0.0267614 0.0984216 0.00350022
0.0282015 0.103348 0.00343246
0.0296416 0.0880933 0.00317406
0.0310817 0.090327 0.00345257
0.0325218 0.0938264 0.0031339
0.0339619 0.0944797 0.00282913
0.0354019 0.0903443 0.00254781
0.036842 0.0918478 0.00274381
0.0382821 0.0888847 0.0033164
0.0397222 0.0934398 0.00281886
0.0411623 0.0907 0.0026155
0.0426024 0.0855226 0.00258686
0.0440425 0.0865679 0.0023254
0.0454825 0.0857841 0.00251074
0.0469226 0.0811065 0.00240778
0.0483627 0.0844437 0.00230152
0.0498028 0.0853235 0.00233887
0.0512429 0.0814783 0.00242891
0.052683 0.0792708 0.00227434
0.0541231 0.0807042 0.00229288
0.0555631 0.0746654 0.00194051
0.0570032 0.0738746 0.00203775
0.0584433 0.0788158 0.00214309
0.0598834 0.0739471 0.00219452
0.0613235 0.0738984 0.00196807
0.0627636 0.0716937 0.00192069
0.0642037 0.0687945 0.00195991
0.0656438 0.07192 0.00191642
0.0670838 0.0670893 0.00180743
0.0685239 0.0650233 0.00170698
0.069964 0.0659189 0.00171494
0.0714041 0.0670387 0.00183411
0.0728442 0.0668664 0.00185845
0.0742843 0.063395 0.00175835
0.0757244 0.0603931 0.00177392
0.0771644 0.057967 0.00177366
0.0786045 0.0604397 0.00160133
0.0800446 0.0576549 0.00180241
0.0814847 0.0567299 0.00169666
0.0829248 0.0556784 0.00163177
0.0843649 0.0541033 0.0016132
0.085805 0.0556208 0.00159741
0.087245 0.0559524 0.00173816
0.0886851 0.0561998 0.00165908
0.0901252 0.0511208 0.00155422
0.0915653 0.0508316 0.00151334
0.0930054 0.0500371 0.00145244
0.0944455 0.048022 0.00157127
0.0958856 0.0495711 0.00141701
0.0973256 0.0487778 0.00138054
0.0987657 0.047411 0.0014523
0.100206 0.0437277 0.00142482
0.101646 0.0480913 0.00145831
0.103086 0.0448389 0.00148654
0.104526 0.0397927 0.00134086
0.105966 0.0436916 0.00130176
0.107406 0.0451106 0.00140974
0.108846 0.0422564 0.00132354
0.110286 0.04178 0.00134224
0.111727 0.0400123 0.00130855
0.113167 0.0398544 0.00127625
0.114607 0.0392912 0.0013721
0.116047 0.0381369 0.00137217
0.117487 0.0386842 0.00127491
0.118927 0.0361092 0.00125703
0.120367 0.0358687 0.00134426
0.121807 0.0382074 0.00131333
0.123247 0.0377916 0.00130031
0.124687 0.0357298 0.00120119
0.126127 0.034718 0.0012562
0.127567 0.0353813 0.00120022
0.129008 0.0326202 0.00120357
0.130448 0.0318558 0.00118475
0.131888 0.0314419 0.00113142
0.133328 0.0337818 0.00118843
0.134768 0.0322264 0.00122532
0.136208 0.0309791 0.00115752
0.137648 0.0316997 0.0012468
0.139088 0.0309328 0.00124157
0.140528 0.0288204 0.00112407
0.141968 0.0299574 0.0012925
0.143408 0.0288204 0.00117418
0.144848 0.0269172 0.00118538
0.146289 0.0297231 0.00117136
0.147729 0.0298307 0.00119067
0.149169 0.0281505 0.00123072
0.150609 0.0258078 0.00117925
0.152049 0.0264626 0.0011922
0.153489 0.0266284 0.00116993
0.154929 0.0273934 0.00119605
0.156369 0.0270059 0.00121498
0.157809 0.0259648 0.00121953
0.159249 0.0262722 0.00117551
0.160689 0.0241535 0.00122239
0.16213 0.0254045 0.00125248
0.16357 0.025661 0.00127522
0.16501 0.0236944 0.00120023
0.16645 0.02335 0.00127497
0.16789 0.0230624 0.00124712
0.16933 0.024914 0.00122618
0.17077 0.0200946 0.0012295
0.17221 0.0227149 0.00127068
0.17365 0.0248717 0.00115713
0.17509 0.0241151 0.00127551
0.17653 0.0198765 0.00128088
0.17797 0.0226469 0.0012345
0.179411 0.0224952 0.001228
0.180851 0.0224283 0.0012719
0.182291 0.019724 0.00125716
0.183731 0.0224703 0.00120374
0.185171 0.0210295 0.00127869
0.186611 0.0190678 0.00127229
0.188051 0.0183192 0.00124846
0.189491 0.0199843 0.00118981
0.190931 0.0194637 0.00130436
0.192371 0.0186457 0.00134288
0.193811 0.0200895 0.00129691
0.195252 0.0173123 0.00124255
0.196692 0.0210176 0.00127428
0.198132 0.0200288 0.00127296
0.199572 0.0197291 0.00123599
0.201012 0.0181175 0.00121107
0.202452 0.0175675 0.00128103
0.203892 0.0175324 0.00128027
0.205332 0.0161408 0.00126681
0.206772 0.0200019 0.0012784
0.208212 0.0193537 0.00125229
0.209652 0.016497 0.00130774
0.211092 0.0177583 0.00129581
0.212533 0.0175137 0.00129441
0.213973 0.0148378 0.00124985
0.215413 0.016409 0.00134672
0.216853 0.0142783 0.00125932
0.218293 0.017843 0.00130413
0.219733 0.0169923 0.00128943
0.221173 0.0147535 0.00141774
0.222613 0.0166059 0.00126595
0.224053 0.0160687 0.00131755
0.225493 0.0167413 0.00127741
0.226933 0.0174163 0.00125351
0.228373 0.015355 0.00120053
0.229814 0.0188199 0.00123155
0.231254 0.0143305 0.00128741
0.232694 0.0157958 0.0011731
0.234134 0.0155321 0.00121379
0.235574 0.0154698 0.00122615
0.237014 0.0149361 0.00116351
0.238454 0.0143118 0.00119617
0.239894 0.0141559 0.00124056
0.241334 0.012795 0.00114939
0.242774 0.014183 0.00129045
0.244214 0.0121869 0.0012461
0.245655 0.0133865 0.00124584
0.247095 0.0153169 0.00130321
0.248535 0.0127255 0.00127146
0.249975 0.0128964 0.00120734
0.251415 0.0154501 0.00126221
0.252855 0.0136579 0.00121243
0.254295 0.0134966 0.0011774
0.255735 0.0121919 0.00125134
0.257175 0.0135386 0.00120547
0.258615 0.0112633 0.00123316
0.260055 0.012453 0.00123349
0.261495 0.0123186 0.0012615
0.262936 0.0147367 0.00123322
0.264376 0.0117777 0.00116444
0.265816 0.0100226 0.00127533
0.267256 0.0123711 0.00119681
0.268696 0.0119619 0.00122038
0.270136 0.0112845 0.00124157
0.271576 0.0114993 0.00121407
0.273016 0.0119906 0.00119075
0.274456 0.0112055 0.0012502
0.275896 0.00872102 0.00128795
0.277336 0.0100941 0.00127706
0.278777 0.0116595 0.00125548
0.280217 0.0104958 0.00124923
0.281657 0.0100379 0.00123832
0.283097 0.0132595 0.00121241
0.284537 0.0089714 0.00125217
0.285977 0.0107968 0.00123748
0.287417 0.0102461 0.00123594
0.288857 0.00915223 0.00129816
0.290297 0.0128509 0.00119359
0.291737 0.0100403 0.00125483
0.293177 0.00971075 0.00136238
0.294617 0.0121639 0.00126632
0.296058 0.0122629 0.00126361
0.297498 0.0111859 0.00126407
0.298938 0.0117172 0.00125158
0.300378 0.00773656 0.00129555
0.301818 0.00978984 0.00122273
0.303258 0.00837457 0.00124
0.304698 0.0100586 0.00127236
0.306138 0.0114021 0.00121692
0.307578 0.01095 0.00115671
0.309018 0.00924833 0.00122071
0.310458 0.0092211 0.00131341
0.311899 0.01024 0.00126743
0.313339 0.010786 0.00131398
0.314779 0.00911005 0.00119106
0.316219 0.00751647 0.00120594
0.317659 0.00815144 0.00127462
0.319099 0.00967338 0.00124089
0.320539 0.00854016 0.0011926
0.321979 0.00766751 0.00121294
0.323419 0.00934834 0.00112655
0.324859 0.00723785 0.0011252
0.326299 0.00966773 0.00119869
0.327739 0.00779846 0.00112241
0.32918 0.010397 0.00118342
0.33062 0.00881818 0.00121978
0.33206 0.00875474 0.0011734
0.3335 0.00798268 0.00125894
0.33494 0.00751696 0.00117823
0.33638 0.00773371 0.00121485
0.33782 0.00845158 0.00112155
0.33926 0.0102261 0.00122008
0.3407 0.00981739 0.00121077
0.34214 0.00795095 0.0012319
0.34358 0.00873301 0.0011831
0.34502 0.00777277 0.00123249
0.346461 0.00799659 0.00123871
0.347901 0.00672117 0.00121481
0.349341 0.00729923 0.00125565
0.350781 0.0072266 0.00122617
0.352221 0.00784635 0.00112111
0.353661 0.00659376 0.00118397
0.355101 0.00718708 0.00121626
0.356541 0.00863536 0.00121999
0.357981 0.00688851 0.00117689
0.359421 0.00709286 0.0012252
0.360861 0.00591463 0.00122142
0.362302 0.00662651 0.00118916
0.363742 0.0044608 0.00113898
0.365182 0.00743301 0.00127036
0.366622 0.00844077 0.00121901
0.368062 0.00745618 0.00118911
0.369502 0.00755992 0.0012494
0.370942 0.00663366 0.00127487
0.372382 0.00706027 0.00125576
0.373822 0.00662869 0.00113725
0.375262 0.00520684 0.00123579
0.376702 0.0061025 0.00125565
0.378142 0.00672355 0.00119873
0.379583 0.00472495 0.00113024
0.381023 0.00474667 0.00120247
0.382463 0.00825509 0.00131329
0.383903 0.00573511 0.00121272
0.385343 0.00796181 0.0011951
0.386783 0.00561446 0.00123447
0.388223 0.00496071 0.00117628
0.389663 0.00472294 0.00123321
0.391103 0.00553482 0.00126909
0.392543 0.00736441 0.0011905
0.393983 0.00386222 0.00124807
0.395424 0.00689734 0.00117394
0.396864 0.00710372 0.00128616
0.398304 0.00461781 0.00118479
0.399744 0.00267772 0.00121886
0.401184 0.00502173 0.00115548
0.402624 0.00533765 0.0011894
0.404064 0.00573923 0.00123094
0.405504 0.00608757 0.00125785
0.406944 0.00360617 0.00115159
0.408384 0.00558755 0.00116244
0.409824 0.00679026 0.00111434
0.411264 0.00566321 0.00119418
0.412705 0.0061758 0.00116368
0.414145 0.00507253 0.00116704
0.415585 0.00703855 0.00121234
0.417025 0.00688648 0.00105238
0.418465 0.00763595 0.0012104
0.419905 0.0048034 0.00118888
0.421345 0.00508014 0.00122448
0.422785 0.00510512 0.00120546
0.424225 0.00507959 0.00117185
0.425665 0.006452 0.00113898
0.427105 0.00426875 0.00116691
0.428545 0.00751647 0.00113433
0.429986 0.00650676 0.00110262
0.431426 0.00546867 0.00110885
0.432866 0.00325859 0.00122634
0.434306 0.00320428 0.00120526
0.435746 0.00577499 0.00120803
0.437186 0.00495945 0.00122077
0.438626 0.00510512 0.00123585
0.440066 0.00301962 0.00117765
0.441506 0.00492829 0.0012329
0.442946 0.0045403 0.00122556
0.444386 0.00577878 0.00124334
0.445827 0.00528251 0.00132664
0.447267 0.00480098 0.00121589
0.448707 0.00460547 0.00119148
0.450147 0.0042253 0.00120323
0.451587 0.00398464 0.001245
0.453027 0.00652825 0.00118313
0.454467 0.00160227 0.00113149
0.455907 0.0056685 0.00128604
0.457347 0.00418114 0.00124676
0.458787 0.00507298 0.00120272
0.460227 0.00460127 0.00126265
0.461667 0.00188861 0.00122132
0.463108 0.00630992 0.00120076
0.464548 0.00311606 0.00117082
0.465988 0.0039556 0.00118938
0.467428 0.00404875 0.00121652
0.468868 0.00463965 0.00122799
0.470308 0.00386222 0.00121426
0.471748 0.00419401 0.00125958
0.473188 0.0054532 0.00123617
0.474628 0.00368667 0.00123677
0.476068 0.00332376 0.00124408
0.477508 0.00395375 0.00122305
0.478949 0.00474881 0.00116998
0.480389 0.00365375 0.00118386
0.481829 0.00195306 0.00127864
0.483269 0.0048094 0.00121298
0.484709 0.00294359 0.00123446
0.486149 0.00396461 0.00112899
0.487589 0.00575684 0.00114607
0.489029 0.00181042 0.00123282
0.490469 0.00317097 0.00124856
0.491909 0.00204205 0.00124258
0.493349 0.00561778 0.00122683
0.494789 0.00577856 0.00118881
0.49623 0.00287842 0.00119142
0.49767 0.00220498 0.00119632
0.49911 0.00383427 0.00123933
0.50055 0.00619785 0.00109787
0.50199 0.00275104 0.00109798
0.50343 0.00182311 0.00110155
0.50487 0.00459325 0.00122805
0.50631 0.00366137 0.00128638
0.50775 0.00530063 0.00113706
0.50919 0.00344561 0.00115691
0.51063 0.00431197 0.00118402
0.51207 0.00408167 0.00120455
0.513511 0.00194645 0.0011914
0.514951 0.00357695 0.00113937
0.516391 0.00430133 0.00117253
0.517831 0.00501082 0.00114326
0.519271 0.00295846 0.00122517
0.520711 0.00324229 0.00115247
0.522151 0.00215061 0.00116869
0.523591 0.00210639 0.00115109
0.525031 0.00457415 0.00128339
0.526471 0.00387994 0.00129127
0.527911 0.00188861 0.00122262
0.529352 0.00288928 0.00131843
0.530792 0.00247653 0.00113456
0.532232 0.00211764 0.00119855
0.533672 0.00366472 0.00119665
0.535112 0.000605228 0.00121135
0.536552 0.000694077 0.0011747
0.537992 0.0022052 0.00127818
0.539432 0.00228041 0.00118759
0.540872 0.00444437 0.00121979
0.542312 0.00251997 0.00122941
0.543752 0.00413747 0.00114795
0.545192 0.000923266 0.0011983
