#File Plotted Below: trf2_ntd.dat,,,,,,,,,,
,,,,,,,,,,
    #Fit from 0.01-0.15 with polymer MFF,,,,,,,,,,
#Initial search parameter for I0 = 0.10782370000000001,,,,,,,,,,
#Initial search parameter for Rg = 30.000000000000004,,,,,,,,,,
#Initial search parameter for nu = 0.499880565034448,,,,,,,,,,
#BestFit for I0 = 0.10208 +- 0.00089,,,,,,,,,,
#BestFit for I(0)/I0 = 1.00000 +- 0.00875,,,,,,,,,,
#BestFit for Rg = 16.56089 +- 0.16083,,,,,,,,,,
#BestFit for nu = 0.60280 +- 0.02575,,,,,,,,,,
#BestFit reduced chisquared = 1.66706,,,,,,,,,,
#-------------,,,,,,,,,,
#-------------,,,,,,,,,,
,,,,,,,,,,
    #q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.01092,0.1393,0.03596,0.10106,1.36462,0.35224,0.99002,0.18085,0.04463,0.01152,0.03238
0.01236,0.12344,0.00759,0.10074,1.20925,0.07439,0.9869,0.2047,0.05067,0.00312,0.04135
0.0138,0.11348,0.00578,0.10039,1.11166,0.0566,0.98338,0.22855,0.05807,0.00296,0.05137
0.01524,0.09716,0.00459,0.09999,0.95179,0.04496,0.97949,0.2524,0.06063,0.00286,0.0624
0.01668,0.11407,0.00509,0.09955,1.11744,0.0499,0.97523,0.27625,0.08528,0.00381,0.07442
0.01812,0.09893,0.00497,0.09908,0.96914,0.04869,0.97062,0.3001,0.08728,0.00439,0.08741
0.01956,0.09799,0.00435,0.09858,0.95991,0.04265,0.96566,0.32395,0.10073,0.00448,0.10134
0.021,0.09476,0.0047,0.09804,0.92826,0.04601,0.96037,0.3478,0.11228,0.00557,0.11617
0.02244,0.10027,0.004,0.09746,0.98226,0.03915,0.95476,0.37165,0.13567,0.00541,0.13187
0.02388,0.09883,0.00408,0.09686,0.96814,0.04001,0.94883,0.3955,0.15143,0.00626,0.14841
0.02532,0.10192,0.0035,0.09622,0.99837,0.03426,0.94261,0.41934,0.17556,0.00602,0.16576
0.02676,0.09842,0.0035,0.09556,0.96414,0.03429,0.93609,0.44319,0.18938,0.00673,0.18387
0.0282,0.10335,0.00343,0.09486,1.0124,0.03362,0.9293,0.46704,0.22083,0.00733,0.20271
0.02964,0.08809,0.00317,0.09414,0.86297,0.03109,0.92223,0.49089,0.20795,0.00749,0.22223
0.03108,0.09033,0.00345,0.0934,0.88485,0.03382,0.91491,0.51474,0.23445,0.00896,0.24241
0.03252,0.09383,0.00313,0.09262,0.91913,0.0307,0.90735,0.53859,0.26662,0.00891,0.2632
0.03396,0.09448,0.00283,0.09183,0.92553,0.02771,0.89954,0.56244,0.29278,0.00877,0.28456
0.0354,0.09034,0.00255,0.09101,0.88502,0.02496,0.89152,0.58629,0.30421,0.00858,0.30644
0.03684,0.09185,0.00274,0.09017,0.89975,0.02688,0.88327,0.61014,0.33495,0.01001,0.32881
0.03828,0.08888,0.00332,0.0893,0.87072,0.03249,0.87483,0.63399,0.34997,0.01306,0.35163
0.03972,0.09344,0.00282,0.08842,0.91534,0.02761,0.86619,0.65783,0.39611,0.01195,0.37484
0.04116,0.0907,0.00262,0.08752,0.8885,0.02562,0.85737,0.68168,0.41288,0.01191,0.39841
0.0426,0.08552,0.00259,0.0866,0.83778,0.02534,0.84838,0.70553,0.41703,0.01261,0.42231
0.04404,0.08657,0.00233,0.08567,0.84802,0.02278,0.83923,0.72938,0.45115,0.01212,0.44647
0.04548,0.08578,0.00251,0.08472,0.84035,0.0246,0.82993,0.75323,0.47678,0.01395,0.47087
0.04692,0.08111,0.00241,0.08376,0.79452,0.02359,0.8205,0.77708,0.47978,0.01424,0.49546
0.04836,0.08444,0.0023,0.08278,0.82721,0.02255,0.81093,0.80093,0.53065,0.01446,0.5202
0.0498,0.08532,0.00234,0.08179,0.83583,0.02291,0.80125,0.82478,0.56858,0.01559,0.54506
0.05124,0.08148,0.00243,0.08079,0.79817,0.02379,0.79147,0.84863,0.57481,0.01714,0.56999
0.05268,0.07927,0.00227,0.07979,0.77654,0.02228,0.78159,0.87248,0.59112,0.01696,0.59496
0.05412,0.0807,0.00229,0.07877,0.79058,0.02246,0.77162,0.89633,0.63516,0.01805,0.61992
0.05556,0.07467,0.00194,0.07774,0.73143,0.01901,0.76159,0.92017,0.61931,0.0161,0.64485
0.057,0.07387,0.00204,0.07671,0.72368,0.01996,0.75149,0.94402,0.64493,0.01779,0.66971
0.05844,0.07882,0.00214,0.07568,0.77208,0.02099,0.74134,0.96787,0.72327,0.01967,0.69447
0.05988,0.07395,0.00219,0.07464,0.72439,0.0215,0.73115,0.99172,0.71245,0.02114,0.71909
0.06132,0.0739,0.00197,0.07359,0.72391,0.01928,0.72093,1.01557,0.74663,0.01988,0.74355
0.06276,0.07169,0.00192,0.07255,0.70232,0.01882,0.71069,1.03942,0.75878,0.02033,0.76782
0.0642,0.06879,0.00196,0.0715,0.67391,0.0192,0.70043,1.06327,0.76189,0.02171,0.79187
0.06564,0.07192,0.00192,0.07045,0.70453,0.01877,0.69017,1.08712,0.83264,0.02219,0.81566
0.06708,0.06709,0.00181,0.06941,0.65721,0.01771,0.67991,1.11097,0.81116,0.02185,0.83918
0.06852,0.06502,0.00171,0.06836,0.63697,0.01672,0.66966,1.13482,0.8203,0.02153,0.8624
0.06996,0.06592,0.00171,0.06732,0.64574,0.0168,0.65943,1.15867,0.86692,0.02255,0.88529
0.0714,0.06704,0.00183,0.06627,0.65671,0.01797,0.64922,1.18252,0.91831,0.02512,0.90783
0.07284,0.06687,0.00186,0.06523,0.65503,0.01821,0.63904,1.20636,0.95327,0.02649,0.93001
0.07428,0.0634,0.00176,0.0642,0.62102,0.01722,0.6289,1.23021,0.93987,0.02607,0.9518
0.07572,0.06039,0.00177,0.06317,0.59161,0.01738,0.61881,1.25406,0.93042,0.02733,0.97318
0.07716,0.05797,0.00177,0.06214,0.56785,0.01737,0.60877,1.27791,0.92733,0.02837,0.99415
0.0786,0.06044,0.0016,0.06113,0.59207,0.01569,0.59879,1.30176,1.00331,0.02658,1.0147
0.08004,0.05765,0.0018,0.06011,0.56479,0.01766,0.58888,1.32561,0.99247,0.03103,1.0348
0.08148,0.05673,0.0017,0.05911,0.55573,0.01662,0.57904,1.34946,1.012,0.03027,1.05446
0.08292,0.05568,0.00163,0.05811,0.54543,0.01598,0.56929,1.37331,1.02867,0.03015,1.07367
0.08436,0.0541,0.00161,0.05713,0.53,0.0158,0.55963,1.39716,1.03458,0.03085,1.09243
0.08581,0.05562,0.0016,0.05615,0.54486,0.01565,0.55007,1.42101,1.10022,0.0316,1.11073
0.08725,0.05595,0.00174,0.05519,0.54811,0.01703,0.54061,1.44485,1.14424,0.03555,1.12859
0.08869,0.0562,0.00166,0.05423,0.55054,0.01625,0.53127,1.4687,1.18756,0.03506,1.146
0.09013,0.05112,0.00155,0.05329,0.50078,0.01523,0.52205,1.49255,1.1156,0.03392,1.16297
0.09157,0.05083,0.00151,0.05236,0.49795,0.01482,0.51295,1.5164,1.14502,0.03409,1.17952
0.09301,0.05004,0.00145,0.05145,0.49017,0.01423,0.50398,1.54025,1.16286,0.03375,1.19564
0.09445,0.04802,0.00157,0.05055,0.47043,0.01539,0.49515,1.5641,1.15086,0.03766,1.21134
0.09589,0.04957,0.00142,0.04966,0.4856,0.01388,0.48645,1.58795,1.22449,0.035,1.22662
0.09733,0.04878,0.00138,0.04878,0.47783,0.01352,0.47787,1.6118,1.24135,0.03513,1.24147
0.09877,0.04741,0.00145,0.04792,0.46444,0.01423,0.46943,1.63565,1.24254,0.03806,1.2559
0.10021,0.04373,0.00142,0.04707,0.42836,0.01396,0.46112,1.6595,1.17968,0.03844,1.26991
0.10165,0.04809,0.00146,0.04624,0.4711,0.01429,0.45295,1.68335,1.33495,0.04048,1.2835
0.10309,0.04484,0.00149,0.04542,0.43924,0.01456,0.4449,1.7072,1.28018,0.04244,1.29668
0.10453,0.03979,0.00134,0.04461,0.38981,0.01314,0.43699,1.73104,1.16807,0.03936,1.30946
0.10597,0.04369,0.0013,0.04382,0.42801,0.01275,0.42921,1.75489,1.3181,0.03927,1.32183
0.10741,0.04511,0.00141,0.04303,0.44191,0.01381,0.42157,1.77874,1.39815,0.04369,1.33381
0.10885,0.04226,0.00132,0.04227,0.41395,0.01297,0.41406,1.80259,1.34504,0.04213,1.3454
0.11029,0.04178,0.00134,0.04151,0.40928,0.01315,0.40668,1.82643,1.3653,0.04386,1.35662
0.11173,0.04001,0.00131,0.04077,0.39196,0.01282,0.39943,1.8503,1.34192,0.04389,1.36747
0.11317,0.03985,0.00128,0.04005,0.39042,0.0125,0.39231,1.87415,1.37131,0.04391,1.37797
0.11461,0.03929,0.00137,0.03934,0.3849,0.01344,0.38533,1.89799,1.38655,0.04842,1.38812
0.11605,0.03814,0.00137,0.03864,0.37359,0.01344,0.37849,1.92184,1.37985,0.04965,1.39795
0.11749,0.03868,0.00127,0.03795,0.37895,0.01249,0.37178,1.94569,1.4346,0.04728,1.40745
