46000, 3.9507, 3.1121, 3.0517, 3.9179, 3.4359, 3.9264, 2.8583, 3.0822, 3.2365, 3.4301, 3.3587, 4.3770, 3.8471, 3.1559, 4.3859, 2.9549, 4.0660, 2.7630, 4.4445, 4.5745, 2.9612, 3.6208, 2.7467, 3.5360, 5.4762, 3.3156, 3.6796, 3.2231, 2.9852, 2.5301, 4.1054, 2.2499, 3.1752, 2.9045, 2.6753, 2.9496, 4.3122, 2.4942, 3.0190, 2.6961, 3.5645, 3.4600, 2.6729, 3.3985, 3.3894, 2.8807, 3.8500, 2.8188, 3.1754, 2.3024, 3.9014, 3.1282, 2.7637, 4.2566, 2.3385, 2.7499, 3.2321, 2.2108, 3.7126, 4.8593, 3.6969, 3.0916, 3.6769, 3.1414, 3.3244, 4.0559, 3.0066, 3.2582, 4.3038, 2.6673, 3.5364, 4.4092, 3.0511, 3.7703, 3.8004, 4.8314, 3.2242, 2.9809, 2.7030, 4.2933, 2.7289, 2.9999, 3.1784, 2.6399, 3.7511, 3.6558, 3.3904, 3.5669, 3.4821, 2.9394, 3.3872, 2.7539, 3.1930, 2.4553, 3.2758, 4.0892, 2.0109, 2.9213, 3.8246, 2.8739, 4.4069, 
48000, 4.4905, 3.3459, 4.4014, 3.1317, 3.6703, 3.1362, 3.4075, 3.7602, 3.8756, 3.9648, 3.3075, 5.4125, 4.7914, 3.8278, 3.2766, 2.8070, 3.8654, 3.3346, 3.5197, 3.5897, 3.6964, 3.4584, 3.2784, 3.7973, 2.9475, 4.0362, 3.2051, 2.8737, 1.8452, 3.0747, 3.3244, 4.1355, 3.1415, 3.9664, 2.5943, 2.0915, 3.4399, 4.3202, 2.6018, 2.5823, 3.3658, 2.1357, 2.6740, 3.1608, 4.1511, 3.7931, 3.3493, 2.5668, 2.6494, 3.8697, 3.1781, 3.0787, 3.2902, 3.0486, 2.9372, 3.0441, 3.0430, 2.5264, 3.8442, 2.4197, 3.1497, 2.9343, 3.7962, 3.7164, 2.6376, 3.2912, 2.7348, 3.5230, 3.4229, 2.8464, 2.4111, 2.7827, 2.9244, 3.4250, 2.6999, 3.1093, 3.2053, 2.8576, 3.8395, 3.1732, 3.6991, 2.7490, 3.1874, 2.8782, 2.4692, 2.6417, 3.6984, 3.3611, 2.7493, 3.9902, 3.5237, 4.1919, 3.1082, 3.1858, 3.4155, 2.7578, 4.9533, 2.6300, 2.4833, 2.7097, 
50000, 3.4932, 3.1010, 3.0187, 4.7221, 5.0744, 3.1576, 3.8474, 3.5227, 4.2075, 2.7020, 5.0810, 3.6344, 3.1121, 3.2921, 3.5308, 4.9923, 3.2740, 3.4698, 3.4464, 4.2680, 3.6341, 2.8294, 4.7476, 3.2931, 3.6307, 3.6491, 3.3688, 3.6486, 4.3618, 3.6435, 2.4531, 4.4737, 3.5421, 4.5019, 3.2768, 2.8998, 3.6613, 3.6553, 2.6795, 3.0047, 2.6339, 3.7255, 3.0259, 2.6188, 2.5895, 3.0318, 3.4601, 3.0080, 3.1548, 2.9400, 2.1741, 3.4373, 2.7428, 3.0464, 2.8577, 4.2972, 1.9616, 3.7528, 2.4228, 4.0126, 3.8388, 3.5541, 3.2856, 3.9228, 2.5776, 2.4311, 3.0241, 3.9103, 2.5561, 2.5274, 2.9599, 2.4686, 2.3238, 3.2613, 3.2466, 2.8552, 2.4985, 2.5587, 3.0220, 2.4762, 2.4631, 2.8967, 3.1943, 4.4802, 2.8363, 3.5582, 3.2537, 4.1280, 3.5706, 2.9154, 3.3772, 3.6157, 2.4702, 3.0471, 3.7125, 2.8521, 2.4726, 3.2246, 2.8116, 4.0431, 
52000, 3.5763, 4.2056, 4.0838, 3.8439, 3.0242, 3.9540, 4.4508, 3.4001, 3.4184, 3.3404, 3.6725, 4.9532, 3.5934, 5.3739, 3.3438, 4.2895, 5.2845, 3.9313, 3.8293, 4.0266, 5.0901, 2.8864, 3.2564, 3.5751, 3.4647, 3.0437, 4.2084, 4.0954, 2.9339, 2.4296, 2.9045, 2.2153, 2.6205, 2.2182, 3.4757, 2.9915, 4.0476, 3.3203, 2.7782, 3.5906, 2.3778, 3.2444, 2.6122, 4.5361, 2.5492, 3.5296, 2.6963, 1.9721, 3.1523, 3.8890, 3.6859, 2.7401, 4.1311, 2.4679, 2.4622, 3.1735, 2.7977, 2.5843, 2.3257, 2.7790, 3.4721, 4.2889, 3.2910, 3.7541, 3.4313, 3.8734, 2.9330, 2.8946, 3.0482, 2.3434, 3.3368, 3.7907, 3.3756, 4.4173, 3.5399, 4.0747, 3.1631, 4.5483, 3.3517, 2.9670, 3.5079, 3.3778, 2.9045, 3.9618, 2.7754, 2.9511, 2.8951, 3.6855, 3.7095, 2.9787, 3.2358, 2.7232, 3.7672, 2.5719, 3.7160, 4.4672, 2.1836, 2.8725, 2.5032, 2.9969, 
54000, 4.3981, 3.7498, 3.9939, 4.0271, 3.1403, 3.7552, 4.9579, 4.8849, 3.5087, 2.8221, 3.7358, 6.1033, 4.8079, 4.2672, 3.3224, 4.2054, 4.0183, 3.6244, 4.2486, 2.8044, 2.8920, 5.7322, 3.2638, 3.7840, 3.3555, 3.0074, 4.1994, 3.4957, 3.3841, 3.4377, 3.6278, 2.4776, 3.0386, 3.4688, 2.5762, 3.2745, 2.5488, 4.3180, 2.8261, 3.2312, 2.8431, 2.7326, 3.2985, 4.0195, 2.7504, 3.2635, 3.6427, 2.4522, 2.9681, 2.9519, 2.6915, 2.7414, 2.7759, 3.2825, 2.8592, 2.4977, 2.2691, 2.9341, 3.3144, 2.4831, 2.7751, 2.7728, 3.2016, 3.6397, 3.5372, 3.1411, 2.7020, 3.0746, 4.0121, 3.5092, 2.9449, 3.3261, 3.2562, 2.3800, 3.3752, 3.6185, 2.3967, 3.6414, 2.5984, 3.2593, 2.9694, 4.0801, 3.1382, 2.5750, 3.0309, 3.2238, 2.4888, 2.6017, 3.3369, 2.9856, 3.5579, 2.9748, 3.4036, 3.1421, 3.1728, 3.4084, 3.2064, 3.7147, 3.7150, 2.0684, 
56000, 3.3757, 3.4437, 3.8080, 5.1139, 3.2561, 3.6565, 4.2836, 3.4992, 4.2225, 2.5883, 2.8203, 2.9271, 3.8352, 3.9818, 3.2339, 4.8257, 3.4339, 3.4947, 4.4778, 3.8810, 2.8272, 5.9708, 3.5559, 5.3881, 4.0041, 2.9383, 3.1414, 2.7016, 3.1115, 2.7306, 3.8560, 3.2326, 3.8422, 4.1130, 3.1328, 2.9588, 3.1485, 3.0469, 2.7626, 4.3310, 2.8446, 2.8900, 2.5124, 2.6892, 2.7134, 3.0814, 2.6135, 2.9957, 2.9916, 2.7915, 2.3089, 4.0865, 4.5818, 2.8637, 3.6623, 2.5685, 2.8395, 3.6003, 2.9803, 2.1920, 2.5295, 3.5482, 3.3508, 3.7287, 2.5629, 3.5115, 4.2922, 4.9051, 4.2901, 2.6131, 2.3957, 2.7327, 2.3904, 2.6128, 2.8211, 3.6461, 3.6443, 5.4311, 4.1625, 2.8217, 3.2524, 4.0453, 3.3915, 3.0836, 3.8587, 2.2964, 2.5285, 3.0053, 3.3525, 2.2290, 3.4765, 2.5338, 2.1079, 3.2344, 2.6790, 2.3568, 2.2791, 2.8550, 4.8657, 3.2043, 3.6378, 
58000, 5.4364, 4.1220, 3.4782, 3.8008, 3.0579, 3.8593, 3.8596, 2.9649, 3.9673, 4.1069, 3.6461, 2.8953, 4.2380, 4.7624, 6.1723, 3.8682, 4.4548, 2.8401, 4.4599, 3.4961, 3.8192, 5.5827, 3.3515, 3.5672, 3.4126, 4.1400, 2.7803, 3.2112, 4.2849, 3.2656, 3.0468, 4.0111, 2.4329, 3.1514, 2.2721, 2.7902, 3.3368, 3.1220, 3.9852, 3.7121, 3.5336, 4.3314, 2.6927, 2.3255, 3.5563, 2.9657, 3.5616, 3.6166, 2.3605, 3.4045, 3.3669, 2.3129, 3.4419, 3.2520, 3.0802, 3.9434, 3.5940, 3.0832, 3.9494, 2.7566, 2.7111, 2.8675, 2.7472, 2.2213, 3.0051, 3.7368, 3.8552, 2.3635, 2.6290, 4.2328, 2.4570, 3.1177, 3.2942, 3.7821, 4.1286, 2.3538, 3.9321, 2.9459, 3.3490, 4.5336, 2.1391, 3.1922, 3.4307, 3.1863, 2.9877, 2.7175, 2.8698, 2.9925, 2.9592, 3.3588, 2.3717, 2.0550, 2.7859, 3.3396, 2.8942, 4.3264, 2.4181, 3.6355, 4.2013, 4.2472, 
60000, 4.7394, 2.7514, 3.9052, 3.0581, 3.3377, 3.7126, 4.0810, 3.9638, 3.2585, 3.5406, 3.4454, 3.0502, 5.0209, 4.7916, 4.9891, 2.9466, 3.5684, 4.4157, 3.2185, 3.7150, 3.8966, 4.2161, 3.2188, 3.0379, 3.2754, 5.2354, 4.3601, 3.0579, 2.1678, 2.4355, 2.7543, 2.4154, 2.2722, 4.0904, 4.1493, 2.6983, 4.0836, 3.2540, 3.1627, 3.0617, 2.5109, 3.7876, 3.2686, 2.5880, 3.4016, 3.4138, 2.5602, 2.5738, 3.1697, 3.0463, 3.0967, 3.0033, 2.7771, 2.2447, 2.6161, 3.0607, 4.6526, 2.7022, 3.1393, 2.6905, 2.2531, 2.5109, 3.5206, 2.9820, 4.0793, 3.3190, 3.3154, 1.9242, 3.1261, 2.9898, 3.7668, 2.3559, 3.5974, 3.3584, 3.7231, 3.5294, 2.5764, 2.9460, 2.9637, 3.7176, 2.3720, 3.7037, 2.4010, 3.7978, 3.9385, 2.1177, 3.0248, 3.2411, 3.7131, 3.6660, 3.2076, 3.0488, 2.5234, 1.9672, 2.9660, 4.3105, 3.6873, 2.6477, 2.6945, 3.4507, 
62000, 3.9834, 3.3681, 3.2794, 7.0926, 4.6994, 2.7337, 3.5875, 4.3189, 3.9045, 3.2548, 3.5398, 3.0375, 3.2002, 3.7172, 5.3264, 3.6029, 5.4015, 3.6962, 3.1639, 3.6998, 3.4735, 4.1887, 4.2197, 3.4401, 3.9121, 3.3514, 2.9567, 3.4484, 3.3221, 3.9118, 2.8189, 2.8051, 3.9459, 3.4517, 3.7946, 3.3487, 3.6806, 4.6912, 2.4790, 3.1623, 3.6575, 2.4525, 3.0651, 3.2433, 3.5590, 3.6064, 3.8327, 4.2520, 3.2660, 4.1555, 2.5791, 3.8603, 3.5681, 2.7735, 3.2079, 2.4587, 3.2321, 3.6686, 3.0329, 2.4680, 2.6789, 2.9001, 2.7115, 3.6992, 2.4830, 3.0971, 2.6621, 3.8362, 3.8575, 4.4874, 3.2953, 3.7495, 3.2414, 3.3710, 2.5319, 2.2921, 3.4344, 3.3230, 3.0361, 3.5636, 3.1190, 2.7566, 4.4615, 2.3604, 3.7933, 3.4531, 3.0792, 3.5535, 3.0899, 3.2110, 2.1439, 3.2132, 2.6666, 3.4591, 4.3628, 2.9386, 2.2438, 3.4740, 2.3085, 2.6017, 
64000, 2.9179, 3.0144, 3.0729, 4.1100, 4.1298, 2.7040, 4.2418, 4.1530, 4.2340, 3.4496, 3.5781, 3.2133, 3.4573, 4.6727, 3.8980, 3.9277, 2.5930, 3.9968, 3.4607, 3.1661, 3.1499, 3.5834, 4.1965, 3.1177, 3.4352, 3.8304, 3.6365, 2.5138, 3.5101, 3.4259, 2.5191, 2.5642, 3.1173, 3.5803, 2.1259, 3.3855, 4.3504, 2.8542, 2.7777, 2.4749, 2.8637, 2.8602, 2.3131, 2.6978, 3.1290, 3.4493, 3.1512, 3.3904, 2.2571, 3.4431, 4.2330, 3.4401, 3.3751, 4.2856, 2.8003, 3.5489, 3.9863, 4.6333, 3.5584, 2.4790, 3.7546, 3.1149, 3.3659, 2.8129, 3.6730, 2.5246, 2.5192, 3.2317, 3.7420, 3.5409, 2.9994, 4.3284, 2.7123, 2.5385, 2.6582, 3.1038, 4.1180, 2.8605, 2.2045, 3.8440, 4.7287, 3.5743, 2.9282, 4.1728, 3.3006, 2.0326, 2.6361, 4.6314, 2.7103, 3.4852, 3.3301, 3.9800, 2.7492, 2.5819, 3.1403, 3.5164, 3.4103, 2.3916, 2.6517, 2.5413, 
