S20_2_Ka
3.8059491599584116e-05
2.5814381160629603e-05
2.3633267358807357e-05
2.369391154301771e-05
2.1721256529887113e-05
2.4704708887522304e-05
2.3557327582832684e-05
2.2349834803719078e-05
2.1864236289120715e-05
2.2662810389379802e-05
2.3640077956819284e-05
2.4764471180758776e-05
2.5761175615251175e-05
2.551663672474875e-05
2.4525337615460274e-05
