S4_2_Ka
7.64965809451444e-06
6.77092822724318e-06
7.102812407153326e-06
6.994041259662158e-06
8.288835899404791e-06
9.236200033407789e-06
9.252785891159796e-06
1.04560900032603e-05
1.1228999350938158e-05
1.082957331159773e-05
1.0329254875262858e-05
1.0320361574227381e-05
1.0355059723388508e-05
1.0296735314777906e-05
1.0141930958388529e-05
