S17_2_Ka
7.414510287777937e-06
1.3199245268748545e-05
1.645958186881572e-05
1.4850553329058776e-05
1.7804885476792364e-05
1.8700231514827394e-05
1.8576012277404363e-05
1.7908944308908394e-05
1.81629770941408e-05
1.7640520675721214e-05
1.736846348235062e-05
1.662061102008738e-05
1.6446122446489978e-05
1.6351184136814252e-05
1.576172734668255e-05
