1.000000000000000000e+00,6.760000000000000453e-01
2.000000000000000000e+00,1.352000000000000091e+00
3.000000000000000000e+00,2.028000000000000025e+00
4.000000000000000000e+00,2.704000000000000181e+00
5.000000000000000000e+00,3.380000000000000338e+00
6.000000000000000000e+00,4.056000000000000050e+00
7.000000000000000000e+00,4.732000000000000206e+00
8.000000000000000000e+00,5.408000000000000362e+00
9.000000000000000000e+00,6.084000000000000519e+00
1.000000000000000000e+01,6.760000000000000675e+00
1.100000000000000000e+01,7.436000000000000831e+00
1.200000000000000000e+01,8.112000000000000099e+00
1.300000000000000000e+01,8.788000000000000256e+00
1.400000000000000000e+01,9.464000000000000412e+00
1.500000000000000000e+01,1.014000000000000057e+01
1.600000000000000000e+01,1.081600000000000072e+01
1.700000000000000000e+01,1.149200000000000088e+01
1.800000000000000000e+01,1.216800000000000104e+01
1.900000000000000000e+01,1.284400000000000119e+01
2.000000000000000000e+01,1.352000000000000135e+01
2.100000000000000000e+01,1.419600000000000151e+01
2.200000000000000000e+01,1.487200000000000166e+01
2.300000000000000000e+01,1.554800000000000182e+01
2.400000000000000000e+01,1.622400000000000020e+01
2.500000000000000000e+01,1.690000000000000213e+01
2.600000000000000000e+01,1.757600000000000051e+01
2.700000000000000000e+01,1.825200000000000244e+01
2.800000000000000000e+01,1.892800000000000082e+01
2.900000000000000000e+01,1.960400000000000276e+01
3.000000000000000000e+01,2.028000000000000114e+01
3.100000000000000000e+01,2.095600000000000307e+01
3.200000000000000000e+01,2.163200000000000145e+01
3.300000000000000000e+01,2.230799999999999983e+01
3.400000000000000000e+01,2.298400000000000176e+01
3.500000000000000000e+01,2.366000000000000014e+01
3.600000000000000000e+01,2.433600000000000207e+01
3.700000000000000000e+01,2.501200000000000045e+01
3.800000000000000000e+01,2.568800000000000239e+01
3.900000000000000000e+01,2.636400000000000077e+01
